Geneid	Chr	Start	End	Strand	Length	factor	direction	Gd7	Time	Toll10b	Toll9
Region277	chr2L	2857007	2857401	.	395	Time	Up	-0.12364572808347	0.401843009166349	0.112770892647489	0.00635653154430313
Region278	chr2L	2862283	2862718	.	436	Toll9	Down	0.237263946348705	0.999234455198034	0.777644466069087	-1.36917677522769
Region279	chr2L	2867537	2867800	.	264	Toll10b	Up	-1.74774440836252	0.00711988869818389	2.88205022843796	-1.66844808270205
Region280	chr2L	2873571	2875261	.	1691	Toll9	Up	-0.183818752043248	0.121780792349676	-0.217486147086046	0.5352070625078
Region281	chr2L	2877951	2879449	.	1499	Time	Up	-0.140184510141384	0.470061088359372	0.278270766475119	-0.198127861802454
Region282	chr2L	2882936	2883274	.	339	Toll9	Up	-0.324470525841406	-0.0908749537604429	-0.222783559698127	0.724787987188662
Region283	chr2L	2884872	2885477	.	606	Toll9	Up	-0.172585651168001	0.147736878456945	-0.308669155765526	0.645119036432974
Region284	chr2L	2885693	2887230	.	1538	Time	Up	-0.42640174773841	0.541865112028876	0.406284727665697	-0.00181245863271887
Region285	chr2L	2888681	2889557	.	877	Toll9	Up	-0.372440237550048	0.0659407128734188	-0.234987654595632	0.803638768625575
Region286	chr2L	2897136	2897489	.	354	Toll9	Down	0.0226422030195064	0.68589339445905	1.05729161208699	-1.47267868264507
Region287	chr2L	2908839	2909057	.	219	Toll10b	Down	0.999402206062342	-0.152097938513146	-1.40927660739751	0.628139114938642
Region288	chr2L	2945932	2946174	.	243	Toll9	Up	-0.119817859447475	0.134751182059213	-0.0689792138255124	0.249503537566202
Region289	chr2L	2957832	2958198	.	367	Toll10b	Up	-0.294081553695595	-0.384187079420285	0.636790077435904	-0.4880264189994
Region290	chr2L	2969116	2969821	.	706	Toll10b	Down	0.174467820419229	-0.299961243988515	-0.429404165583915	0.359995308981581
Region291	chr2L	2972085	2972580	.	496	Time	Up	-0.189406409975538	0.833934019562206	0.181515211503106	-0.00223125527088499
Region292	chr2L	2978805	2979494	.	690	Time	Down	-0.0149912257729749	-0.194976141929893	-0.0172243843489826	0.0429487741416596
Region293	chr2L	2987461	2988442	.	982	Gd7	Down	-0.253809599428764	0.124603845289111	0.0747412682667321	0.227023526658752
Region294	chr2L	2992509	2993510	.	1002	Toll10b	Down	0.10510411491374	-0.0242708121999101	-0.123058550170711	0.0317257511117646
Region295	chr2L	2999092	3001105	.	2014	Toll9	Up	-0.0927033627888202	-0.390986691085001	-0.692688235839478	1.06578483923141
Region296	chr2L	3005377	3005799	.	423	Toll9	Up	-1.7579699768563	-1.58804612171706	0.0689020922681546	2.18507791836716
Region297	chr2L	3006933	3007287	.	355	Time	Down	0.1176542622661	-3.16438580851878	-0.103196891598031	-0.0116584442932011
Region298	chr2L	3013016	3013780	.	765	Time	Down	0.855719761015741	-1.11481378170939	-0.329849789948177	-0.659123458413546
Region299	chr2L	3022817	3023412	.	596	Gd7	Down	-0.420321915267115	0.0834692938702008	0.35975907068938	0.0538181270569467
Region300	chr2L	3028956	3029384	.	429	Time	Up	-0.25556237570519	0.307988928029526	0.263187154717596	-0.0279542584040753
Region301	chr2L	3030378	3030784	.	407	Gd7	Down	-0.381345170018856	0.14926071001742	0.350519757228103	0.0158990688750255
Region302	chr2L	3037045	3037291	.	247	Time	Up	0.0935144044040089	0.87738976810251	0.156876721124624	-0.335392320110911
Region303	chr2L	3069562	3070093	.	532	Time	Down	-0.5282274138843	-1.59404713919304	-0.0467703365878071	0.748672391260702
Region304	chr2L	3071281	3072922	.	1642	Time	Down	0.350979629488393	-2.65461363990791	-1.02764441926045	0.947821240271821
Region305	chr2L	3078582	3079025	.	444	Toll9	Up	-1.79266948896096	-1.80617447151202	-1.66192857095346	4.59284625769435
Region306	chr2L	3079451	3079883	.	433	Toll9	Up	-1.03534651592287	-1.02814451181181	-0.28703288281494	1.7341177048915
Region307	chr2L	3080236	3080836	.	601	Time	Down	0.806350647080788	-1.39993401031998	-0.680188880028453	-0.116865465307822
Region308	chr2L	3082765	3084011	.	1247	Time	Down	-0.106745113419628	-2.5021648868047	-0.833517242303393	1.27623710381142
Region309	chr2L	3094828	3095162	.	335	Toll10b	Down	0.814524338261459	0.805639636025055	-1.21466482544108	0.602158470819139
Region310	chr2L	3144734	3145033	.	300	Time	Up	0.0141512566674373	0.704390139154709	0.416486615547733	-0.586898399903162
Region311	chr2L	3145504	3145837	.	334	Time	Up	-0.178004443929214	0.534070624000299	0.182388574482793	-0.0182056846321867
Region312	chr2L	3152676	3152924	.	249	Gd7	Up	0.968711665866426	-0.292166933316136	-0.325675817692662	-0.8113108542745
Region313	chr2L	3158564	3159664	.	1101	Time	Up	-0.101502955955633	0.794335506522163	-0.0513849587452847	0.201740833492937
Region314	chr2L	3162319	3162541	.	223	Time	Up	-0.23822635057523	0.448747781147989	-0.0254219229303005	0.34355468548212
Region315	chr2L	3163431	3163914	.	484	Time	Up	-0.276674923428811	0.304877796494654	0.0536697438129584	0.285432537761134
Region316	chr2L	3301857	3303813	.	1957	Time	Up	-0.404104369940533	2.26604868648038	-0.140693949503892	0.715968346439267
Region317	chr2L	3376512	3377270	.	759	Toll9	Down	0.542353553982071	0.753861065905587	0.902761398727893	-1.93551206714318
Region318	chr2L	3426010	3426348	.	339	Gd7	Down	-1.88650734731315	0.205699955526818	1.71496859815263	0.104652381787057
Region319	chr2L	3456780	3457658	.	879	Toll10b	Up	-0.89006010318358	0.226976805846385	1.00742938663125	-0.221329322007079
Region320	chr2L	3465357	3466513	.	1157	Time	Down	-0.448277562525032	-0.691717991062544	0.49872596737886	-0.0996442125925177
Region321	chr2L	3469611	3470184	.	574	Time	Up	-0.12656367696597	0.237888278879682	-0.0256140237177909	0.199050773381996
Region322	chr2L	3472249	3472653	.	405	Toll9	Down	0.161001754063456	-0.105832310012401	0.00920046788773566	-0.221291970006628
Region323	chr2L	3476356	3476963	.	608	Time	Up	0.552765594083761	1.26515242654911	-0.896448871966554	0.507116949859137
Region324	chr2L	3477999	3478720	.	722	Time	Up	0.0828333284183293	1.33810477941186	-0.416065469101977	0.460586884816815
Region325	chr2L	3532217	3533691	.	1475	Toll10b	Down	0.590579504912239	0.0264123449026128	-0.96397456732613	0.550273037477626
Region326	chr2L	3538553	3540284	.	1732	Time	Up	-0.177913584464133	0.760433516535565	0.101368887004111	0.092277659897106
Region327	chr2L	3541076	3542320	.	1245	Toll9	Up	0.524759685010717	0.287582824594832	-2.35208830751448	2.53053980169229
Region328	chr2L	3548870	3550286	.	1417	Toll10b	Down	0.530965745007975	-0.826417254100257	-1.0357848516503	0.725589123774223
Region329	chr2L	3579618	3580174	.	557	Time	Down	0.18377503695792	-0.857697163413046	-0.731121745110059	0.759807883677714
Region330	chr2L	3580617	3581263	.	647	Toll10b	Down	0.359031245370391	-0.211185204358928	-1.14874109296081	1.10269345531865
Region331	chr2L	3594182	3594571	.	390	Time	Up	0.558304304910105	1.9522538384365	-0.372489570205642	-0.215328140843249
Region332	chr2L	3600629	3600997	.	369	Gd7	Up	3.72614017853749	2.1151496718749	-2.93513469825819	-0.823995848107749
Region333	chr2L	3601208	3601519	.	312	Gd7	Up	1.7470070628429	0.857871303835327	-0.946484816168436	-0.972864149610063
Region334	chr2L	3602347	3603352	.	1006	Toll9	Up	0.255209612676525	-0.272729319064684	-1.5340248937068	1.76325046918969
Region335	chr2L	3604838	3607508	.	2671	Toll10b	Up	-0.139322789745187	-0.191456406810161	0.221190074911901	-0.12132337485658
Region336	chr2L	3608451	3609569	.	1119	Time	Down	-1.17601211438646	-1.60965506839939	1.38960389223792	-0.372315987290555
Region337	chr2L	3610286	3611416	.	1131	Time	Down	0.508000958407268	-2.65130811621794	-0.481784429851201	-0.000911897250805134
Region338	chr2L	3611773	3612238	.	466	Toll10b	Up	-0.700307944601087	-0.732795355009483	1.20690546572108	-0.73964300398376
Region339	chr2L	3614124	3615802	.	1679	Time	Down	0.379130507691581	-2.98757824864516	-0.105497178075901	-0.347511693890234
Region340	chr2L	3618707	3619440	.	734	Toll9	Up	-0.590321886716197	0.220357460177999	-0.143775716080362	0.961598808424011
Region341	chr2L	3624569	3624876	.	308	Gd7	Up	2.72909380397477	0.934533544130941	-2.1234293365044	-0.639436105108723
Region342	chr2L	3631866	3633260	.	1395	Time	Up	0.0430190584605393	1.06032638834748	-0.32449397245032	0.387198913071785
Region343	chr2L	3655901	3656164	.	264	Toll9	Down	1.66218535875187	0.687943378620642	0.821395250054849	-3.27625472653582
Region344	chr2L	3657964	3658365	.	402	Toll10b	Up	-0.429890644617852	0.658485630777829	0.890040018123597	-0.657670546311159
Region345	chr2L	3662289	3662759	.	471	Gd7	Down	-1.10288205775235	1.01043048098119	1.09869676321354	-0.0700046514386045
Region346	chr2L	3711407	3711865	.	459	Toll9	Down	-0.0128126880856693	0.202445240359931	0.234286151938808	-0.303216261022567
Region347	chr2L	3770068	3770494	.	427	Toll10b	Down	1.68124469471833	0.780825266185246	-2.57208804216086	1.33152844204292
Region348	chr2L	3771014	3772160	.	1147	Toll10b	Down	0.678179552312711	0.452137987793302	-1.32280669004506	0.926549999467459
Region349	chr2L	3775513	3776696	.	1184	Time	Up	0.454698589921707	2.49332279515143	-0.892265661433514	0.62854630370447
Region350	chr2L	3778505	3779014	.	510	Time	Up	1.42376743779037	1.46800748088501	-1.4600667719216	0.147301095493684
Region351	chr2L	3786247	3786566	.	320	Time	Up	0.776073178247975	0.969515628307361	-0.526176775355175	-0.287856086668994
Region352	chr2L	3789688	3789906	.	219	Toll9	Up	-0.244372296779227	0.0108502529552766	0.0370759816305379	0.266205868776363
Region353	chr2L	3803401	3804141	.	741	Toll9	Down	-0.262443610008784	0.294668112763492	1.15011436614862	-1.22979010300518
Region354	chr2L	3806191	3806793	.	603	Time	Down	0.384653110614526	-1.07986741748061	-0.318750685960656	-0.0635560963252758
Region355	chr2L	3813145	3813647	.	503	Time	Up	-0.125776142209509	0.601640822392892	0.461762835798461	-0.467295391380067
Region356	chr2L	3817752	3818584	.	833	Time	Down	-0.0251565412344843	-1.4600271288279	-0.13894763244921	0.222293851490498
Region357	chr2L	3820000	3820723	.	724	Toll9	Up	-1.1200472939748	1.89878414364242	-1.24205687708331	3.14764583116432
Region358	chr2L	3821222	3822001	.	780	Gd7	Down	-1.04321013174354	0.6623440759894	0.377006000720653	0.837823539070248
Region359	chr2L	3822312	3823129	.	818	Time	Down	-0.129717857231225	-1.75379181551601	-0.418543220140569	0.739533335851172
Region360	chr2L	3823439	3824061	.	623	Time	Up	-1.46130292100471	2.16350507358694	0.176475011514947	1.65361170998577
Region361	chr2L	3824684	3824980	.	297	Time	Down	-0.106308963906685	-0.5688152822791	0.426962598739908	-0.445027498790377
Region362	chr2L	3825335	3827757	.	2423	Time	Up	-0.471052897359563	1.0080192000156	-0.102509980658516	0.750638926581017
Region363	chr2L	3829272	3829764	.	493	Gd7	Up	2.65837656683432	-0.0419872676952466	-1.89898147269548	-0.854151065696162
Region364	chr2L	3833708	3834374	.	667	Time	Down	-0.20573385713651	-2.65636887514215	0.50317522269383	-0.420166084343482
Region365	chr2L	3836458	3836937	.	480	Gd7	Down	-0.70296506522115	0.502869276459349	0.555747033957786	0.152707582315347
Region366	chr2L	3845281	3845587	.	307	Toll9	Up	-0.992528400190567	0.277721176083037	0.178421404610558	1.04320740582084
Region367	chr2L	3853226	3853697	.	472	Toll9	Up	-0.41786732890888	-0.10818361293128	-1.39671645922622	2.44842585280351
Region368	chr2L	3854314	3854920	.	607	Toll9	Up	-1.10187357309655	-0.227740490933315	-0.836165159357545	2.56999571602063
Region369	chr2L	3861122	3862131	.	1010	Toll10b	Down	2.94241401052255	1.18669439950492	-2.9467769624307	0.207966533896627
Region370	chr2L	3867529	3867848	.	320	Gd7	Up	0.49652046505056	0.243136102960997	-0.129377032040651	-0.467104305911915
Region371	chr2L	3872177	3872705	.	529	Gd7	Up	0.89711189767724	0.767135177173329	-0.197091099459815	-0.894017490753546
Region372	chr2L	4028259	4029034	.	776	Time	Up	0.790895150178462	1.00882598154447	-0.905206570397392	0.210346847021088
Region373	chr2L	4030236	4030579	.	344	Toll10b	Down	1.24063875114478	0.881212312903964	-1.26843372684531	0.123119025110705
Region374	chr2L	4031255	4032063	.	809	Toll9	Up	0.0649784590503966	0.289997378873061	-0.502942869594548	0.60233259106176
Region375	chr2L	4034333	4034940	.	608	Toll9	Up	0.0630778623564162	-0.0996693479949913	-0.542033312208472	0.658159563199565
Region376	chr2L	4050730	4051064	.	335	Time	Down	0.548306407231273	-2.19296310485199	-0.664536161315963	0.196310730308566
Region377	chr2L	4053757	4054346	.	590	Toll9	Up	0.364805706946098	0.0102779522747648	-1.43570606906007	1.48694711327665
Region378	chr2L	4055764	4056113	.	350	Time	Down	-0.444510393856983	-0.456731300980558	0.425605421148574	-0.00471028591603701
Region379	chr2L	4197288	4197603	.	316	Time	Up	0.234135799909742	1.09606842261443	0.373785049408563	-0.81380696377866
Region380	chr2L	4208700	4209073	.	374	Toll10b	Down	1.43427308258089	-1.30980098788043	-1.58707605304227	0.307063146453215
Region381	chr2L	4221161	4222104	.	944	Toll10b	Down	0.372060037668907	0.604009430604379	-0.819777158483444	0.636728755390365
Region382	chr2L	4222421	4222982	.	562	Time	Up	0.0867480458997915	2.63716244495358	-0.798196734440017	0.977164495569639
Region383	chr2L	4226676	4227012	.	337	Time	Up	-0.173346037965175	0.507838312310259	0.248741089594223	-0.114823892334028
Region384	chr2L	4280451	4280899	.	449	Time	Down	0.392175961052262	-1.92882780152534	-0.156606207821387	-0.294654926616809
Region385	chr2L	4281217	4283806	.	2590	Time	Down	0.236631000260006	-0.767275408861915	-0.227378584500902	0.00361522893423959
Region386	chr2L	4286906	4287708	.	803	Toll10b	Down	1.27664981608728	-0.568092430649636	-2.14312951654297	1.2704919297882
Region387	chr2L	4301408	4301745	.	338	Time	Down	0.288201951080547	-0.887397252882222	0.208420335692028	-0.658159799571166
Region388	chr2L	4333708	4334190	.	483	Toll9	Down	0.363542314966412	0.294922128575497	0.111073016179895	-0.622945316589545
Region389	chr2L	4334907	4335231	.	325	Toll9	Down	0.448529358742836	-0.302851804455984	0.454974715561316	-1.20259274424833
Region390	chr2L	4335763	4336363	.	601	Toll10b	Down	0.663828106996303	0.0508116765194852	-0.740746304921516	0.150577069605757
Region391	chr2L	4345717	4346044	.	328	Toll10b	Up	-0.64443261769439	0.767426660968637	1.21122568142633	-0.817980699768899
Region392	chr2L	4346663	4347308	.	646	Gd7	Down	-1.92662991757066	1.62673125166678	1.50069975334462	0.449171155997179
Region393	chr2L	4350944	4351524	.	581	Gd7	Down	-3.20268058608907	2.14690172795465	2.1167903791896	1.26248519879186
Region394	chr2L	4351743	4352292	.	550	Time	Up	-0.52221645103788	0.707022375418572	0.519929936435082	-0.0327312694713669
Region395	chr2L	4352797	4353070	.	274	Gd7	Up	1.83502501238133	0.769396438651889	-0.664090931241412	-1.47247582253515
Region396	chr2L	4363587	4364379	.	793	Time	Up	-0.169296841599415	1.12785893417214	-0.0432417185919581	0.27851641708908
Region397	chr2L	4366565	4367038	.	474	Time	Down	0.0896467776502655	-2.38489231027154	-1.06133944016612	1.33262629746527
Region398	chr2L	4367830	4369436	.	1607	Toll10b	Down	0.942758610179183	-0.509731227047887	-1.65920640574248	1.04275801273701
Region399	chr2L	4369964	4371076	.	1113	Toll9	Up	-1.49165057522088	0.085127501253773	-0.155252390733801	2.14580206529785
Region400	chr2L	4371661	4372540	.	880	Time	Up	-0.607447068912218	0.621470699681738	0.587656581970282	-0.0146878292599773
Region401	chr2L	4372816	4373462	.	647	Toll10b	Up	-1.70095561992039	0.327673561017993	2.01016905090236	-0.538890329274518
Region402	chr2L	4375063	4375631	.	569	Toll9	Up	-0.0924898002686838	1.23579829547595	-1.29102260001367	1.88230280655469
Region403	chr2L	4378233	4378781	.	549	Toll9	Up	-0.633889352946702	-0.0112447631675443	-0.336405163071189	1.28104349822937
Region404	chr2L	4379057	4379997	.	941	Gd7	Down	-1.67537387450043	-0.340989122020019	0.576290444110171	1.38535227015774
Region405	chr2L	4386832	4387350	.	519	Time	Up	-0.201636855749651	0.218227315119459	0.0931138807846075	0.134302951744995
Region406	chr2L	4394138	4394479	.	342	Time	Up	-0.204285433763352	0.67454158008049	0.313016033508642	-0.162454863825762
Region407	chr2L	4444438	4444976	.	539	Time	Up	-0.189658985063454	0.218514021790186	0.18952206757748	-0.0128340761968494
Region408	chr2L	4452711	4453117	.	407	Gd7	Down	-0.605610912339515	0.162649381225702	0.55180675076994	0.0318707877859032
Region409	chr2L	4454140	4454681	.	542	Toll10b	Up	-0.458807756560364	0.141538413894024	0.463826834492982	-0.0383509328025649
Region410	chr2L	4458013	4458521	.	509	Time	Up	-0.393947715531628	0.418360811384614	0.0915393988575991	0.385775571175686
Region411	chr2L	4459397	4460160	.	764	Time	Up	-0.340176124953184	0.620801064165941	0.119632172723707	0.277713023758703
Region412	chr2L	4574485	4575152	.	668	Toll10b	Down	1.73497623020998	0.282462182480916	-3.39694682833932	2.38789426154338
Region413	chr2L	4591864	4592201	.	338	Time	Down	1.19855739026099	-1.4317376037344	-1.38458168646483	0.336231061336301
Region414	chr2L	4594801	4595338	.	538	Toll10b	Down	1.00427202275016	0.391100487784463	-2.35075057273098	1.90704523928022
Region415	chr2L	4596936	4598066	.	1131	Toll10b	Down	1.57811748434888	1.50659183618881	-2.86870479028318	1.87014449712224
Region416	chr2L	4614160	4614716	.	557	Toll10b	Down	0.551279274327937	0.419214390374641	-0.845272002196831	0.43918162279234
Region417	chr2L	4810047	4810525	.	479	Time	Up	-0.175150069855484	1.03572811110567	0.138955202872621	0.037385254539039
Region418	chr2L	4811376	4812078	.	703	Time	Up	-0.707826336217523	1.00010458631022	0.492257099617388	0.245681046183076
Region419	chr2L	4820232	4822674	.	2443	Toll9	Up	-0.441809702838386	-0.92685867490166	-0.364185246910018	1.06994297255732
Region420	chr2L	4823272	4823506	.	235	Time	Down	0.650091588932577	-1.55279842566623	-1.37555893890441	1.0349777641802
Region421	chr2L	4823736	4824287	.	552	Toll10b	Down	1.30586647870695	-2.54528085483851	-2.99261109751641	2.3922532241553
Region422	chr2L	4830347	4830822	.	476	Toll10b	Up	-0.924860211113506	-0.237646861736964	1.1805505363543	-0.412542556350298
Region423	chr2L	4837692	4838211	.	520	Time	Up	-0.44782894895831	0.533347893117987	0.182053217564159	0.332068701448246
Region424	chr2L	4838741	4839087	.	347	Time	Down	0.441455544583405	-1.04429307576099	-0.631277418034597	0.289436574562528
Region425	chr2L	4852636	4852950	.	315	Time	Down	0.137315733499483	-0.75545016943617	0.294017281751936	-0.579391527172927
Region426	chr2L	4889347	4889920	.	574	Time	Down	-0.133123953556247	-2.61751056301859	-0.235314438807996	0.493820958734194
Region427	chr2L	4891837	4892457	.	621	Gd7	Down	-1.00049337122784	0.521672265586791	0.684330103977338	0.362910430723622
