geneID	Chr	Start	End	Strand	Length	logExpression	knownGene
FBgn0042103	3R	7788375	7788622	-	1314	3.98898404656427	No
FBgn0037517	3R	7790727	7790841	+	1407	4.44265125649032	No
FBgn0037518	3R	7794209	7794320	+	1287	4.24849524204936	No
FBgn0042101	3R	7797160	7797308	-	1230	5.10594547390058	No
FBgn0037519	3R	7799609	7799985	-	1464	4.40671924726425	No
FBgn0037520	3R	7803033	7803220	-	1074	3.80666248977032	No
FBgn0037521	3R	7805508	7805638	-	1664	4.71849887129509	No
FBgn0051472	3R	7810668	7810668	+	738	6.3297209055227	No
FBgn0051473	3R	7811896	7812600	+	771	6.49828214947643	No
FBgn0085413	3R	7815219	7815458	+	5877	5.8171111599632	No
FBgn0037525	3R	7858177	7858448	-	2941	5.46806014113513	No
FBgn0037526	3R	7887107	7887138	+	1782	7.82084087990734	No
FBgn0037529	3R	7889350	7889438	-	1185	7.25700270709207	No
FBgn0260005	3R	7894512	7894630	+	3026	5.64190707093811	No
FBgn0037530	3R	7903436	7903593	-	2745	7.9373746961633	No
FBgn0024909	3R	7907625	7907819	+	1437	8.1056094022999	No
FBgn0004901	3R	7909972	7911609	-	1638	7.79193595693806	No
FBgn0014930	3R	7912491	7912864	-	459	6.21660610108486	No
FBgn0014931	3R	7914084	7914637	+	1303	5.41164605185504	No
FBgn0037531	3R	7916931	7917794	-	2835	7.23993259132047	No
FBgn0002542	3R	7920529	7920598	+	3183	9.02701831484864	No
FBgn0000504	3R	7925354	7925360	-	1805	4.72738781871234	No
FBgn0037533	3R	7974622	7974865	-	1701	8.72323127482751	No
FBgn0010401	3R	7978975	7979064	+	459	3.87120101090789	No
FBgn0259974	3R	7979764	7980240	-	480	2.07944154167984	No
FBgn0037534	3R	7982374	7982568	-	987	4.7361984483945	No
FBgn0037535	3R	8000045	8000503	+	663	7.02997291170639	No
FBgn0266598	3R	8000819	8000872	-	285	7.14991683613211	No
FBgn0037536	3R	8001922	8002446	+	2740	7.74240202181578	No
FBgn0037537	3R	8006103	8006148	-	987	5.73657229747919	No
FBgn0040524	3R	8008386	8008500	-	447	4.89783979995091	No
FBgn0037538	3R	8009488	8009629	+	1245	7.84149292446001	No
FBgn0037539	3R	8011112	8011234	-	1485	7.62657020629066	No
FBgn0037540	3R	8013838	8014299	+	2163	8.39026849784257	No
FBgn0037541	3R	8016683	8017005	-	6516	8.16650031915505	No
FBgn0001255	3R	8028507	8029481	-	975	6.07993319509559	No
FBgn0037543	3R	8030944	8030982	+	828	6.99668148817654	No
FBgn0037544	3R	8032215	8032907	-	693	6.59850902861452	No
FBgn0010812	3R	8033602	8034880	+	2841	6.91274282049318	No
FBgn0262362	3R	8041248	8041259	+	285	3.46573590279973	No
FBgn0263596	3R	8049176	8049283	+	168	2.39789527279837	No
FBgn0262363	3R	8049702	8049779	+	159	2.19722457733622	No
FBgn0037546	3R	8082393	8082496	+	3057	4.79579054559674	No
FBgn0037547	3R	8087542	8087712	+	1590	4.31748811353631	No
FBgn0037548	3R	8094149	8094328	+	1608	8.49801037199946	No
FBgn0243512	3R	8105861	8106095	+	1428	7.19518732017871	No
FBgn0037549	3R	8122853	8123503	+	2109	7.91278922069068	No
FBgn0037550	3R	8125315	8125943	-	816	7.77569574991525	No
FBgn0037551	3R	8126720	8126842	+	558	7.12205988162914	No
FBgn0001138	3R	8148902	8148964	-	2136	7.83913164827433	No
FBgn0261290	3R	8204229	8204717	-	540	4.27666611901606	No
FBgn0037552	3R	8218061	8219659	+	1599	7.45876269238096	No
FBgn0037553	3R	8220198	8221859	+	1680	6.83410873881384	No
FBgn0037554	3R	8234266	8235222	+	2211	8.4465561118168	No
FBgn0037555	3R	8237441	8238035	-	1735	8.73905592283072	No
FBgn0037556	3R	8242393	8242576	-	912	7.20191631753163	No
FBgn0042182	3R	8245980	8246185	+	1473	6.35262939631957	No
FBgn0064126	3R	8244213	8245646	+	1434	6.9177056098353	No
FBgn0040528	3R	8248449	8248654	+	1470	6.21060007702465	No
FBgn0260386	3R	8252179	8252221	+	1668	5.17048399503815	No
FBgn0010173	3R	8262365	8262673	-	1809	8.70748291785937	No
FBgn0014861	3R	8265101	8267239	+	2661	9.35763905899706	No
FBgn0037561	3R	8268004	8269842	-	1839	8.414717399827	No
FBgn0010433	3R	8278126	8279061	+	936	7.56579328242851	No
FBgn0037562	3R	8288039	8288240	+	420	3.17805383034795	No
FBgn0037563	3R	8289767	8290435	-	720	3.52636052461616	No
FBgn0051464	3R	8291252	8291299	+	696	3.49650756146648	No
FBgn0051463	3R	8292366	8293514	+	1149	4.00733318523247	No
FBgn0037565	3R	8294212	8296145	-	5001	5.64897423816121	No
FBgn0037566	3R	8301512	8301702	+	1062	7.67415292128168	No
FBgn0265351	3R	8302802	8303011	-	1011	7.07580886397839	No
FBgn0265101	3R	8304589	8305122	-	534	7.44249272279444	No
FBgn0037569	3R	8307506	8307840	-	960	8.78615105486974	No
FBgn0037570	3R	8308981	8309906	-	997	5.00394630594546	No
FBgn0037571	3R	8311286	8312068	-	783	4.31748811353631	No
FBgn0037572	3R	8312244	8313029	+	786	4.4188406077966	No
FBgn0037573	3R	8313338	8313470	+	1197	8.72339402200014	No
FBgn0037574	3R	8315157	8315363	-	1176	5.50125821054473	No
FBgn0062412	3R	8317737	8317796	+	522	5.36129216570943	No
FBgn0003129	3R	8319813	8320912	-	1110	5.57215403217776	No
FBgn0037576	3R	8321747	8322507	+	1191	3.40119738166216	No
FBgn0037577	3R	8324377	8324433	+	417	2.94443897916644	No
FBgn0040529	3R	8340523	8340771	-	312	7.17548971362422	No
FBgn0004908	3R	8341179	8341243	+	552	6.70563909486	No
FBgn0037578	3R	8341874	8343442	-	1569	7.60489448081162	No
FBgn0037579	3R	8343773	8343799	+	318	4.69134788222914	No
FBgn0037580	3R	8344866	8345023	+	2358	8.28677323113125	No
FBgn0037581	3R	8347764	8348624	+	1398	7.4312996751559	No
FBgn0261108	3R	8350134	8351702	+	1569	8.10016144693661	No
FBgn0020249	3R	8357443	8357456	+	1058	7.29979736675816	No
FBgn0037583	3R	8360098	8360246	-	1926	8.22174772834662	No
FBgn0037584	3R	8362880	8363894	+	1015	5.32787616878958	No
FBgn0266801	3R	8365094	8366446	-	8097	7.95892649305011	No
FBgn0037589	3R	8419825	8420202	-	540	5.8664680569333	No
FBgn0037590	3R	8510080	8510133	-	1170	3.40119738166216	No
FBgn0037591	3R	8511737	8511790	-	1167	3.55534806148941	No
FBgn0037592	3R	8519620	8520549	+	1365	6.14203740558736	No
FBgn0051454	3R	8522026	8522178	+	1365	5.7268477475872	No
FBgn0051259	3R	8524421	8524573	+	1365	4.43081679884331	No
FBgn0040531	3R	8528663	8528863	-	201	4.59511985013459	No
FBgn0037594	3R	8552608	8553633	+	1236	3.78418963391826	No
FBgn0051453	3R	8560293	8561129	-	1263	7.59034694560257	No
FBgn0051450	3R	8561948	8562315	-	465	7.40245152081824	No
FBgn0051460	3R	8562883	8562886	+	423	7.33693691370762	No
FBgn0266916	3R	8564255	8564256	+	4233	8.99069070991623	No
FBgn0261929	3R	8591488	8591896	+	2841	5.33753807970132	No
FBgn0026399	3R	8634320	8634935	-	1404	3.55534806148941	No
FBgn0037601	3R	8643591	8644175	-	1506	4.71849887129509	No
FBgn0024326	3R	8648725	8648896	-	1272	8.02518932189084	No
FBgn0037602	3R	8651117	8651389	+	273	7.01211529430638	No
FBgn0000447	3R	8651516	8652682	-	1215	8.39570329382853	No
FBgn0037603	3R	8653121	8653285	+	480	7.16857989726403	No
FBgn0259992	3R	8653879	8654109	-	231	6.1527326947041	No
FBgn0263231	3R	8655788	8655906	-	2403	8.77801780969814	No
FBgn0086679	3R	8661089	8662981	-	2478	8.56331312702979	No
FBgn0037606	3R	8664483	8664749	+	1749	7.1074254741107	No
FBgn0037607	3R	8669825	8669928	+	1878	6.89264164117209	No
FBgn0037608	3R	8674187	8674250	+	918	8.20794694104862	No
FBgn0037609	3R	8675384	8675517	-	825	7.26262860097424	No
FBgn0037610	3R	8677114	8678157	+	1044	6.88550967003482	No
FBgn0037611	3R	8678285	8678746	+	462	6.01615715969835	No
FBgn0053325	3R	8678957	8679808	-	939	5.12989871492307	No
FBgn0265158	3R	8684866	8685024	-	159	2.56494935746154	No
FBgn0001180	3R	8691881	8694154	-	2274	10.1628087299689	No
FBgn0037613	3R	8715440	8715668	-	288	7.29233717617388	No
FBgn0037612	3R	8713122	8713770	+	1699	4.97673374242057	No
FBgn0037614	3R	8717125	8717341	+	408	6.47389069635227	No
FBgn0037615	3R	8719333	8719588	+	447	6.29341927884648	No
FBgn0037616	3R	8721540	8721561	+	1323	6.82001636467413	No
FBgn0037617	3R	8723242	8723361	+	1110	6.47543271670409	No
FBgn0037618	3R	8725484	8725603	+	936	6.58892647753352	No
FBgn0037619	3R	8726928	8727047	+	1197	4.78749174278205	No
FBgn0037620	3R	8728455	8728566	-	1038	6.52649485957079	No
FBgn0037621	3R	8729939	8730101	-	1254	8.18032087477368	No
FBgn0037622	3R	8732133	8732149	+	2826	8.56407677731509	No
FBgn0037623	3R	8736716	8738708	-	2127	5.73334127689775	No
FBgn0037624	3R	8752082	8752398	+	1476	7.79234892411304	No
FBgn0083971	3R	8750244	8750713	-	606	3.17805383034795	No
FBgn0037625	3R	8754112	8754410	-	1482	4.67282883446191	No
FBgn0037626	3R	8769505	8770008	+	1320	4.21950770517611	No
FBgn0037627	3R	8771283	8771868	-	1215	4.04305126783455	No
FBgn0085330	3R	8773444	8773575	+	255	4.26267987704132	No
FBgn0261015	3R	8777930	8777941	-	5124	7.2283884515736	Yes
FBgn0046874	3R	8774616	8774906	-	3123	6.95939851213398	No
FBgn0053191	3R	8778409	8779836	-	1428	6.32076829425058	No
FBgn0053189	3R	8780202	8780732	-	531	5.13579843705026	No
FBgn0037630	3R	8794684	8794916	+	1815	4.68213122712422	No
FBgn0037632	3R	8801678	8801680	+	1632	7.59739632021279	No
FBgn0037633	3R	8803568	8805126	-	1866	8.27231514795602	No
FBgn0037634	3R	8806366	8806579	+	762	7.03790596344718	No
FBgn0037635	3R	8809101	8809661	-	621	5.98141421125448	No
FBgn0286516	3R	8817866	8818720	-	855	8.98369068133269	No
FBgn0040532	3R	8822098	8822125	+	282	3.93182563272433	No
FBgn0037637	3R	8823427	8823801	-	462	6.68835471394676	No
FBgn0037638	3R	8824555	8824608	+	2121	7.23921497377981	No
FBgn0262614	3R	8828098	8828318	-	10197	11.052396806087	No
FBgn0003015	3R	8935146	8935680	+	1818	4.65396035015752	No
FBgn0037643	3R	8938820	8938888	+	1510	4.74493212836325	No
FBgn0037644	3R	8943061	8943143	-	1743	8.71341765337918	No
FBgn0286204	3R	8952075	8953850	-	1776	6.69456205852109	No
FBgn0037646	3R	8981017	8981109	+	770	3.55534806148941	No
FBgn0037647	3R	8983116	8983551	-	933	7.63675211243578	No
FBgn0027503	3R	8985097	8986302	+	4974	8.91972065553706	No
FBgn0260243	3R	8990933	8991621	-	1764	8.64082575186151	No
FBgn0037648	3R	8993384	8993450	+	1020	7.63433723562832	No
FBgn0051100	3R	8995333	8995599	-	2198	4.88280192258637	No
FBgn0037650	3R	8997701	8997820	+	822	3.85014760171006	No
FBgn0037652	3R	9004051	9004075	+	1077	8.11790894238315	No
FBgn0026380	3R	9005457	9006071	-	615	7.3178761986265	No
FBgn0037653	3R	9006714	9007853	+	1140	7.45124168498768	No
FBgn0037654	3R	9008586	9008630	+	1263	5.56452040732269	No
FBgn0037655	3R	9010676	9011252	-	1797	6.0330862217988	No
FBgn0040534	3R	9015010	9015264	-	255	7.36391350140582	No
FBgn0037656	3R	9015500	9015519	+	1104	7.23056315340929	No
FBgn0264075	3R	9017757	9019682	-	1926	8.71160799589757	No
FBgn0002932	3R	9021796	9022041	-	2287	9.95041884722056	No
FBgn0037657	3R	9039962	9040092	+	1614	8.67846133901236	No
FBgn0010222	3R	9042660	9042784	-	927	5.91350300563827	No
FBgn0014018	3R	9044227	9046227	-	2913	7.48549160803075	No
FBgn0028708	3R	9050961	9051127	+	726	7.52294091807237	No
FBgn0037659	3R	9053628	9053759	+	4035	8.29829063435928	No
FBgn0037660	3R	9063254	9063340	-	1671	8.60520406873895	No
FBgn0037661	3R	9065239	9066249	+	1011	7.1420365747068	No
FBgn0003165	3R	9070948	9071437	-	4869	8.18144069571937	No
FBgn0037662	3R	9177562	9177689	+	1251	3.58351893845611	No
FBgn0000412	3R	9238522	9239171	-	1065	8.61286694148452	No
FBgn0260935	3R	9240854	9241082	-	4066	8.81892608709068	No
FBgn0037664	3R	9247674	9248435	+	1593	5.54517744447956	No
FBgn0037665	3R	9251871	9252205	+	948	4.27666611901606	No
FBgn0037667	3R	9255094	9255309	+	1329	6.48920493132532	No
FBgn0037668	3R	9256728	9257166	-	831	8.16735198705607	No
FBgn0037669	3R	9257789	9258188	-	585	8.26770566476243	No
FBgn0037670	3R	9259048	9259187	+	726	8.32385113133882	No
FBgn0037671	3R	9260725	9260767	+	960	8.25114213909075	No
FBgn0037672	3R	9262878	9263013	-	804	6.14203740558736	No
FBgn0010803	3R	9265307	9265408	-	1290	7.74066440191724	No
FBgn0285911	3R	9267122	9267177	+	2499	8.01730750768858	No
FBgn0037676	3R	9295409	9295551	-	534	3.40119738166216	No
FBgn0037675	3R	9321826	9322347	+	522	2.89037175789616	No
FBgn0037677	3R	9329279	9329578	-	795	5.52942908751142	No
FBgn0037678	3R	9330957	9331256	-	795	6.49223983502047	No
FBgn0037679	3R	9332071	9332166	-	1578	8.15851624480683	No
FBgn0037680	3R	9335562	9335635	+	774	7.14124512235049	No
FBgn0266410	3R	9354756	9354854	+	807	8.08301991917133	No
FBgn0263750	3R	9356058	9356325	+	1116	8.21824792668574	No
FBgn0037683	3R	9363425	9363443	+	1050	6.88346258641309	No
FBgn0037684	3R	9365457	9365699	+	1407	7.14045304310116	No
FBgn0000723	3R	9368244	9368392	-	3978	8.27715777243181	No
FBgn0037685	3R	9398190	9398956	+	1176	6.17170059741091	No
FBgn0083953	3R	9399637	9399939	-	303	6.18826412308259	No
FBgn0037686	3R	9400440	9400878	-	504	7.18083119904456	No
FBgn0037687	3R	9401567	9401585	+	849	6.63725803128446	No
FBgn0037688	3R	9402627	9402773	-	1344	7.82404601085629	No
FBgn0037689	3R	9404919	9405089	+	2082	7.83873755959928	No
FBgn0260237	3R	9404547	9404774	+	228	6.16961073249146	No
FBgn0265201	3R	9407852	9408145	-	294	3.13549421592915	No
FBgn0003889	3R	9408656	9409600	-	1338	5.32300997913841	No
FBgn0037690	3R	9410760	9411030	-	1020	3.85014760171006	No
FBgn0011740	3R	9412694	9412807	+	3327	7.68524360797583	No
FBgn0261552	3R	9432722	9432839	+	2654	8.04366335239394	No
FBgn0037696	3R	9455591	9455717	-	738	3.13549421592915	No
FBgn0037697	3R	9457999	9458125	-	714	5.07517381523383	No
FBgn0037698	3R	9466493	9466631	-	5977	6.3491389913798	No
FBgn0043791	3R	9494888	9494942	+	1638	8.78477459216102	No
FBgn0014380	3R	9497420	9497572	-	642	5.30826769740121	Yes
FBgn0037700	3R	9504725	9504754	+	924	8.83753604610757	No
FBgn0267790	3R	9506147	9506199	-	1896	9.2276890103108	No
FBgn0003205	3R	9511511	9511681	-	567	7.97453284413023	No
FBgn0014022	3R	9513363	9513389	+	1389	7.41276401742656	No
FBgn0014023	3R	9514872	9515019	-	813	8.27231514795602	No
FBgn0037702	3R	9521321	9521350	+	3660	8.69383196507469	No
FBgn0037703	3R	9518275	9520836	+	2562	8.09529377684465	No
FBgn0000244	3R	9530825	9532984	-	2160	7.95962530509811	No
FBgn0037705	3R	9539099	9539290	-	3519	8.95428615720471	No
FBgn0037707	3R	9552183	9552184	+	1122	8.43728380818794	No
FBgn0037708	3R	9553766	9555063	-	1563	7.24064969425547	No
FBgn0037709	3R	9555875	9555943	+	1317	7.42773884053289	No
FBgn0024833	3R	9557913	9558368	-	1278	6.66185474054531	No
FBgn0027950	3R	9559841	9560031	+	1020	8.29853954537488	No
FBgn0037710	3R	9561930	9562001	-	1020	6.63856778916652	No
FBgn0261049	3R	9564026	9564118	+	1722	7.43307534889858	No
FBgn0037712	3R	9566224	9566463	+	2495	6.83733281468559	No
FBgn0037713	3R	9569254	9569587	-	774	5.93753620508243	No
FBgn0037714	3R	9570486	9570749	-	453	5.20948615284142	No
FBgn0037715	3R	9572500	9572754	-	462	5.78382518232974	No
FBgn0027338	3R	9575477	9575569	-	1542	8.49576524400262	No
FBgn0037716	3R	9578180	9580096	+	2622	7.96137020171951	No
FBgn0037717	3R	9581969	9582121	+	1821	4.75359019110636	No
FBgn0053654	3R	9582518	9582670	-	504	3.04452243772342	No
FBgn0037718	3R	9587363	9587459	+	1494	7.18916773842032	No
FBgn0037719	3R	9589733	9589782	-	1197	8.56940606286317	No
FBgn0037720	3R	9621583	9622417	+	2598	8.24590926477409	No
FBgn0037721	3R	9625225	9625332	-	738	5.54126354515843	No
FBgn0037722	3R	9627398	9627909	+	1149	6.34388043412633	No
FBgn0005585	3R	9629064	9629615	-	1218	10.5889805141592	No
FBgn0037723	3R	9631721	9631854	+	861	7.04925484125584	No
FBgn0003334	3R	9634341	9634475	-	2631	9.00134624376639	No
FBgn0012344	3R	9643492	9643698	+	1068	4.35670882668959	No
FBgn0037724	3R	9645270	9646127	-	858	5.47646355193151	No
FBgn0037726	3R	9651573	9651823	-	14256	6.72503364216684	No
FBgn0037727	3R	9675552	9676664	+	2106	5.62762111369064	No
FBgn0037728	3R	9678070	9678086	+	552	7.9755646584952	No
FBgn0028997	3R	9680081	9680209	+	1161	6.8351845861473	No
FBgn0037730	3R	9681525	9681911	-	1671	6.75343791859778	No
FBgn0069242	3R	9684670	9685184	-	648	6.82654522355659	No
FBgn0037731	3R	9685849	9685971	+	747	6.77878489768518	No
FBgn0260463	3R	9687465	9687637	-	2529	7.41938058291869	No
FBgn0053105	3R	9691906	9692504	-	732	6.76849321164863	No
FBgn0052939	3R	9693169	9693291	+	747	6.82219739062049	No
FBgn0051352	3R	9695113	9695223	-	2713	7.57763383260273	No
FBgn0037734	3R	9706751	9706826	-	2334	7.0825485693553	No
FBgn0278604	3R	9711210	9711690	+	2571	9.24570751581347	No
FBgn0002431	3R	9714955	9715164	-	8661	10.3403544237838	No
FBgn0262477	3R	9726573	9727013	-	1827	5.08759633523238	No
FBgn0003886	3R	9731332	9732150	-	1347	6.44413125670044	No
FBgn0037736	3R	9734965	9735390	-	2817	6.14418563412565	No
FBgn0037737	3R	9741009	9741142	+	926	7.83636976054512	No
FBgn0085438	3R	9743056	9743429	-	1533	6.84694313958538	No
FBgn0051415	3R	9744076	9744546	+	471	4.52178857704904	No
FBgn0037739	3R	9746455	9746988	-	756	6.86380339145295	No
FBgn0005777	3R	9748218	9748401	+	1560	8.05769419481559	No
FBgn0037741	3R	9751119	9751497	-	3240	8.30943074214033	No
FBgn0037742	3R	9754901	9755571	-	1215	6.97073007814353	No
FBgn0037743	3R	9756879	9757004	+	2034	6.90274273715859	No
FBgn0286506	3R	9759902	9760478	+	1188	7.44949800538285	No
FBgn0266720	3R	9762214	9762849	-	636	7.1785454837637	No
FBgn0037746	3R	9763903	9763935	+	1728	8.39705739017626	No
FBgn0024330	3R	9766444	9766727	-	747	7.4265490723973	No
FBgn0037747	3R	9768138	9768140	+	537	6.41673228251233	No
FBgn0037749	3R	9770702	9771240	-	612	4.51085950651685	No
FBgn0037750	3R	9771976	9772137	-	1890	5.06890420222023	No
FBgn0037751	3R	9775284	9775653	+	2442	5.26269018890489	No
FBgn0261599	3R	9778135	9778196	+	168	9.06091185848425	No
FBgn0037753	3R	9780187	9780517	+	1272	7.88306935130575	No
FBgn0002868	3R	9783862	9783959	-	120	3.17805383034795	No
FBgn0037754	3R	9785907	9786077	+	699	5.10594547390058	No
FBgn0037755	3R	9789433	9789881	-	1347	7.04577657687951	No
FBgn0037756	3R	9791570	9791791	+	1137	4.85203026391962	No
FBgn0037757	3R	9793452	9793594	+	2604	8.4189186221479	No
FBgn0037758	3R	9798463	9800590	-	2190	7.6251071482389	No
FBgn0037759	3R	9801480	9801576	+	1815	7.03878354138854	No
FBgn0037760	3R	9804892	9805018	-	3546	9.02280524812934	No
FBgn0037761	3R	9812805	9813029	+	795	3.13549421592915	No
FBgn0037762	3R	9814182	9814382	+	771	2.89037175789616	No
FBgn0037763	3R	9816100	9816669	-	786	3.40119738166216	No
FBgn0037764	3R	9817505	9818071	-	795	3.29583686600433	No
FBgn0037765	3R	9819012	9819575	-	792	4.67282883446191	No
FBgn0262104	3R	9820632	9820952	-	414	3.63758615972639	No
FBgn0085331	3R	9823102	9823611	-	510	3.09104245335832	No
FBgn0037766	3R	9828669	9828795	-	897	4.31748811353631	No
FBgn0267336	3R	9875675	9876223	+	2954	8.44634145044429	No
FBgn0037770	3R	9983916	9983998	-	1590	8.0702808933939	No
FBgn0045473	3R	9995547	9995702	-	1191	5.24174701505964	No
FBgn0037772	3R	10000178	10000025	+	1920	5.35185813347607	No
FBgn0037773	3R	10000625	10000881	-	519	6.97728134163075	No
FBgn0053208	3R	10002438	10002440	-	14388	9.21930011334766	No
FBgn0051407	3R	10022960	10023427	-	468	6.03548143252476	No
FBgn0027524	3R	10043347	10043349	+	993	7.97693875695943	No
FBgn0037777	3R	10044630	10044754	-	609	6.13772705408623	No
FBgn0037778	3R	10045669	10046143	+	1356	7.27447955877387	No
FBgn0037779	3R	10047384	10047769	-	609	4.12713438504509	No
FBgn0037780	3R	10049296	10049317	+	1755	7.49331724886215	No
FBgn0037781	3R	10051550	10051582	-	1143	6.48463523563525	No
FBgn0051410	3R	10053398	10053464	+	504	3.2188758248682	No
FBgn0037782	3R	10055494	10055918	-	519	3.85014760171006	No
FBgn0037783	3R	10060297	10060381	+	495	2.30258509299405	No
FBgn0053630	3R	10062624	10062725	+	636	3.3322045101752	No
FBgn0053631	3R	10064007	10064114	+	585	3.2188758248682	No
FBgn0053783	3R	10066770	10066798	+	492	2.83321334405622	No
FBgn0053784	3R	10067905	10068126	+	549	2.77258872223978	No
FBgn0041105	3R	10071175	10072647	+	2325	4.51085950651685	No
FBgn0037786	3R	10073863	10073954	-	1437	4.57471097850338	No
FBgn0028734	3R	10103235	10103602	-	2204	7.80261806344267	No
FBgn0037788	3R	10112786	10112813	+	912	6.24804287450843	No
FBgn0266721	3R	10120526	10121374	-	849	4.85981240436167	No
FBgn0051477	3R	10122026	10122217	+	192	2.484906649788	No
FBgn0001321	3R	10122527	10123151	-	2067	5.33271879326537	No
FBgn0004889	3R	10128150	10128515	-	1504	7.13648320859025	No
FBgn0037792	3R	10140773	10142398	-	2616	8.31801027754687	No
FBgn0261817	3R	10143087	10143174	+	210	2.39789527279837	No
FBgn0086359	3R	10145401	10145532	+	2049	6.96602418710611	No
FBgn0085332	3R	10151156	10151311	-	543	2.83321334405622	No
FBgn0037794	3R	10159178	10159331	-	1902	8.26873183211774	No
FBgn0040238	3R	10161988	10162310	-	2352	8.18813341451048	No
FBgn0037796	3R	10171630	10171741	-	1336	4.38202663467388	No
FBgn0004575	3R	10195369	10195427	+	3123	5.35658627467201	No
FBgn0025879	3R	10204517	10204708	-	630	3.40119738166216	No
FBgn0037797	3R	10222758	10223051	+	720	8.7132532743207	No
FBgn0037798	3R	10223918	10224042	-	513	4.52178857704904	No
FBgn0083943	3R	10224966	10225104	+	342	5.23110861685459	No
FBgn0261928	3R	10225754	10225758	+	9783	7.03878354138854	No
FBgn0037801	3R	10251580	10251756	+	2955	6.91968384984741	No
FBgn0037802	3R	10255379	10255426	-	975	7.25063551189868	No
FBgn0040078	3R	10262343	10263159	+	1368	7.82564473221999	No
FBgn0262617	3R	10291247	10291452	+	8800	6.72623340235875	No
FBgn0037807	3R	10308569	10309117	-	1719	5.7037824746562	No
FBgn0266717	3R	10312647	10313138	-	14928	9.857705359881	No
FBgn0037809	3R	10331619	10331641	+	864	6.71659477352098	No
FBgn0037810	3R	10333277	10333313	+	4297	8.85066091901715	No
FBgn0037811	3R	10338403	10338415	+	2022	7.45356187164337	No
FBgn0037812	3R	10340959	10341022	+	597	6.19031540585315	No
FBgn0051406	3R	10348920	10349117	+	747	5.45958551414416	No
FBgn0015396	3R	10350528	10350587	+	2157	9.36160116581677	No
FBgn0020379	3R	10363166	10363297	-	3277	5.4249500174814	No
FBgn0259938	3R	10389379	10389437	+	2094	6.50428817353665	No
