geneID	Chr	Start	End	ATACseq_Geneid	ATACseq_Start	ATACseq_End	SYMBOL	SYMBOL_unique	annotation	factor	direction	PPC_factor	PPC_direction	ATACseq_factor	ATACseq_direction	CBP_factor	CBP_direction	K27ac_Geneid	K27ac_factor	K27ac_direction	PROseq_Time	PROseq_Gd7	PROseq_Toll10b	PROseq_Toll9	PPC_Time	PPC_Gd7	PPC_Toll10b	PPC_Toll9	ATACseq_Time	ATACseq_Gd7	ATACseq_Toll10b	ATACseq_Toll9	CBP_Gd7	CBP_Toll10b	CBP_Toll9	K27ac_Gd7	K27ac_Toll10b	K27ac_Toll9	hclust	PC1	PC2	tsne1	tsne2	umap1	umap2	kmeans_UMAP	ATAC_NC_PC2	MoreOpenInNC13	NaiveState	log2FoldChange	padj
FBgn0029123	2L	8826145	8829570	Region1416	8831981	8833303	SoxN	SoxN.4	Literature & Roshan & This	Toll9	Up	Toll9	Up	Time	Down	Toll9	Up	Region458	Toll9	Up	0.497646691403433	-4.53947873280455	0.252526448904767	5.83057622758843	-0.253289416301234	-0.600357807352791	-0.35599106783714	1.40997623885459	-1.31021016263647	-0.665679820095808	0.00267306228498783	0.798783037004381	-0.336383878030841	-0.890429817358039	1.70940442636652	-2.10907023376733	-1.65555582474162	3.77783371459444	13	-0.212511353057458	8.65515146578102	0.174863099014854	-21.8841787193871	-5.02991350246339	1.0507328667453	2	0.678959990151786	FALSE	TRUE	-0.706361064284683	2.45687962815632e-10
FBgn0029123	2L	8826145	8829570	Region1419	8841026	8843177	SoxN	SoxN.5	Literature & Roshan & This	Toll9	Up	Toll9	Up	Toll9	Up	Toll9	Up	Region460	Toll9	Up	0.497646691403433	-4.53947873280455	0.252526448904767	5.83057622758843	-0.253289416301234	-0.600357807352791	-0.35599106783714	1.40997623885459	0.381002847786139	-1.3068057180443	-0.723805494881743	2.5628923941931	-0.953584252936921	-0.71268424241786	2.36416430577812	-2.36762688121991	-0.675672594608346	2.91497434014067	13	-0.593491895607311	8.95393224284197	2.82705902181765	-14.7869651997442	-4.80496644128544	0.874401506146078	2	-0.155738063937066	TRUE	TRUE	-0.329324317789421	0.0114762110425564
FBgn0029123	2L	8826145	8829570	Region1419	8841026	8843177	SoxN	SoxN.6	Literature & Roshan & This	Toll9	Up	Toll9	Up	Toll9	Up	Toll9	Up	Region461	Toll9	Up	0.497646691403433	-4.53947873280455	0.252526448904767	5.83057622758843	-0.253289416301234	-0.600357807352791	-0.35599106783714	1.40997623885459	0.381002847786139	-1.3068057180443	-0.723805494881743	2.5628923941931	-0.953584252936921	-0.71268424241786	2.36416430577812	-3.18613334391745	-1.59237517476961	4.68849382035727	13	-0.436684002693708	9.75678622809138	3.46574312954616	-16.2328475571767	-5.08489650163136	0.769599624007081	2	-0.155738063937066	TRUE	TRUE	-0.329324317789421	0.0114762110425564
FBgn0029123	2L	8826145	8829570	Region1420	8843430	8844249	SoxN	SoxN.7	Literature & Roshan & This	Toll9	Up	Toll9	Up	Gd7	Down	Gd7	Down	Region461	Toll9	Up	0.497646691403433	-4.53947873280455	0.252526448904767	5.83057622758843	-0.253289416301234	-0.600357807352791	-0.35599106783714	1.40997623885459	1.0023310964115	-2.92627802962469	1.86081991172202	0.988342262357835	-2.51435291490226	1.23254446396373	1.97082375656773	-3.18613334391745	-1.59237517476961	4.68849382035727	13	-1.84137600935447	9.61960821776276	8.33235653701595	-16.6146372103101	-5.05561109822414	0.344995960722194	2	0.401109416859258	FALSE	FALSE	-0.208343832458785	0.258074913884579
FBgn0029123	2L	8826145	8829570	Region1421	8844473	8845065	SoxN	SoxN.8	Literature & Roshan & This	Toll9	Up	Toll9	Up	Gd7	Down	Toll9	Up	Region461	Toll9	Up	0.497646691403433	-4.53947873280455	0.252526448904767	5.83057622758843	-0.253289416301234	-0.600357807352791	-0.35599106783714	1.40997623885459	1.0188052285743	-1.1822769742995	0.322601251035476	0.984964055915264	-1.30832608999784	-0.15303571041806	2.1137619950199	-3.18613334391745	-1.59237517476961	4.68849382035727	13	-0.849350861180816	9.42344630765479	7.35684956559423	-15.0687861369173	-5.14164397030131	0.573060016928212	2	0.0641895432222069	FALSE	FALSE	-0.125812217735554	0.65366238128912
FBgn0029123	2L	8826145	8829570	Region1422	8845609	8847879	SoxN	SoxN.9	Literature & Roshan & This	Toll9	Up	Toll9	Up	Toll9	Up	Toll9	Up	Region461	Toll9	Up	0.497646691403433	-4.53947873280455	0.252526448904767	5.83057622758843	-0.253289416301234	-0.600357807352791	-0.35599106783714	1.40997623885459	0.00377670718851845	-1.29447481152698	-0.0224499276706891	1.59103159309222	0.195853939378776	-0.771657675325828	0.772085023346909	-3.18613334391745	-1.59237517476961	4.68849382035727	13	-0.417196026424245	9.00592359689413	4.31049068747805	-19.4076896435363	-5.25278151311273	0.770852187383748	2	-1.18694035618637	TRUE	TRUE	-0.282557270426729	0.0303969000705
FBgn0029123	2L	8826145	8829570	Region1422	8845609	8847879	SoxN	SoxN.10	Literature & Roshan & This	Toll9	Up	Toll9	Up	Toll9	Up	Toll9	Up	Region462	Toll9	Up	0.497646691403433	-4.53947873280455	0.252526448904767	5.83057622758843	-0.253289416301234	-0.600357807352791	-0.35599106783714	1.40997623885459	0.00377670718851845	-1.29447481152698	-0.0224499276706891	1.59103159309222	0.195853939378776	-0.771657675325828	0.772085023346909	-3.59423181079949	-0.739925991978774	4.10476287011497	13	-0.768877257854335	8.78467709689021	3.92875290033921	-19.19480419297	-4.96221683004195	0.698899226215512	2	-1.18694035618637	TRUE	TRUE	-0.282557270426729	0.0303969000705
FBgn0029123	2L	8826145	8829570	Region1423	8848895	8850428	SoxN	SoxN.11	Literature & Roshan & This	Toll9	Up	Toll9	Up	Time	Down	Toll9	Up	Region462	Toll9	Up	0.497646691403433	-4.53947873280455	0.252526448904767	5.83057622758843	-0.253289416301234	-0.600357807352791	-0.35599106783714	1.40997623885459	-1.35005592567403	-0.350069501084521	-0.164058167325842	0.645840962933013	-1.03832359834215	-0.547414679716855	2.26108240143928	-3.59423181079949	-0.739925991978774	4.10476287011497	13	-0.897351005583987	9.07898632112439	-0.333020600587759	-21.9317143478282	-5.11182123493116	0.906324284089397	2	0.534223698063676	FALSE	FALSE	-0.126245690922322	0.387510588479053
FBgn0029123	2L	8826145	8829570	Region1424	8851610	8852796	SoxN	SoxN.12	Literature & Roshan & This	Toll9	Up	Toll9	Up	Gd7	Down	Gd7	Down	Region463	Toll9	Up	0.497646691403433	-4.53947873280455	0.252526448904767	5.83057622758843	-0.253289416301234	-0.600357807352791	-0.35599106783714	1.40997623885459	1.19239508659488	-1.63055171849983	1.39069263465086	0.0679216227983766	-0.824931280973623	0.711430761119058	0.225969080566667	-1.65813247573644	-0.697182240748499	2.29255159044115	13	-1.29432652089748	7.6189470706881	8.68357798500546	-17.7361587802108	-4.95717749493352	0.486172933255897	2	-0.142003317990689	TRUE	FALSE	0.103760324026639	0.659203327543765
FBgn0031738	2L	5767692	5773098	Region933	5788628	5790463	CG9171	CG9171	This	Toll9	Down	Toll9	Down	Time	Down	Toll10b	Up	Region298	Toll10b	Up	0.854743608959968	2.58140952055069	0.180766920336419	-3.75796067492903	-0.120744571897165	6.07278335013508	-1.36530964385187	-6.24315673385974	-2.11798952695718	-0.30770345440102	0.852145119031989	-0.791833501145086	-0.502321410043452	1.56746880377892	-1.41627416167168	-2.22418869816763	3.20268543512683	-1.56346675335849	5	1.0261529329368	-6.31504365288725	10.1715821751105	12.8446864983224	2.90195169308771	1.79336092465008	5	-0.800117633251216	TRUE	FALSE	0.174285195549383	0.323332347447675
FBgn0033856	2R	13559045	13560005	Region5471	13544939	13547112	CG13334	CG13334	Roshan & This	Toll9	Up	Toll9	Up	Time	Down	Gd7	Up	Region1578	Gd7	Down	-2.62105702176382	-1.48579320481872	-1.57432485349117	4.16808815343728	-3.75747891211037	-0.166040791754703	-2.75499476771215	4.67953555597927	-0.468903394786479	-0.12443330110914	-0.0695054013086534	0.244835464221237	0.565461368705458	-0.317258794588967	-0.38833481188601	-2.40554979335764	2.338977352097	-0.429961975456945	9	2.56758193380038	5.05384840293208	16.3613111134039	5.71517882588967	-3.13890923445671	2.2091774667469	1	-2.27093082660311	TRUE	TRUE	0.33317939610669	0.0289141426923495
FBgn0036896	3L	19625518	19632596	Region10663	19634219	19638106	wnd	wnd	Roshan & This	Toll9	Up	Toll9	Up	Time	Up	Toll10b	Down	Region3148	Toll10b	Down	2.23464729856715	-1.01225922203984	-1.96197741218999	4.05261275656913	1.9729274850926	-1.25183907197877	-1.31977741484846	3.87249173102826	2.29399026008436	0.811830650397908	-1.73148102099357	1.38399364357499	1.1189672804347	-1.92624633310692	1.01032473857718	0.642413128733871	-1.42278397036778	1.00956762393944	13	4.57235120044551	5.93336047636333	2.36142969630784	-8.52721964919307	-2.35351191555901	2.28927368610696	1	-1.06128009178724	TRUE	FALSE	0.246305905384644	0.0568328468750264
FBgn0039679	3R	29672956	29674123	Region16307	29665967	29668040	ppk19	ppk19	This	Toll9	Up	Toll9	Up	Toll10b	Down	Toll10b	Down	Region4641	Gd7	Up	2.3516248936081	-2.84527107551639	-1.91846616955074	6.48668278013355	2.89223600681242	-2.40939822619554	-1.73983231012468	6.16102772110213	0.888268329287572	0.718171924824957	-1.43324643706742	1.08995282999502	0.184210357219889	-0.588728932929062	0.53842892885827	2.55651850152123	-2.02246849251506	-0.0624240645198325	13	4.07729960695429	8.58237791752954	17.7668434634201	-16.3734332184147	-2.15733776018259	1.96736510899369	1	0.706989922742917	FALSE	TRUE	-0.367068074060695	0.000588430618024053
FBgn0039679	3R	29672956	29674123	Region16307	29665967	29668040	ppk19	ppk19.1	This	Toll9	Up	Toll9	Up	Toll10b	Down	Toll10b	Down	Region4642	Gd7	Up	2.3516248936081	-2.84527107551639	-1.91846616955074	6.48668278013355	2.89223600681242	-2.40939822619554	-1.73983231012468	6.16102772110213	0.888268329287572	0.718171924824957	-1.43324643706742	1.08995282999502	0.184210357219889	-0.588728932929062	0.53842892885827	3.13493039622403	-2.3973174290943	-0.169294532246896	13	4.30218859177644	8.50041619214931	18.043019766043	-16.5921871402135	-2.16759919788121	1.99392982537326	1	0.706989922742917	FALSE	TRUE	-0.367068074060695	0.000588430618024053
FBgn0039679	3R	29672956	29674123	Region16308	29669405	29677528	ppk19	ppk19.2	This	Toll9	Up	Toll9	Up	Toll10b	Down	Toll9	Up	Region4643	Gd7	Up	2.3516248936081	-2.84527107551639	-1.91846616955074	6.48668278013355	2.89223600681242	-2.40939822619554	-1.73983231012468	6.16102772110213	0.935190959040705	0.312125167266417	-0.953622396567832	0.924968759296917	-0.399779252501018	-0.315768701302459	1.01441587678976	4.32608355007849	-3.80952005625807	0.328365004387541	13	4.68712286224035	8.81214047747926	18.9337376840369	-17.3203207380581	-2.18043024144425	1.88040732598098	1	0.789829444931044	FALSE	TRUE	-0.195482827377657	0.019440634025214
FBgn0085400	2R	23163112	23203473	Region7084	23186549	23188271	CG34371	CG34371	This	Toll9	Down	Toll9	Down	Toll10b	Up	Toll10b	Up	Region2102	Toll10b	Up	0.989093476596141	3.40313703206209	0.917343133106659	-5.88024961401369	0.118951574917821	0.451799061405826	0.490517408387799	-1.42054147046424	0.346323570766858	-1.19259357787845	2.19317587042707	-1.55499129463564	-2.09316050889968	3.26737717316538	-1.42977593912657	-1.41936059550046	2.12283358770807	-1.08633682546437	5	-0.775105882125999	-6.32406363282151	2.65708647014492	17.2419820833	0.971820615042589	-3.10957915357533	6	-0.00854872220798523	TRUE	FALSE	0.23600130686679	0.152770998222612
FBgn0085424	2L	12618845	12628035	Region1947	12613937	12615504	nub	nub	This	Toll9	Up	Gd7	Down	Toll9	Up	Toll9	Up	Region667	Gd7	Down	0.637990088032657	-2.47165151854024	-0.708844399316908	4.3288275725399	0.391866677703371	-2.25273958114218	1.71535986378987	0.363917315828477	0.639427164144357	-1.36838045106738	-0.452569754097542	2.26701638302833	-0.263042644387597	-0.0358557612362565	0.431947386583051	-1.93500425788939	1.31249881971817	0.291954334857975	13	-1.30292273468359	4.85041186151263	-4.9556129299617	-19.7866924788409	-3.00287761523211	1.41624869614788	1	-0.476303838156819	TRUE	FALSE	-0.146646635948957	0.421972684400222
FBgn0085424	2L	12618845	12628035	Region1947	12613937	12615504	nub	nub.1	This	Toll9	Up	Gd7	Down	Toll9	Up	Toll9	Up	Region668	Toll10b	Up	0.637990088032657	-2.47165151854024	-0.708844399316908	4.3288275725399	0.391866677703371	-2.25273958114218	1.71535986378987	0.363917315828477	0.639427164144357	-1.36838045106738	-0.452569754097542	2.26701638302833	-0.263042644387597	-0.0358557612362565	0.431947386583051	-1.38888367262977	1.52767024556162	-0.446917086956757	13	-1.27740159772984	4.50291292828494	-5.13533090567334	-19.9929027976359	-3.025566901043	1.51128943345671	1	-0.476303838156819	TRUE	FALSE	-0.146646635948957	0.421972684400222
FBgn0085424	2L	12618845	12628035	Region1948	12615805	12617084	nub	nub.2	This	Toll9	Up	Gd7	Down	Toll9	Up	Gd7	Up	Region669	Gd7	Down	0.637990088032657	-2.47165151854024	-0.708844399316908	4.3288275725399	0.391866677703371	-2.25273958114218	1.71535986378987	0.363917315828477	-0.440767459358024	0.0403912905658576	-1.30067299226212	1.72607401923129	2.07719153067823	-1.57101883831847	-0.870897191942652	-0.628334934979235	0.0815881919901688	0.48111570224527	13	0.337628525290852	4.03154173121822	-3.90521209170701	-18.452688175583	-2.86362929292337	1.42967400609045	1	-2.06867782665972	TRUE	FALSE	0.135844434778077	0.598556663875194
FBgn0262582	3R	20293744	20301277	Region14882	20289893	20290603	cic	cic	Roshan & This	Toll9	Up	Toll9	Up	Toll10b	Down	Toll9	Up	Region4226	Toll9	Up	0.35411619998406	-0.25935309070098	-2.40529167990244	3.63302206480279	0.476626427027057	0.406721435980927	-2.11555559089507	2.85025637784543	-0.0161453427882684	0.309016772928887	-0.521469103454752	0.339044338664023	0.0299630956721388	-1.19731700438905	1.59664824057091	-0.188716363271291	-1.41532084990796	1.75857834237855	13	4.93506264781841	5.36548109122119	-3.41684394695406	-6.90833205239341	-2.46708693380579	2.46632047157949	1	0.517996431124175	FALSE	FALSE	0.185948841777468	0.419071269343705
FBgn0262582	3R	20293744	20301277	Region14883	20290922	20296479	cic	cic.1	Roshan & This	Toll9	Up	Toll9	Up	Toll9	Up	Toll10b	Down	Region4227	Toll9	Up	0.35411619998406	-0.25935309070098	-2.40529167990244	3.63302206480279	0.476626427027057	0.406721435980927	-2.11555559089507	2.85025637784543	0.41506126241952	0.0602082051679319	-0.971875594994472	1.25354343398131	1.33569367654334	-2.61567078699209	1.63937758465275	0.237131681689465	-2.02293965238645	2.05167411058001	13	5.82894363204457	5.48431788053879	-2.57496395412273	-8.4468495311088	-2.37331730830725	2.40096646544122	1	-1.18565393422039	TRUE	FALSE	0.0845198687289109	0.562341656484595
FBgn0262582	3R	20293744	20301277	Region14883	20290922	20296479	cic	cic.2	Roshan & This	Toll9	Up	Toll9	Up	Toll9	Up	Toll10b	Down	Region4229	Toll9	Up	0.35411619998406	-0.25935309070098	-2.40529167990244	3.63302206480279	0.476626427027057	0.406721435980927	-2.11555559089507	2.85025637784543	0.41506126241952	0.0602082051679319	-0.971875594994472	1.25354343398131	1.33569367654334	-2.61567078699209	1.63937758465275	-0.758798789122007	-1.38747974035918	2.24686247676403	13	5.44499396635082	5.63017396346198	-2.58266175494682	-9.279700550306	-2.43827367040134	2.52545850193065	1	-1.18565393422039	TRUE	FALSE	0.0845198687289109	0.562341656484595
FBgn0262582	3R	20293744	20301277	Region14883	20290922	20296479	cic	cic.3	Roshan & This	Toll9	Up	Toll9	Up	Toll9	Up	Toll10b	Down	Region4228	Toll9	Up	0.35411619998406	-0.25935309070098	-2.40529167990244	3.63302206480279	0.476626427027057	0.406721435980927	-2.11555559089507	2.85025637784543	0.41506126241952	0.0602082051679319	-0.971875594994472	1.25354343398131	1.33569367654334	-2.61567078699209	1.63937758465275	-0.585089466559574	-0.78453850394651	1.41265628693275	13	5.27765470274035	5.26594847528973	-3.32557774812206	-9.35383343537579	-2.31511276339249	2.39125774349488	1	-1.18565393422039	TRUE	FALSE	0.0845198687289109	0.562341656484595
FBgn0263930	3L	8828005	8891092	Region8946	8823870	8826589	dally	dally	This	Toll9	Up	Toll9	Up	Toll10b	Down	Toll10b	Down	Region2646	Toll10b	Down	1.39884515709277	-1.66735827067305	-1.13681200060481	3.8184069341258	0.179180472440827	-0.42516363822747	0.0161488956364574	0.565362625439304	1.46467511944178	0.910692710663921	-2.05804444766785	1.71041678965702	0.754577830562275	-1.87749078856284	1.47385759519699	1.82118314653441	-2.00266890949155	0.585463592056117	13	3.30268477080246	4.38195007956706	-0.706846553056336	-13.5584569603077	-2.64913974991525	1.82640048368699	1	0.371599482104806	FALSE	FALSE	0.0495840722476891	0.806315869445982
FBgn0263930	3L	8828005	8891092	Region8948	8829006	8830780	dally	dally.1	This	Toll9	Up	Toll9	Up	Toll10b	Down	Toll10b	Down	Region2647	Toll9	Up	1.39884515709277	-1.66735827067305	-1.13681200060481	3.8184069341258	0.179180472440827	-0.42516363822747	0.0161488956364574	0.565362625439304	0.456162901318682	0.49081934945176	-1.44353939078791	1.37805513539815	1.5356314380502	-1.96952453820489	0.463208668119516	-0.311703565568268	-1.0955608101049	1.51219337204096	13	2.59043462156856	4.49055323373378	-1.05162920540503	-16.2653751632295	-2.63049704083101	1.88941637136562	1	-0.40507247725006	TRUE	FALSE	-0.13906594490754	0.330038027163209
FBgn0263930	3L	8828005	8891092	Region8948	8829006	8830780	dally	dally.2	This	Toll9	Up	Toll9	Up	Toll10b	Down	Toll10b	Down	Region2648	Toll10b	Down	1.39884515709277	-1.66735827067305	-1.13681200060481	3.8184069341258	0.179180472440827	-0.42516363822747	0.0161488956364574	0.565362625439304	0.456162901318682	0.49081934945176	-1.44353939078791	1.37805513539815	1.5356314380502	-1.96952453820489	0.463208668119516	0.498184422527537	-1.75608212683682	1.5146329533025	13	2.94985498498156	4.44018063355411	-0.960207439159675	-15.8982154761522	-2.52452193427994	1.79962192381001	1	-0.40507247725006	TRUE	FALSE	-0.13906594490754	0.330038027163209
FBgn0263930	3L	8828005	8891092	Region8959	8890936	8894165	dally	dally.3	This	Toll9	Up	Toll9	Up	Gd7	Down	Gd7	Down	Region2649	Gd7	Down	1.39884515709277	-1.66735827067305	-1.13681200060481	3.8184069341258	0.179180472440827	-0.42516363822747	0.0161488956364574	0.565362625439304	0.239395642645731	-0.860475488961852	0.306972901683214	0.618379712158883	-0.487226403250341	0.262636904327537	0.349302067841097	-1.91887059588353	0.126767059502185	1.60648574115876	13	0.570602256674667	4.78191446879556	0.764627311333779	-16.9658938620152	-3.01691759302417	1.75938401585539	1	0.163468290032125	FALSE	FALSE	-0.00655147485809416	0.973121977929595
FBgn0265140	3R	14667953	14696792	Region14036	14674306	14675812	Meltrin	Meltrin	Literature & Roshan & This	Toll9	Up	Toll9	Up	Toll10b	Up	Gd7	Down	Region3968	Toll9	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	0.561071507546248	-1.78858247094672	1.82096761867607	-0.328691796187294	-1.75657585734811	1.73254814972178	0.18299357400471	-3.05126282746989	-1.94521267006239	4.96113058491531	13	-0.162462824318307	9.03148816198167	10.4244583422947	-15.6052167713317	-5.11331640768477	0.458683328777111	2	-0.417895444726873	TRUE	FALSE	-0.127378532907131	0.519171916860352
FBgn0265140	3R	14667953	14696792	Region14037	14676878	14677471	Meltrin	Meltrin.1	Literature & Roshan & This	Toll9	Up	Toll9	Up	Time	Down	Toll9	Up	Region3968	Toll9	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	-1.76889839358813	-0.2578416614354	-0.580538737863732	1.10295276661123	0.257033861347003	-1.20631605495085	1.27850214307084	-3.05126282746989	-1.94521267006239	4.96113058491531	13	1.50190389097565	9.22588977903065	2.15861107836441	-23.5775916086419	-5.12058303342971	0.995492654370868	2	-1.48056452394854	TRUE	TRUE	0.542632190124436	0.03722150504246
FBgn0265140	3R	14667953	14696792	Region14038	14678166	14678516	Meltrin	Meltrin.2	Literature & Roshan & This	Toll9	Up	Toll9	Up	Toll9	Up	Toll9	Up	Region3968	Toll9	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	0.826660141230681	-0.384303200896655	-0.474648602341187	1.11090664912168	-1.96658354893313	0.216076860950768	2.56611368020255	-3.05126282746989	-1.94521267006239	4.96113058491531	13	0.807126963005871	9.88546876431283	9.19474528967886	-13.216759747039	-5.30135090476712	0.392189177666604	2	1.3768542503222	FALSE	FALSE	-0.393930206388943	0.149407026109374
FBgn0265140	3R	14667953	14696792	Region14039	14678752	14681113	Meltrin	Meltrin.3	Literature & Roshan & This	Toll9	Up	Toll9	Up	Toll9	Up	Toll9	Up	Region3968	Toll9	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	-1.07817562079312	-1.10091346264144	-1.08636997292138	2.80942141810588	-2.58420807944587	-0.498069390215437	4.44333174629645	-3.05126282746989	-1.94521267006239	4.96113058491531	13	0.976318375052278	10.7773863781014	-15.100602524569	12.6187919771096	-5.43547333134112	0.547343988296561	2	-1.10553743285202	TRUE	TRUE	-0.426623267085001	0.00595966152470354
FBgn0265140	3R	14667953	14696792	Region14039	14678752	14681113	Meltrin	Meltrin.4	Literature & Roshan & This	Toll9	Up	Toll9	Up	Toll9	Up	Toll9	Up	Region3969	Toll9	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	-1.07817562079312	-1.10091346264144	-1.08636997292138	2.80942141810588	-2.58420807944587	-0.498069390215437	4.44333174629645	-3.30080806278173	-1.61876977244152	4.82258154913918	13	0.825222115988304	10.734564467728	-15.1015387090359	12.5946036168506	-5.47403586403382	0.560593961680164	2	-1.10553743285202	TRUE	TRUE	-0.426623267085001	0.00595966152470354
FBgn0265140	3R	14667953	14696792	Region14040	14681473	14682548	Meltrin	Meltrin.5	Literature & Roshan & This	Toll9	Up	Toll9	Up	Gd7	Down	Toll9	Up	Region3969	Toll9	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	-1.6094584269875	-4.93483317764864	0.915822419282947	4.69896002681837	-4.54068776964945	1.08464176138277	5.12252952120896	-3.30080806278173	-1.61876977244152	4.82258154913918	13	-0.585851423952637	11.6865073619712	-15.1571352240627	17.8340165254594	-5.61775725186801	0.553080945695082	2	-0.391234600046411	TRUE	FALSE	-0.0321038819111383	0.915193949410921
FBgn0265140	3R	14667953	14696792	Region14041	14683615	14684363	Meltrin	Meltrin.6	Literature & Roshan & This	Toll9	Up	Toll9	Up	Time	Down	Gd7	Up	Region3969	Toll9	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	-1.80635448257746	-0.175614207568156	-0.39872810160246	0.755753470096855	2.18494209813945	-2.14720437204495	-0.238373944223558	-3.30080806278173	-1.61876977244152	4.82258154913918	13	1.8216674924146	8.46753831716897	2.76238290779474	-24.3568146487698	-4.9749164075704	1.15978992774404	2	-1.40617153655508	TRUE	FALSE	-0.0399020046291677	0.91156134971319
FBgn0265140	3R	14667953	14696792	Region14041	14683615	14684363	Meltrin	Meltrin.7	Literature & Roshan & This	Toll9	Up	Toll9	Up	Time	Down	Gd7	Up	Region3970	Toll9	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	-1.80635448257746	-0.175614207568156	-0.39872810160246	0.755753470096855	2.18494209813945	-2.14720437204495	-0.238373944223558	-1.13105406165121	-1.19450740663206	2.36975814914019	13	2.06442088970269	7.29130273828033	2.01940206720989	-24.9932356111482	-4.83916621168955	1.3525575214664	2	-1.40617153655508	TRUE	FALSE	-0.0399020046291677	0.91156134971319
FBgn0265140	3R	14667953	14696792	Region14050	14713831	14715206	Meltrin	Meltrin.8	Literature & Roshan & This	Toll9	Up	Toll9	Up	Time	Up	Toll10b	Up	Region3971	Toll10b	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	1.73419760998779	-0.461305117368453	0.514965256795641	-0.146596929298541	-0.379955116027472	0.447024090893748	-0.0594183512586889	-0.213807372673735	1.49548451889508	-1.48163897065493	9	0.11739640685147	5.87363168553822	-3.99642288349614	7.07332386434758	-3.08497174748311	1.50322498523922	1	-2.09897816955348	TRUE	TRUE	0.49611595855115	0.00158647069443491
FBgn0265140	3R	14667953	14696792	Region14051	14715447	14718496	Meltrin	Meltrin.9	Literature & Roshan & This	Toll9	Up	Toll9	Up	Toll10b	Up	Toll10b	Up	Region3972	Toll10b	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	0.510509635126167	-1.09311864471907	1.12712486630444	-0.220279197858863	-0.678380345113809	1.60141987857467	-1.20655251794995	-1.44518272618955	3.16783486857071	-2.23427729180749	9	-1.16548376085411	5.39709634527421	-4.16794069164429	6.64836195492666	-3.03180621953868	1.45967595320583	1	-1.59489122902214	TRUE	TRUE	0.266956663665556	0.0479429870326491
FBgn0002561	X	410221	410717	Region17233	408916	413563	l(1)sc	l.1.sc	Literature	Gd7	Down	Toll9	Up	Toll9	Up	Toll9	Up	Region4816	Toll10b	Down	1.04002356252389	-3.25936624941126	1.32708624402771	2.62382863198131	0.0293221878773377	-0.908534027932473	-0.52391256523799	2.10982250585113	0.466168222891923	-1.02629630344579	-0.108999006208186	1.38585703453547	-0.466156786473146	-0.335048712814538	1.13743293651778	0.290701715059999	-0.821894717146112	0.65645791559499	12	-0.186028676354616	4.86104285878039	8.611565501252	-1.21810483652978	-3.59382613386015	1.39607780411591	1	1.3976828323105	FALSE	TRUE	-0.784802290920553	0.00279588104127053
FBgn0003067	2R	18537267	18539316	Region6292	18529515	18533976	Pepck	Pepck	Roshan	Gd7	Up	Gd7	Up	Time	Up	Gd7	Up	Region1867	Gd7	Up	-0.614456473566463	1.84628073962038	-1.07815031607878	-1.04112487423306	-0.488101951888654	1.84705836419594	-1.35197388701631	-0.386348762236532	0.704278535708307	0.684100886588454	-0.23925565570936	-0.498172377544064	1.28650040955499	-1.14033499482132	-0.310153312202858	2.4663972741019	-0.446596161782065	-1.74689021072651	3	4.81690221927037	-2.48632211160678	0.145652791202368	2.07273574229837	1.85648750200051	1.95210561814088	5	-0.122876588904559	TRUE	FALSE	-0.138029337708932	0.369497666626614
FBgn0034075	2R	16111002	16116896	Region5924	16110308	16111787	Asph	Asph	Literature & Roshan	Gd7	Down	Toll10b	Up	Gd7	Down	Toll9	Up	Region1728	Toll10b	Up	-0.817456896974679	-2.3779652021737	2.33515017691393	0.0501241731633915	-0.34064061627418	-0.676022610831081	0.945484815388095	-0.586293166994935	0.56787024595706	-1.10971201265732	0.546948398560387	0.591371324480205	-1.07840949488359	0.334701831232795	1.11097336380591	-2.3138153145549	3.27831112909383	-1.56657158336234	8	-3.56976617849191	0.588101229672531	-8.61690592343612	3.05765431190005	-0.0270965686770541	-2.90793698376748	6	-2.6058169231718	TRUE	TRUE	0.493990031409885	0.000701464784520661
