# Program:featureCounts v2.0.0; Command:"featureCounts" "-t" "gbc" "-g" "transcript_id" "-a" "/proj/snic2019-30-14/private/genomes/dm6/annotation/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "ChIPseq/K27me3-PROseq.counts.cds.txt" "./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_2_R1.dmel.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep1.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep2.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep4.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Tol10b_WCE_rep4.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep2.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep3.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep5.dm6.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_2_R1.dmel.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep1.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep2.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep4.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Tol10b_WCE_rep4.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep2.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep3.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep5.dm6.bowtie2.sorted.bam
FBtr0332270	2L	1011521	1034082	-	22562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301416	2L	1011521	1042718	-	31198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077951	2L	1037746	1038585	+	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301087	2L	1037746	1038433	+	688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077993	2L	1049774	1077315	-	27542	136	100	114	219	518	158	445	270	193	110	481	65	297	60	532
FBtr0077994	2L	1051892	1077311	-	25420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077952	2L	1078448	1080703	+	2256	177	167	115	449	215	175	446	286	286	173	1028	106	347	65	852
FBtr0332569	2L	1081411	1085280	+	3870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077953	2L	1081411	1083278	+	1868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332570	2L	1083191	1102004	-	18814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332571	2L	1083348	1102004	-	18657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332273	2L	1103354	1107873	-	4520	18	13	11	27	18	8	40	23	22	9	42	6	17	2	38
FBtr0077989	2L	1103583	1107873	-	4291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077954	2L	1109040	1112594	+	3555	566	403	419	721	611	308	571	427	389	235	1452	126	409	58	1187
FBtr0077955	2L	1113441	1114038	+	598	88	62	60	136	175	82	130	79	74	35	217	24	85	11	221
FBtr0077988	2L	1114754	1118531	-	3778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077987	2L	1114754	1128453	-	13700	897	730	737	1654	1369	659	1770	1341	1107	629	3310	361	1285	141	2935
FBtr0077956	2L	1129816	1132311	+	2496	242	161	144	568	299	221	420	330	300	175	1361	93	330	29	1010
FBtr0077986	2L	1132432	1133598	-	1167	145	134	105	220	260	108	176	161	127	67	415	39	136	26	350
FBtr0077957	2L	1135193	1140888	+	5696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332271	2L	1135193	1141056	+	5864	1	2	5	4	14	3	28	17	8	4	10	2	7	3	12
FBtr0077958	2L	1143701	1147295	+	3595	422	366	287	664	643	308	593	473	371	210	1323	137	346	41	1175
FBtr0077959	2L	1148322	1149349	+	1028	113	62	67	258	126	85	185	138	149	69	627	46	140	23	468
FBtr0077985	2L	1149545	1150177	-	633	61	43	38	141	85	45	127	91	81	49	358	21	102	8	258
FBtr0332274	2L	1151778	1155811	-	4034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100022	2L	1151778	1157762	-	5985	134	122	106	345	227	123	364	239	256	135	665	68	287	37	613
FBtr0077961	2L	1159161	1160120	+	960	59	67	62	227	97	75	198	142	126	73	519	47	126	15	275
FBtr0331289	2L	1160390	1163386	-	2997	196	211	192	648	403	298	433	415	357	177	1553	105	300	43	915
FBtr0077962	2L	1164943	1166325	+	1383	83	74	58	309	125	93	211	181	169	93	719	56	157	25	481
FBtr0077980	2L	1167272	1169579	-	2308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0304710	2L	1167272	1169442	-	2171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344015	2L	1167272	1169865	-	2594	52	44	24	123	21	29	76	45	48	28	152	13	57	11	115
FBtr0077979	2L	1170853	1172305	-	1453	138	84	74	228	133	90	274	204	164	110	594	85	209	21	533
FBtr0331288	2L	1173509	1177489	+	3981	4	2	2	10	13	6	22	20	10	4	16	3	13	1	20
FBtr0077966	2L	1173509	1177396	+	3888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344790	2L	1178190	1182354	+	4165	319	256	222	733	440	284	681	542	553	296	1767	193	581	102	1572
FBtr0077978	2L	1182397	1183520	-	1124	117	79	76	255	150	102	180	157	130	95	585	43	160	23	534
FBtr0077971	2L	1184565	1185598	+	1034	94	72	50	223	125	74	169	133	131	71	633	36	144	15	435
FBtr0307056	2L	1186257	1196707	+	10451	9	11	7	17	12	3	11	15	11	8	70	9	7	1	63
FBtr0335379	2L	1186395	1196707	+	10313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077972	2L	1186754	1196707	+	9954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0114498	2L	1204715	1205150	+	436	60	64	72	79	94	39	70	64	53	35	113	10	54	5	123
FBtr0299796	2L	1219793	1229702	+	9910	925	788	1402	1520	1418	651	1510	1105	914	507	2137	346	922	176	2886
FBtr0335383	2L	1240536	1242918	+	2383	116	87	130	118	156	70	86	78	76	37	213	18	76	19	172
FBtr0077920	2L	1240536	1242105	+	1570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0335384	2L	1256917	1296496	+	39580	218	165	202	262	325	145	263	227	185	89	426	45	164	27	477
FBtr0077921	2L	1256917	1294587	+	37671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343837	2L	1334628	1335414	+	787	108	101	96	146	168	73	135	107	78	35	242	35	67	11	219
FBtr0077948	2L	1351828	1352368	-	541	9	4	7	10	18	4	14	15	5	4	15	0	4	0	20
FBtr0343845	2L	1351905	1352368	-	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077947	2L	1353070	1353609	-	540	76	76	88	143	126	66	92	58	54	31	266	10	43	3	159
FBtr0077944	2L	1355011	1355424	-	414	52	49	76	68	94	29	68	53	42	29	142	9	42	6	125
FBtr0343844	2L	1359937	1361321	-	1385	16	10	22	19	40	19	53	31	25	9	41	10	16	3	45
FBtr0077942	2L	1360083	1361235	-	1153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343838	2L	1368496	1368950	+	455	83	62	102	136	120	44	72	55	72	38	243	19	71	13	214
FBtr0329985	2L	1380186	1419953	-	39768	3741	3149	10254	6471	10013	5286	8412	5248	4625	2697	12790	1452	6247	844	11109
FBtr0343842	2L	1443127	1443732	+	606	55	67	224	94	178	66	132	82	54	33	129	17	73	12	140
FBtr0077929	2L	1492795	1493545	+	751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334817	2L	1492795	1493759	+	965	6	15	11	15	42	15	42	37	15	9	35	8	12	3	38
FBtr0077930	2L	1494570	1495356	+	787	168	148	206	363	173	99	135	98	99	56	420	34	100	5	344
FBtr0334818	2L	1495960	1496971	+	1012	50	53	50	74	51	18	53	35	34	20	103	11	35	4	87
FBtr0077931	2L	1496229	1496971	+	743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077932	2L	1497743	1498483	+	741	114	91	131	215	146	72	103	107	108	54	353	22	102	15	243
FBtr0334822	2L	1498555	1500108	-	1554	17	19	24	42	25	16	27	21	14	14	54	8	21	5	60
FBtr0077936	2L	1498555	1499938	-	1384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077938	2L	1498555	1499786	-	1232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077937	2L	1498555	1499929	-	1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334820	2L	1500884	1502404	-	1521	1	3	4	3	3	1	17	9	8	2	10	2	5	0	19
FBtr0077933	2L	1500935	1502404	-	1470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077873	2L	1520991	1522056	+	1066	180	156	159	203	302	106	259	137	137	74	384	50	158	17	376
FBtr0077874	2L	1523197	1524157	+	961	181	160	172	192	311	137	211	123	113	49	277	28	94	21	299
FBtr0344146	2L	1555629	1608304	+	52676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310019	2L	1555629	1609289	+	53661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077917	2L	1584966	1586655	-	1690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077916	2L	1594922	1610657	-	15736	99	85	74	230	179	98	210	167	171	72	516	46	156	30	450
FBtr0077876	2L	1611910	1612476	+	567	35	36	34	90	59	45	102	82	53	32	210	24	70	14	188
FBtr0334842	2L	1612529	1613660	-	1132	6	2	2	6	8	5	17	11	10	7	17	3	9	2	22
FBtr0334843	2L	1612647	1613660	-	1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077915	2L	1612796	1613660	-	865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307047	2L	1651758	1704582	+	52825	454	382	413	586	795	280	1108	777	570	332	1118	176	618	90	1280
FBtr0303935	2L	1651758	1698517	+	46760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0303934	2L	1668347	1698517	+	30171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077878	2L	1668347	1697737	+	29391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077881	2L	1705402	1706677	+	1276	16	26	8	38	24	17	50	32	34	20	139	14	23	2	82
FBtr0331630	2L	1705631	1706862	+	1232	8	10	8	19	26	10	40	29	21	10	41	10	19	3	33
FBtr0077912	2L	1707232	1709921	-	2690	214	147	167	461	273	166	447	327	323	179	1028	104	383	42	1006
FBtr0077882	2L	1710962	1711365	+	404	35	28	18	120	65	52	74	59	54	29	242	27	52	16	118
FBtr0077911	2L	1711402	1715351	-	3950	27	26	38	71	26	11	42	48	29	15	58	13	29	5	91
FBtr0333544	2L	1711700	1715351	-	3652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306167	2L	1716344	1723888	-	7545	30	17	23	80	75	34	119	71	54	37	144	26	81	13	159
FBtr0077910	2L	1716999	1723888	-	6890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077906	2L	1724868	1729136	-	4269	15	4	1	8	17	2	38	34	17	16	39	5	21	1	36
FBtr0077905	2L	1725074	1729136	-	4063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077907	2L	1725074	1727963	-	2890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077909	2L	1725074	1727217	-	2144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302115	2L	1725160	1727217	-	2058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345430	2L	1729232	1729662	+	431	20	26	20	81	39	24	82	71	50	44	176	17	65	2	145
FBtr0077884	2L	1730387	1730970	+	584	56	38	36	145	75	54	102	82	64	53	346	25	65	16	286
FBtr0333543	2L	1731133	1731856	-	724	53	38	28	140	66	46	155	117	77	62	269	21	92	10	239
FBtr0077885	2L	1733024	1750512	+	17489	701	633	635	757	921	332	865	594	461	276	1243	160	520	89	1143
FBtr0077886	2L	1737967	1750512	+	12546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077903	2L	1750787	1751622	-	836	135	90	58	162	95	56	152	118	86	52	376	26	121	19	414
FBtr0077902	2L	1755353	1755951	-	599	69	67	73	119	120	47	97	78	55	39	176	24	72	8	151
FBtr0077888	2L	1784562	1785186	+	625	92	48	77	106	122	59	102	70	61	28	182	28	48	7	174
FBtr0310114	2L	1789241	1789861	-	621	100	64	55	86	111	41	112	74	84	38	176	13	57	14	142
FBtr0077899	2L	1790717	1791323	-	607	62	37	66	76	99	33	110	91	49	31	95	18	51	2	115
FBtr0100188	2L	1792157	1792768	-	612	44	35	55	63	102	34	106	75	45	38	122	20	61	15	129
FBtr0077897	2L	1793768	1794417	-	650	55	58	58	87	99	40	112	96	67	32	145	23	56	8	150
FBtr0077896	2L	1821356	1822831	-	1476	201	217	228	305	272	121	200	154	123	78	475	41	153	26	403
FBtr0473603	2L	1824272	1826000	-	1729	4	6	1	3	6	6	15	9	4	3	12	2	7	1	20
FBtr0473602	2L	1824373	1826000	-	1628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089786	2L	1837038	1858450	+	21413	1970	1820	1855	2983	3242	1381	2860	2389	1772	1034	4826	567	1653	280	4437
FBtr0334826	2L	1858709	1880980	-	22272	74	88	90	149	164	65	128	121	80	34	215	26	78	6	186
FBtr0304597	2L	1858709	1880172	-	21464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077891	2L	1870303	1870856	+	554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334824	2L	1870303	1870932	+	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0473590	2L	1882108	1882714	-	607	109	98	85	140	148	70	89	98	71	41	227	20	69	11	178
FBtr0333007	2L	1885122	1943361	+	58240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077811	2L	1885122	1943718	+	58597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0309828	2L	1912242	1943718	+	31477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113011	2L	1912242	1944189	+	31948	59	42	145	54	78	25	56	30	28	19	56	8	32	3	84
FBtr0110882	2L	1928253	1943839	+	15587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0110883	2L	1928253	1943847	+	15595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330202	2L	1950339	1954053	-	3715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330200	2L	1950339	1969862	-	19524	36445	33691	46254	29078	32117	15889	2837	1902	1576	899	4635	508	1795	248	4017
FBtr0334758	2L	1974457	1975313	+	857	84	33	36	69	34	10	38	23	28	12	92	7	30	2	98
FBtr0077813	2L	1974612	1975313	+	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077869	2L	1975563	1980255	-	4693	471	363	272	930	682	402	780	630	498	300	1961	183	575	82	1507
FBtr0077815	2L	1982717	1984414	+	1698	162	119	112	356	194	126	310	226	192	140	666	78	220	32	569
FBtr0077867	2L	1984612	1987258	-	2647	58	61	25	77	126	61	141	92	74	35	163	23	85	28	171
FBtr0077868	2L	1984612	1986455	-	1844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0309285	2L	1997202	2005813	-	8612	1111	901	1023	1345	1588	642	1268	1023	866	461	2209	275	714	117	2091
FBtr0330672	2L	2010359	2030436	+	20078	96	114	117	213	274	147	421	226	165	109	402	54	252	38	362
FBtr0330671	2L	2012216	2030436	+	18221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334774	2L	2018040	2030688	+	12649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301067	2L	2018040	2030436	+	12397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301066	2L	2024512	2030436	+	5925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334773	2L	2024512	2030688	+	6177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299676	2L	2032619	2035541	-	2923	598	546	550	756	684	350	439	352	334	186	1303	140	361	53	1229
FBtr0077822	2L	2038214	2044272	+	6059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0339529	2L	2038214	2043577	+	5364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334778	2L	2039028	2043577	+	4550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077824	2L	2040233	2044272	+	4040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310547	2L	2045994	2047902	+	1909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077825	2L	2045994	2047954	+	1961	3	3	0	0	7	1	14	7	6	2	7	1	0	0	6
FBtr0077826	2L	2055089	2057867	+	2779	334	247	303	560	516	249	393	332	242	130	825	79	206	34	765
FBtr0334783	2L	2058890	2109378	-	50489	4	3	4	10	10	1	16	8	13	2	15	3	4	0	12
FBtr0300671	2L	2058959	2109378	-	50420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334782	2L	2059224	2109378	-	50155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334779	2L	2080419	2081186	+	768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334781	2L	2127409	2128737	-	1329	100	72	126	116	137	66	127	99	108	67	235	36	85	15	304
FBtr0077854	2L	2128312	2128737	-	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077828	2L	2131313	2137196	+	5884	7	5	13	20	50	24	84	49	36	13	34	13	35	3	78
FBtr0100485	2L	2131313	2136943	+	5631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334814	2L	2137450	2144687	-	7238	659	423	406	1210	896	502	1355	996	970	576	2961	307	1161	144	2731
FBtr0334813	2L	2145397	2146775	-	1379	4	6	3	16	48	18	52	25	18	8	29	4	21	2	35
FBtr0077852	2L	2145597	2146775	-	1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077829	2L	2148018	2151564	+	3547	292	213	180	686	376	221	645	501	448	271	1531	160	536	80	1246
FBtr0077831	2L	2152254	2155005	+	2752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330657	2L	2152254	2155289	+	3036	24	17	5	31	50	22	51	43	33	19	67	12	43	7	60
FBtr0077832	2L	2156253	2156690	+	438	16	15	11	26	220	117	81	53	33	24	48	14	34	1	59
FBtr0077850	2L	2156584	2178254	-	21671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077851	2L	2156584	2161027	-	4444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330659	2L	2156892	2161027	-	4136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330660	2L	2157527	2178254	-	20728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330664	2L	2190014	2191886	-	1873	188	133	154	301	258	136	360	253	234	143	807	64	277	42	701
FBtr0330663	2L	2192625	2197412	-	4788	358	324	285	680	723	317	951	636	508	298	1381	170	604	91	1242
FBtr0307523	2L	2203821	2205666	-	1846	709	549	611	589	700	267	308	249	220	143	726	81	217	25	700
FBtr0307522	2L	2206625	2208602	-	1978	634	494	537	425	578	226	362	252	238	122	675	66	214	26	574
FBtr0077845	2L	2209674	2212071	-	2398	11	16	17	17	42	8	62	55	15	8	29	4	9	1	36
FBtr0331649	2L	2210046	2212071	-	2026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0303459	2L	2212838	2213559	-	722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077844	2L	2212838	2213711	-	874	16	17	25	30	22	18	30	18	32	16	61	12	30	4	53
FBtr0077843	2L	2215072	2215811	-	740	43	33	34	124	83	70	148	119	88	62	227	22	102	16	215
FBtr0077835	2L	2217790	2220525	+	2736	248	190	150	612	293	176	459	344	341	176	1308	131	393	53	1031
FBtr0077836	2L	2221248	2225444	+	4197	67	64	46	178	148	77	315	174	164	106	340	44	198	22	331
FBtr0077837	2L	2222589	2225444	+	2856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077838	2L	2223157	2225444	+	2288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077839	2L	2223700	2225444	+	1745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100673	2L	2226842	2230999	+	4158	19	15	17	41	17	11	39	25	23	9	105	11	50	10	74
FBtr0077840	2L	2227021	2230988	+	3968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100674	2L	2227021	2230313	+	3293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0329964	2L	2231206	2236344	-	5139	20	22	21	36	94	27	134	81	48	20	74	17	53	12	97
FBtr0329965	2L	2231878	2236344	-	4467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077809	2L	2237176	2237751	-	576	66	57	58	97	106	37	129	96	82	52	257	17	123	13	259
FBtr0077808	2L	2238404	2238884	-	481	109	77	76	120	132	71	96	59	44	44	203	20	49	6	161
FBtr0077807	2L	2239514	2240093	-	580	103	122	103	125	135	48	102	88	75	31	220	18	91	11	172
FBtr0335159	2L	2242878	2245174	+	2297	96	72	98	115	106	51	118	88	107	51	246	35	82	17	207
FBtr0077751	2L	2242878	2244314	+	1437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302372	2L	2264331	2264821	-	491	37	28	31	65	78	27	72	53	35	20	80	17	58	5	90
FBtr0335162	2L	2268206	2268640	-	435	59	38	44	58	69	40	86	46	33	23	107	8	37	9	108
FBtr0333226	2L	2308861	2356856	-	47996	0	2	3	3	5	0	5	6	4	3	6	2	0	0	6
FBtr0077799	2L	2308898	2356856	-	47959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344663	2L	2312180	2358844	+	46665	37	32	34	57	94	40	169	106	74	47	146	24	61	9	172
FBtr0344662	2L	2312180	2358067	+	45888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077797	2L	2359242	2363004	-	3763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077796	2L	2359242	2364221	-	4980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077798	2L	2359666	2362281	-	2616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077794	2L	2359666	2364454	-	4789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330668	2L	2359666	2364221	-	4556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077793	2L	2359666	2364773	-	5108	53	44	45	73	37	23	74	27	46	16	117	21	55	5	107
FBtr0330670	2L	2359666	2361355	-	1690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330665	2L	2365845	2370037	+	4193	28	9	14	21	25	27	62	35	8	6	20	8	22	11	28
FBtr0330666	2L	2366094	2370037	+	3944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330667	2L	2370252	2371024	-	773	80	69	64	181	213	101	158	113	100	51	358	25	133	5	353
FBtr0331441	2L	2372555	2373561	-	1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0303027	2L	2372555	2373237	-	683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077791	2L	2372555	2374127	-	1573	21	23	18	75	62	29	120	94	53	51	201	22	68	8	146
FBtr0077765	2L	2376341	2380406	+	4066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331438	2L	2376341	2380168	+	3828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077766	2L	2376609	2380168	+	3560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331437	2L	2376833	2380406	+	3574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077767	2L	2381597	2382973	+	1377	123	83	88	256	168	98	283	196	191	111	722	64	224	27	570
FBtr0077768	2L	2383702	2384647	+	946	92	113	155	160	143	72	183	165	113	69	286	43	137	10	269
FBtr0331439	2L	2384861	2385292	-	432	108	94	141	108	104	45	72	67	58	41	211	16	51	2	179
FBtr0335464	2L	2389678	2390189	-	512	79	93	159	59	119	29	125	85	40	22	101	22	57	11	114
FBtr0331202	2L	2392160	2410562	+	18403	1617	1360	2265	1347	1946	696	1274	1048	787	487	2082	267	751	133	1923
FBtr0077769	2L	2400795	2410562	+	9768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307078	2L	2401251	2410562	+	9312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307079	2L	2410724	2414822	-	4099	619	533	669	698	803	324	642	497	410	235	1053	124	375	75	951
FBtr0077787	2L	2415459	2416220	-	762	25	15	26	22	20	9	25	16	10	4	26	4	13	2	33
FBtr0077788	2L	2415534	2416156	-	623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0112752	2L	2416892	2417465	-	574	80	71	116	106	129	56	116	73	62	34	176	19	64	7	164
FBtr0112751	2L	2418522	2419513	-	992	26	13	40	54	39	11	23	15	12	3	68	10	31	5	84
