geneID	Chr	ATAC_Start	ATAC_End	ATAC_factor	ATAC_direction	enhancerID	insituID	Enhancer_Gd7	Enhancer_Toll10b	Enhancer_Toll9	Enhancer_Time	Background
Region406	chr2L	4394138	4394479	Time	Up	None	None	0.250510317663217	0.449723264633788	-0.446912278752405	1.09388536514835	Yes
Region407	chr2L	4444438	4444976	Toll10b	Up	None	None	-0.200229310940854	0.568906510970713	0.1128313900103	0.94475423795799	Yes
Region408	chr2L	4452711	4453117	Gd7	Down	None	None	-0.876154195930177	0.838070032925734	0.472019976721832	0.270355513342479	Yes
Region409	chr2L	4454140	4454681	Toll10b	Up	None	None	-2.14583956980198	-0.373002409622765	2.66525986946973	-0.527608543011655	Yes
Region410	chr2L	4458013	4458521	Time	Up	None	None	-0.977171205327541	-0.043712043798803	1.20413366824052	0.414653387559174	Yes
Region411	chr2L	4459397	4460160	Time	Up	None	None	-0.487281799655546	0.074563161971304	0.603541761274872	0.098601236240947	Yes
Region411	chr2L	4459397	4460160	Time	Up	None	None	-0.443032397052017	-0.06584969547952	0.715457735489071	0.098601236240947	Yes
Region419	chr2L	4820232	4822674	Toll9	Up	None	None	-0.149128856117629	-2.12138414290193	2.57108751395159	-2.19796964386636	Yes
Region419	chr2L	4820232	4822674	Toll9	Up	None	None	-0.470864492898314	-3.01958960646063	3.83865616603533	-2.19796964386636	No
Region420	chr2L	4823272	4823506	Time	Down	None	None	-0.256533274899598	-4.73615390149867	5.1667276136935	-3.40042038848341	No
Region421	chr2L	4823736	4824287	Toll10b	Down	None	None	2.2001981000044	-7.4153537298309	5.8350759634938	-5.64091333921328	No
Region422	chr2L	4830347	4830822	Toll10b	Up	None	region 7234	-1.1255542449596	0.826910139127888	0.277058633590811	-1.89974161830921	Yes
Region423	chr2L	4837692	4838211	Time	Up	None	region 7237	-0.507521991375631	-0.055117568376321	0.914670057088784	-0.241867233165872	Yes
Region424	chr2L	4838741	4839087	Time	Down	None	region 7237	3.69131003087597	-3.24127438691753	-0.178848970820536	-3.7455643047258	No
Region426	chr2L	4889347	4889920	Time	Down	None	None	-2.38679580766309	5.34460566687759	-3.7694086431021	-4.17802555853844	No
Region426	chr2L	4889347	4889920	Time	Down	None	None	-2.06078527527593	4.78109183336034	-3.4556450404816	-4.17802555853844	No
Region427	chr2L	4891837	4892457	Gd7	Down	None	region 7246	-2.93918977041003	3.66140984171261	-0.826230215038759	0.639392118439448	No
Region427	chr2L	4891837	4892457	Gd7	Down	None	region 7247	-2.93918977041003	3.66140984171261	-0.826230215038759	0.639392118439448	No
Region428	chr2L	4901985	4902849	Time	Down	None	None	2.98115256302591	-0.203457762235322	-2.81227164441164	-3.0269954414005	No
Region429	chr2L	4949528	4949901	Toll9	Down	None	None	0.806648012325524	-0.00325382906206007	-0.858906833275448	-0.079584132942927	Yes
Region430	chr2L	4955474	4955769	Gd7	Down	None	None	-4.34159489867129	0.888322489138322	3.75573128435715	0.106405478989175	No
Region431	chr2L	4971106	4971763	Gd7	Down	None	None	-0.867390280276771	1.38194062681042	-0.263150508076265	0.904177655011289	Yes
Region432	chr2L	4973877	4974295	Toll9	Down	None	None	0.0184538194595577	-0.715866134301234	0.308589909138793	0.564868747434586	Yes
Region433	chr2L	4976608	4977612	Time	Up	None	None	1.19994121953975	-1.46773078522221	0.477421216541952	-0.04341462257741	Yes
Region434	chr2L	4980983	4981838	Time	Up	None	None	-0.0975451229043206	0.32699202222376	0.155018144465702	1.00468698270003	Yes
Region436	chr2L	4999972	5001680	Toll9	Up	None	None	0.823806982547617	-0.891757214843835	0.0793411701242079	-0.227871606484314	Yes
Region436	chr2L	4999972	5001680	Toll9	Up	None	None	0.341934132010748	-0.65106812346934	0.257847978567428	-0.227871606484314	Yes
Region439	chr2L	5042934	5043422	Gd7	Down	None	None	-1.08631993199908	1.07776379546597	0.158154434997205	0.051694541332558	Yes
Region440	chr2L	5052496	5054048	Time	Down	None	None	1.05522651968031	-2.08013796365245	1.18064061847648	-0.859160223096821	Yes
Region440	chr2L	5052496	5054048	Time	Down	None	None	1.66707907537094	-2.48601268508774	1.06271809988782	-0.859160223096821	Yes
Region441	chr2L	5054812	5055901	Gd7	Down	None	None	0.342353084975426	-0.997805142277961	0.943072298814238	-0.190425205705658	Yes
Region441	chr2L	5054812	5055901	Gd7	Down	None	None	0.148954630022354	0.250007146876647	-0.233771822137416	-0.190425205705658	Yes
Region442	chr2L	5059553	5059842	Toll10b	Up	None	None	-0.632616473230493	0.418195460499357	0.376121126472267	-0.294398564876603	Yes
Region443	chr2L	5070793	5071182	Toll10b	Up	None	None	0.734694848866786	0.179852151386501	-0.556081254486797	0.640870314444854	Yes
Region444	chr2L	5092714	5094305	Time	Up	None	None	0.0256266533123521	-0.27647164734545	0.465712666209871	0.586778115079615	Yes
Region444	chr2L	5092714	5094305	Time	Up	None	None	0.226938983899454	-0.281550446752038	0.287596367219768	0.586778115079615	Yes
Region447	chr2L	5237166	5238893	Gd7	Down	region 275	None	-0.91990337433274	0.669104498124353	0.204834836658022	0.676980637498549	Yes
Region447	chr2L	5237166	5238893	Gd7	Down	region 275	None	0.182082977019271	1.06107993426982	-1.22542325494864	0.676980637498549	Yes
Region448	chr2L	5239352	5240344	Toll9	Up	region 275	None	-6.05598219035987	2.9946048737131	4.89733399681232	3.02490827986975	No
Region448	chr2L	5239352	5240344	Toll9	Up	region 275	None	-8.54895001625936	4.96700341951189	5.03219784954708	3.02490827986975	No
Region449	chr2L	5276995	5277644	Time	Down	None	None	1.35446082028378	0.0169826757477031	-1.71805806746617	-8.52521344794152	No
Region450	chr2L	5278282	5278720	Toll10b	Up	None	None	-0.629080920171781	2.47104686978458	-1.45879246370803	0.695062852057466	Yes
Region454	chr2L	5324773	5325788	Time	Up	None	None	0.097513718544623	0.545968335894154	-0.536629764148886	-0.447754218278058	Yes
Region455	chr2L	5326133	5326925	Time	Up	None	None	-0.245141016773365	0.443949167621913	-0.104130190456496	0.253703786277985	Yes
Region471	chr2L	5524285	5524561	Toll10b	Down	None	None	0.0334510603921477	-0.582352436962042	0.698207332498763	0.11765880787543	Yes
Region472	chr2L	5525761	5526187	Toll10b	Up	None	None	-0.387147007818403	1.28428012403531	-1.19178063730369	-0.562780918733185	Yes
Region473	chr2L	5526820	5527201	Time	Up	None	None	1.66038801887456	-3.94661515747142	2.23200315993736	-0.460163037839086	Yes
Region474	chr2L	5527949	5528289	Toll10b	Up	None	None	-0.815078818455777	2.03743510353548	-1.06019149138585	-0.101038019744451	Yes
Region475	chr2L	5541698	5543239	Time	Up	None	None	-1.01771343008067	1.46541831522492	-0.437683132417151	0.416294058317265	Yes
Region476	chr2L	5547000	5547409	Gd7	Down	None	None	-2.07246095286026	0.68842906809451	1.60889404552514	1.00078673336232	Yes
Region479	chr2L	5724370	5725051	Time	Up	None	None	-1.17913073555133	2.13535454440004	-0.878779358888035	1.56927910430653	Yes
Region481	chr2L	5799342	5800526	Time	Up	None	None	1.16443824600528	0.0823679762362045	-0.999603726598991	0.635195105620358	Yes
Region482	chr2L	5801562	5802620	Time	Down	None	None	1.19050223145941	0.147523836320904	-1.03060553740098	-1.10519563887877	Yes
Region492	chr2L	5943482	5944913	Toll10b	Up	None	None	0.0135880680639312	-0.270627108614651	0.188975644203904	0.031318679039799	Yes
Region497	chr2L	5996961	5999729	Toll10b	Down	None	None	1.16541317361551	-0.831316380152918	-0.101062271472812	0.02242935464353	Yes
Region498	chr2L	6000130	6000571	Time	Up	None	None	0.417598462316085	0.779255870286933	-0.913053174925141	1.46102179615603	Yes
Region501	chr2L	6024271	6024647	Toll9	Down	None	None	0.469579513674633	0.158582073595457	-0.626660468762252	-0.28386328590855	Yes
Region502	chr2L	6047555	6049554	Time	Down	None	None	1.30505427563022	-0.789778247986213	-0.334470836977369	-1.18006147575136	Yes
Region503	chr2L	6050669	6051393	Toll10b	Up	None	None	0.399023260886487	-0.0879492460304918	-0.287579359032183	0.413941872828515	Yes
Region504	chr2L	6062550	6063158	Toll10b	Up	None	None	-0.683799660014686	0.564507522430124	0.409603238381653	0.907343953373555	Yes
Region505	chr2L	6068958	6069223	Toll9	Down	None	None	2.19965664731918	-0.131340511031536	-2.54806916646124	0.0181927031285723	Yes
Region506	chr2L	6070890	6071262	Time	Up	None	region 7294	0.919697440399149	-0.26938916107723	-0.164764038492654	1.37025198331508	Yes
Region506	chr2L	6070890	6071262	Time	Up	None	region 7295	0.919697440399149	-0.26938916107723	-0.164764038492654	1.37025198331508	Yes
Region512	chr2L	6125016	6125424	Gd7	Down	None	None	0.864332921728613	0.336837665362316	-1.07058456214663	-0.695948020886684	Yes
Region513	chr2L	6127348	6127821	Time	Down	None	None	-0.462181452949655	-0.114754760420931	0.619815632229631	-0.32026107455826	Yes
Region527	chr2L	6323625	6324640	Toll10b	Up	None	None	-1.6630396775579	1.12729834027365	0.42935625589879	0.512779794204732	Yes
Region528	chr2L	6338274	6339655	Time	Up	None	None	0.966491879152043	-0.995480286798469	0.454354620054306	1.34783994082378	Yes
Region530	chr2L	6372836	6377240	Time	Down	None	None	5.20214051607431	-1.99654997631151	-3.90459489928233	-13.5403471179938	No
Region533	chr2L	6455104	6456702	Time	Up	None	None	0.127066323033218	0.791291950668399	-0.767005981562318	0.765784779526622	Yes
Region534	chr2L	6467481	6467861	Toll9	Down	None	None	0.210078814684034	-0.676607515807539	0.327413464830306	0.097466556592642	Yes
Region535	chr2L	6473364	6474096	Time	Up	None	None	-0.534260479562331	0.756477984522539	0.0845169727631889	1.35631087516933	Yes
Region536	chr2L	6476652	6476995	Time	Down	None	None	-0.49934604308455	0.310377108739918	0.271095645521841	-0.260691718396167	Yes
Region537	chr2L	6479301	6481695	Time	Up	None	None	0.025752833480027	0.127903793058143	0.121987925768005	1.59081822472287	Yes
Region537	chr2L	6479301	6481695	Time	Up	None	None	-0.171034323715183	1.41727414254255	-1.09683486760008	1.59081822472287	Yes
Region538	chr2L	6490994	6491407	Toll9	Down	None	None	-0.765500359935395	-0.87871862747618	1.22368398077403	-1.66384836527322	Yes
Region539	chr2L	6498385	6498931	Toll10b	Up	None	region 7317	-0.955017379713995	0.215312506049944	0.769008659833755	0.270072604492675	Yes
Region544	chr2L	6557367	6558093	Gd7	Down	None	None	-0.767486449973382	0.658592694616864	0.42092768489778	0.395831022495874	Yes
Region545	chr2L	6562138	6562683	Toll10b	Up	None	None	-0.408095617799667	0.660306993383527	0.167562954900111	-0.354725920449784	Yes
Region546	chr2L	6610764	6611770	Toll9	Up	None	None	-0.505803627748598	0.292165292907955	0.418766169243513	-1.43696875469539	Yes
Region547	chr2L	6646247	6646664	Time	Down	None	None	1.62464861583212	-1.53284043705213	-0.101025824625583	-4.37752459895392	No
Region548	chr2L	6647307	6648612	Toll9	Up	None	None	1.33814340362188	-1.04034371988197	-0.0755212096523151	0.292493274015843	Yes
Region548	chr2L	6647307	6648612	Toll9	Up	None	None	0.0320135957128398	-0.567398573487067	0.602938925453581	0.292493274015843	Yes
Region549	chr2L	6648910	6649686	Time	Up	None	None	-1.19864099483029	1.106240187323	0.301903070797477	2.4684526735173	Yes
Region549	chr2L	6648910	6649686	Time	Up	None	None	-1.14868379905333	0.901624301907547	0.478240811205353	2.4684526735173	Yes
Region550	chr2L	6667688	6668179	Toll9	Down	None	None	-0.780279428871818	1.15578672966079	-0.412487869326395	0.801013631589861	Yes
Region551	chr2L	6673957	6674186	Toll9	Down	None	None	-0.645880967154191	1.04155915039819	-0.455604356763273	0.0858493046158253	Yes
Region554	chr2L	6684072	6684949	Toll9	Down	None	None	0.698574505859037	-0.311856249603431	-0.396545909122107	0.83969705395303	Yes
Region557	chr2L	6717499	6717952	Toll10b	Up	None	None	-0.252728843794174	3.04417810148894	-2.09157656365936	-1.0265150813475	No
Region558	chr2L	6722718	6723290	Gd7	Down	None	None	0.730883609496882	-0.736533578678364	0.171309078288827	-1.74985055140132	Yes
Region559	chr2L	6723918	6724536	Toll9	Down	None	None	2.25856977069632	0.088336955867791	-2.12011664346392	0.00592290746097901	Yes
Region561	chr2L	6793730	6794879	Time	Up	None	None	-1.57036565236909	-0.897280712948968	2.5179761441462	2.59054695615477	Yes
Region561	chr2L	6793730	6794879	Time	Up	None	None	-1.48520898742875	-0.895347768766489	2.43820540097776	2.59054695615477	Yes
Region561	chr2L	6793730	6794879	Time	Up	None	None	-0.864024353475334	-2.26007983108253	3.35164955123423	2.59054695615477	No
Region567	chr2L	6852327	6852552	Time	Up	None	None	-2.05273740406324	0.45857748390403	1.95412705318109	2.18519746694271	Yes
Region568	chr2L	6853965	6854406	Time	Up	None	None	-1.63487129766212	1.32170537540589	0.351495394913741	1.01946824864137	Yes
Region569	chr2L	6907563	6907871	Toll9	Down	None	None	-0.681273504763786	2.84144501020182	-1.99068612540277	0.79355151174747	No
Region570	chr2L	6918176	6918905	Toll10b	Up	None	None	-1.13991874163454	2.27832841059108	-1.19568268554778	-0.222276239966414	Yes
Region571	chr2L	6919216	6920377	Time	Up	None	None	-0.379978456702462	0.871025844777966	-0.36324549402093	-0.131679487505598	Yes
Region572	chr2L	6920912	6922505	Toll9	Up	None	None	-0.849415801193885	0.718113542624558	0.0946679517053978	0.195341216967446	Yes
Region575	chr2L	6948568	6948946	Gd7	Down	None	None	-0.20307984712427	0.375863664627967	-0.0561382985862579	0.163233299373119	Yes
Region576	chr2L	6956682	6957299	Toll9	Up	None	None	-0.911696924983924	0.773650730866816	0.341848860472923	-0.811141195481455	Yes
Region577	chr2L	6963793	6964167	Gd7	Down	None	None	-0.452206630575537	0.0112139178674253	0.541282359459347	0.185972051603176	Yes
Region578	chr2L	6964395	6964757	Toll9	Down	None	None	0.275553900772649	1.05126909801337	-1.40947252216202	-0.995596225234535	Yes
Region579	chr2L	6966468	6966807	Toll9	Up	None	None	-0.724870882380722	-0.0901121527599382	0.790442645750986	-0.081154291154599	Yes
Region580	chr2L	6967076	6967851	Time	Down	None	None	-0.858810674194014	1.55765803321192	-0.894610487880097	-0.14013925762724	Yes
Region581	chr2L	6971479	6972055	Toll10b	Up	None	None	0.575775220470965	1.92669766736695	-2.09002620256846	0.259205449750708	Yes
Region582	chr2L	7009658	7010881	Toll10b	Down	None	None	2.24060089117582	-6.00340293901494	3.84699308141154	-2.74316936825226	No
Region582	chr2L	7009658	7010881	Toll10b	Down	None	None	2.7013380364745	-4.87700868439807	2.20516586396749	-2.74316936825226	No
Region582	chr2L	7009658	7010881	Toll10b	Down	None	None	2.07187326100177	-4.52248516127739	2.39484339212537	-2.74316936825226	No
Region583	chr2L	7026843	7027343	Gd7	Down	None	None	-0.0561192553270017	0.942723741810576	-0.620149514714568	-0.780448836793053	Yes
Region584	chr2L	7032435	7033555	Toll9	Down	None	None	-0.621101912873132	1.5154641865455	-0.919294058287489	-0.256915411341009	Yes
Region585	chr2L	7037820	7039072	Time	Down	None	None	-0.485889529269688	0.952863010833427	-0.627674868017132	-0.596894398701039	Yes
Region588	chr2L	7048838	7049412	Time	Down	None	None	-2.52712408476629	1.99599000639192	0.389836558407981	0.879089164317778	No
Region589	chr2L	7049775	7050251	Gd7	Down	None	None	-4.13292753482299	3.48316264070373	0.706647157109909	-1.69795646348057	No
Region590	chr2L	7056117	7057070	Toll10b	Down	None	None	-0.226615766549306	-2.59043063315065	2.69360508329742	1.59379037575495	No
Region591	chr2L	7065562	7066079	Toll10b	Up	None	None	-1.39314133342159	-1.37408623563806	2.69759848455291	0.629999246708575	Yes
Region597	chr2L	7194359	7194794	Time	Up	None	None	-1.32370967465706	0.501792578412143	0.764485017633992	0.591147668709705	Yes
Region600	chr2L	7217969	7218432	Time	Down	None	None	1.22729467030266	-0.877318856982942	-1.14116120841164	-2.83214944032145	No
Region601	chr2L	7219280	7220220	Time	Down	None	None	-0.793397111113413	0.297935465737836	0.577819850872217	-0.367906214098321	Yes
Region602	chr2L	7222863	7223190	Toll9	Down	None	None	0.177740262201403	2.16339759977614	-2.53556840764229	-0.459493520076276	Yes
Region616	chr2L	7387809	7388407	Time	Up	None	None	-0.955475711436201	2.18542347773784	-1.10607462637713	1.71017489195407	Yes
Region617	chr2L	7412238	7412723	Toll9	Down	None	None	-0.176265132231806	0.074384668045402	0.29498973318293	0.125828059780334	Yes
Region620	chr2L	7426470	7427373	Time	Up	None	None	-0.15846760242755	1.65702902553995	-1.20048315046396	2.87657661944454	Yes
Region621	chr2L	7495388	7496610	Toll10b	Down	None	None	-0.0173038875066229	0.297803348576252	-0.120483181336767	2.54100410191025	Yes
Region622	chr2L	7519655	7520238	Toll10b	Down	None	None	8.57159620559701	-3.13424754124624	-6.38445028461804	-1.37676512825719	No
Region622	chr2L	7519655	7520238	Toll10b	Down	None	None	10.3457188772289	-4.59208614831689	-6.42166869834106	-1.37676512825719	No
Region624	chr2L	7530267	7531143	Toll9	Down	None	None	1.77987858007086	1.12118708024606	-3.38255715851208	1.01343817407669	No
Region625	chr2L	7532355	7533377	Gd7	Up	None	None	6.45565436488242	-2.85037212443831	-4.90671243604222	-0.470783293151191	No
Region628	chr2L	7544220	7544568	Toll9	Up	None	None	0.558754211487973	-2.43735620688428	2.2459767627669	0.446838745057671	Yes
Region632	chr2L	7782765	7783141	Time	Up	None	None	-2.34075837783023	0.794695295424385	1.5939319290556	0.416493388704287	Yes
Region633	chr2L	7799610	7800273	Time	Up	None	None	-0.883217758404342	0.585216919557879	0.542719665099729	0.076076261421614	Yes
Region634	chr2L	7811303	7811724	Time	Up	None	None	1.14825501944003	0.575749961821143	-2.02242301437682	2.11558675874294	Yes
Region635	chr2L	7821330	7821822	Time	Up	None	None	0.27379783292972	1.4345403203522	-1.40505814609847	1.00964139324446	Yes
Region636	chr2L	7826841	7829353	Time	Up	None	None	-1.23709547195482	1.91261898519762	-0.622190662996176	1.81415897173566	Yes
Region636	chr2L	7826841	7829353	Time	Up	None	None	-1.79598762225891	1.408381916122	0.434439103667823	1.81415897173566	Yes
Region640	chr2L	7885104	7885643	Toll10b	Up	None	None	-0.55659732333661	0.725252718496297	-0.122165047254328	0.561394296767196	Yes
Region645	chr2L	7993911	7994651	Gd7	Down	None	None	-1.37625695691845	2.49530931030041	-0.791844160846568	1.94202980307135	No
Region648	chr2L	8029428	8030011	Toll9	Up	None	None	-0.644523065884683	0.481287197196004	0.453219328219214	-0.123192703028089	Yes
Region649	chr2L	8030702	8032239	Gd7	Down	None	None	-1.38102159265519	1.36041720875428	0.0288459763547222	0.230286612130126	Yes
Region650	chr2L	8042634	8043029	Gd7	Down	None	None	0.0837366016597267	-1.48850042005173	1.48478170758381	-0.102316039853408	Yes
Region651	chr2L	8043294	8043817	Toll10b	Up	None	None	-0.21883750532543	0.900877246470908	-0.471453189589287	-1.46159710087937	Yes
