Geneid	Chr	Start	End	Strand	Length	factor	direction	Gd7	Toll10b	Toll9
Region254	chr2L	4902031	4902448	.	418	Toll9	Down	1.51765868086196	0.172588096203325	-1.5764606341071
Region255	chr2L	4944981	4946130	.	1150	Toll9	Up	-0.601646705849121	-0.497610389922132	1.10609106029588
Region256	chr2L	4949322	4949770	.	449	Toll10b	Down	0.253532338624356	-0.894675738377362	0.771918220429929
Region257	chr2L	4955525	4956046	.	522	Toll9	Up	-1.21208979902094	-0.571715805475203	1.74543882397947
Region258	chr2L	4967174	4967770	.	597	Toll9	Up	-0.642296490588602	-0.0845657209876469	0.680100817284121
Region259	chr2L	4968355	4969349	.	995	Toll10b	Up	-0.198853276212727	0.61971909842748	-0.51351228389016
Region260	chr2L	4970968	4972195	.	1228	Toll9	Down	0.112088641686406	0.112209096294927	-0.227931220709121
Region261	chr2L	4973980	4974477	.	498	Toll9	Up	-0.125183150600011	-0.735228604552002	0.938283389017798
Region262	chr2L	4976490	4977937	.	1448	Toll10b	Down	0.244892103019283	-0.790519880664756	0.663030557183149
Region263	chr2L	4980772	4981524	.	753	Toll10b	Down	0.239185681627402	-0.706567118657579	0.57411756847553
Region264	chr2L	4999089	5000386	.	1298	Toll9	Down	0.977724963324272	0.274249526554145	-1.19840421314338
Region265	chr2L	5000880	5001514	.	635	Toll9	Down	0.505807060514583	0.493280969283594	-1.01390261218559
Region266	chr2L	5010309	5011640	.	1332	Toll9	Up	-0.143791203750531	-1.0256982151662	1.28086352595849
Region267	chr2L	5042429	5043733	.	1305	Gd7	Down	-0.247401495139552	0.0407099394523777	0.179810872579466
Region268	chr2L	5052389	5053592	.	1204	Toll10b	Down	0.464127330678136	-0.792172911360668	0.465102824641087
Region269	chr2L	5053930	5054952	.	1023	Toll10b	Down	1.06813416325845	-1.20429172156144	0.376689064114866
Region270	chr2L	5055171	5056320	.	1150	Gd7	Up	0.867856811995466	0.0286047403911575	-0.822911870945817
Region271	chr2L	5059232	5059823	.	592	Toll10b	Down	0.370058294739706	-0.680760644560428	0.425928608216101
Region272	chr2L	5071036	5071665	.	630	Toll9	Down	0.265314276564181	0.059422346183836	-0.308384782121494
Region273	chr2L	5093053	5093566	.	514	Toll10b	Down	0.275538321390705	-0.488826765862386	0.296898678744793
Region274	chr2L	5093994	5094592	.	599	Toll10b	Down	0.483167638313536	-0.578446034841159	0.208159214215205
Region275	chr2L	5096455	5096992	.	538	Toll9	Up	0.00982797744834559	-0.409248863465793	0.449821809119688
Region276	chr2L	5099814	5100141	.	328	Toll9	Up	-0.386873169874299	-0.22208831850676	0.601509240916543
Region277	chr2L	5201895	5202532	.	638	Gd7	Up	2.46935024229001	-0.473753272094271	-1.71913737529558
Region278	chr2L	5235157	5235656	.	500	Toll10b	Up	-0.419771277370223	0.78878845988222	-0.501728777792392
Region279	chr2L	5236106	5237260	.	1155	Gd7	Down	-0.669215233246684	0.438018708902908	0.118801323752295
Region280	chr2L	5237704	5239447	.	1744	Toll9	Down	0.407605258179691	0.833568014682418	-1.30588484528705
Region281	chr2L	5240196	5240694	.	499	Toll10b	Up	-2.04819699689668	2.75916410088121	-1.22664344553042
Region282	chr2L	5241371	5241635	.	265	Toll10b	Up	-1.30395712681695	1.60696078528212	-0.613194028953116
Region283	chr2L	5242758	5243072	.	315	Gd7	Down	-0.915717255345369	0.422109107085717	0.361264388055443
Region284	chr2L	5271023	5271358	.	336	Gd7	Up	0.462387361782008	-0.382983924442438	0.00797784048759104
Region285	chr2L	5276424	5279773	.	3350	Toll9	Down	0.932286964445132	0.412322551862828	-1.31178140714776
Region286	chr2L	5324647	5326742	.	2096	Gd7	Up	0.302722984509492	0.0148765425673575	-0.29253702938516
Region287	chr2L	5326971	5327737	.	767	Toll9	Up	-0.532191800922852	-0.501924875203165	1.04763605738434
Region288	chr2L	5519455	5519892	.	438	Toll10b	Down	0.471014146602872	-0.475277460852737	0.103579817603635
Region289	chr2L	5524336	5524790	.	455	Toll10b	Down	0.15486120431995	-0.176906026958852	0.0571966567108822
Region290	chr2L	5525941	5526702	.	762	Toll10b	Up	-0.323889713397517	0.404895646847687	-0.158749099713943
Region291	chr2L	5527022	5527594	.	573	Toll10b	Down	0.861660278500897	-1.29425310968607	0.665689799551115
Region292	chr2L	5528102	5528541	.	440	Gd7	Down	-0.244940984596539	0.0468230470983539	0.170715763287671
Region293	chr2L	5531802	5532198	.	397	Toll9	Up	-0.62471450164871	-0.319911910755357	0.927907668481038
Region294	chr2L	5541438	5543723	.	2286	Toll10b	Up	-0.407266166957717	0.765561045186497	-0.487085732306681
Region295	chr2L	5547265	5547692	.	428	Toll9	Down	0.0755302664552845	0.225521735458872	-0.321643102140613
Region296	chr2L	5721094	5721477	.	384	Toll10b	Down	0.256475322865209	-0.336204780714961	0.143177209890184
Region297	chr2L	5724760	5725181	.	422	Toll9	Down	0.207530997737028	0.744963671857477	-1.02423712678965
Region298	chr2L	5788675	5789232	.	558	Toll10b	Up	-2.22418869816763	3.20268543512683	-1.56346675335849
Region299	chr2L	5799839	5800147	.	309	Gd7	Up	0.967107754475876	-0.340304645397479	-0.499799357863373
Region300	chr2L	5801319	5802827	.	1509	Gd7	Up	1.24115618885029	-0.316842923298566	-0.775830537680026
Region301	chr2L	5943638	5944430	.	793	Toll10b	Up	-0.0713470528726708	0.186064630026111	-0.143566973670867
Region302	chr2L	5949486	5949852	.	367	Toll10b	Down	0.153643490780326	-0.924041030441148	0.895862359760364
Region303	chr2L	5997222	5999467	.	2246	Toll10b	Down	0.568107298783153	-0.593557198025791	0.147696867663787
Region304	chr2L	6000285	6000817	.	533	Toll10b	Down	0.296020640361978	-0.323030095532231	0.0923719147274296
Region305	chr2L	6023993	6024501	.	509	Toll9	Up	0.0353832091698739	-0.33318866286196	0.341268999844219
Region306	chr2L	6037447	6038547	.	1101	Toll10b	Down	0.115957375968221	-0.688857362271085	0.666557833064307
Region307	chr2L	6047356	6049523	.	2168	Gd7	Up	0.770330371259279	-0.372372858658579	-0.284534300794792
Region308	chr2L	6050841	6051767	.	927	Gd7	Down	-0.292512053393955	0.100721631815059	0.153643898583351
Region309	chr2L	6062252	6062842	.	591	Toll9	Up	-0.164580377582108	-0.782574077283075	1.02725999757476
Region310	chr2L	6065452	6065911	.	460	Toll10b	Down	0.21284624109413	-0.718558450718	0.611562277641665
Region311	chr2L	6066176	6066732	.	557	Toll9	Up	-0.144263838031287	-0.695740817353066	0.911404156652351
Region312	chr2L	6069094	6069503	.	410	Toll10b	Down	0.233055356140697	-0.760471810671655	0.640132340898912
Region313	chr2L	6071085	6071569	.	485	Toll10b	Down	0.50595672874088	-1.02363411755424	0.686458765009028
Region314	chr2L	6125040	6125647	.	608	Toll10b	Down	0.457015445902745	-0.767193313189119	0.443580896227803
Region315	chr2L	6127186	6128285	.	1100	Gd7	Down	-0.501161871984533	0.021858508423858	0.43218606289837
Region316	chr2L	6323764	6324507	.	744	Gd7	Down	-0.741550593268416	0.0575421231127697	0.611241087549383
Region317	chr2L	6338888	6339723	.	836	Gd7	Up	1.39008945672635	-1.15411274723101	0.0270514920655049
Region318	chr2L	6371375	6373174	.	1800	Gd7	Up	2.95989351671381	-0.931276323414951	-1.65325683140383
Region319	chr2L	6424396	6424912	.	517	Toll9	Up	-0.720036909805486	-0.0580880526297069	0.721260644299944
Region320	chr2L	6447952	6448419	.	468	Gd7	Down	-0.238285730812055	0.0436229333766167	0.168238484096198
Region321	chr2L	6455268	6456870	.	1603	Toll9	Down	0.72061239361895	0.124591815568402	-0.796337355496204
Region322	chr2L	6467263	6467638	.	376	Toll9	Up	-0.00164119001773116	-0.566489735519034	0.636543974442375
Region323	chr2L	6473354	6473908	.	555	Toll9	Down	0.682985212285692	0.416524979131963	-1.08931311539161
Region324	chr2L	6476353	6476981	.	629	Toll9	Down	0.109602953964721	0.0154446304001736	-0.117190847307984
Region325	chr2L	6479452	6480442	.	991	Gd7	Up	0.405826913059092	-0.352754584507318	0.025631444061178
Region326	chr2L	6480904	6481580	.	677	Toll9	Down	0.211720027022102	0.864870616338676	-1.1624729582945
Region327	chr2L	6489092	6489517	.	426	Toll10b	Up	-0.131122899262749	0.184731310272501	-0.0876008095441741
Region328	chr2L	6490292	6491585	.	1294	Gd7	Down	-0.685472751642113	-0.017709102671266	0.644497866760333
Region329	chr2L	6498698	6499286	.	589	Toll9	Up	-0.0680337266886517	-0.414125800051893	0.526241413789388
Region330	chr2L	6557643	6558314	.	672	Toll9	Up	-0.372449183287114	-0.174463152300102	0.534976264255273
Region331	chr2L	6561210	6563054	.	1845	Toll10b	Down	0.262885711153671	-0.367724417456755	0.172669923914266
Region332	chr2L	6565650	6566156	.	507	Toll10b	Down	0.172868284630636	-0.68987384734278	0.615836565860523
Region333	chr2L	6611033	6612721	.	1689	Toll10b	Up	-0.257455814368649	0.374708525231987	-0.185447335019642
Region334	chr2L	6646481	6648229	.	1749	Gd7	Up	0.908500989348489	-0.325980378815333	-0.462451058908143
Region335	chr2L	6648589	6649076	.	488	Gd7	Down	-0.374387924465105	0.12429102897699	0.201832448308471
Region336	chr2L	6649417	6649808	.	392	Toll9	Up	-0.325325209918593	-0.077016376390983	0.382793813966729
Region337	chr2L	6658554	6659128	.	575	Toll9	Up	-0.123938604654034	-1.01271024525123	1.24821277681505
Region338	chr2L	6668171	6668764	.	594	Toll9	Up	-0.530242434154529	-0.0514067679892868	0.540818196990318
Region339	chr2L	6673992	6674356	.	365	Gd7	Down	-0.828644718971762	0.0969251390885838	0.646457395016958
Region340	chr2L	6683895	6684372	.	478	Gd7	Up	0.506107276983618	-0.230038529789339	-0.203317886560612
Region341	chr2L	6717634	6718057	.	424	Gd7	Down	-0.144396448282237	0.107116765544136	0.0115026207118556
Region342	chr2L	6722443	6724380	.	1938	Gd7	Up	1.08211905609795	-0.315689115530169	-0.632199424682009
Region343	chr2L	6737123	6737759	.	637	Gd7	Up	5.45091982610638	-2.46848070278733	-2.19999289582839
Region344	chr2L	6793814	6794115	.	302	Gd7	Down	-0.451419920773818	0.0103614987133285	0.399746513563571
Region345	chr2L	6794319	6794563	.	245	Gd7	Down	-0.359217993634007	-0.0224030889191141	0.352456243680102
Region346	chr2L	6794786	6795218	.	433	Toll10b	Down	0.244786103118134	-1.29914308985201	1.23330582310761
Region347	chr2L	6852113	6852895	.	783	Toll9	Up	-0.53126237058316	-0.581111537818968	1.13555922803268
Region348	chr2L	6854172	6854594	.	423	Toll9	Up	-0.913719648291685	-0.245624275270681	1.10798899120067
Region349	chr2L	6907330	6908648	.	1319	Toll9	Up	-0.397081373128476	-0.139973918877615	0.518759404537067
Region350	chr2L	6913635	6914055	.	421	Toll9	Up	-0.295609215998231	-0.247396856582331	0.546715302531477
Region351	chr2L	6917933	6918805	.	873	Toll10b	Up	-0.237424858198599	0.954983492491061	-0.85420278335177
Region352	chr2L	6919353	6923199	.	3847	Toll10b	Up	-0.281869521110315	0.735538880086347	-0.567699421793428
Region353	chr2L	6944862	6945226	.	365	Toll9	Up	-0.169422339116235	-0.354244291746044	0.55150445376794
Region354	chr2L	6948319	6948818	.	500	Toll9	Up	-0.102769246967101	-0.598016553931403	0.7640404806996
Region355	chr2L	6949662	6950951	.	1290	Toll9	Up	0.0348466792159139	-0.557528580524828	0.593248284118623
Region356	chr2L	6956478	6957647	.	1170	Gd7	Down	-0.408333001133128	0.148358244332749	0.205785401427177
Region357	chr2L	6959790	6960848	.	1059	Toll10b	Down	0.178261551558645	-0.606224064106946	0.517148494948654
Region358	chr2L	6963389	6965102	.	1714	Toll10b	Up	-0.205667473805317	0.5014426444503	-0.374712053718769
Region359	chr2L	6966101	6968949	.	2849	Toll9	Down	0.119826781046145	1.00571612430143	-1.23662525122689
Region360	chr2L	6970957	6971753	.	797	Toll9	Down	0.443135520019992	0.0608084829635783	-0.471980486907199
Region361	chr2L	7009001	7009829	.	829	Toll9	Up	0.0137072176110402	-1.5634329026735	1.74015446629498
Region362	chr2L	7010085	7010458	.	374	Gd7	Up	0.455567667066586	-0.45227063096993	0.0918644120003053
Region363	chr2L	7010689	7011234	.	546	Toll9	Up	-0.150888968528062	-0.171911424574823	0.33021622454891
Region364	chr2L	7013396	7013894	.	499	Toll10b	Down	0.396814892939538	-0.669933226232138	0.389408533833913
Region365	chr2L	7026697	7028036	.	1340	Gd7	Up	0.244976383373181	-0.204828353881453	0.00637967287084925
Region366	chr2L	7032059	7033880	.	1822	Toll10b	Up	-0.271738916804513	0.306905294321364	-0.0964226520214178
Region367	chr2L	7037617	7039352	.	1736	Toll10b	Up	-0.249554150755972	0.814287704324795	-0.685426502022074
Region368	chr2L	7049195	7050855	.	1661	Gd7	Down	-1.98029407203376	1.5206978272903	0.0998292175281209
Region369	chr2L	7056366	7056774	.	409	Toll9	Up	-0.101914971330257	-0.382036157997234	0.521142868716472
Region370	chr2L	7063973	7064583	.	611	Toll9	Up	-0.180017541113513	-0.972520250074754	1.25426146576952
Region371	chr2L	7065493	7065790	.	298	Toll10b	Down	0.194956700947349	-0.753203414215623	0.66670216807155
Region372	chr2L	7181522	7181964	.	443	Toll10b	Down	0.451224049651994	-0.655152336439339	0.323257787478338
Region373	chr2L	7182168	7182776	.	609	Toll9	Up	-0.185952346452346	-0.87937150335865	1.15524767795537
Region374	chr2L	7193901	7194638	.	738	Gd7	Down	-1.44591762341202	0.0836103920608864	1.22388112869475
Region375	chr2L	7217537	7218240	.	704	Gd7	Down	-0.947864315132678	0.845971749907882	-0.0846012736009776
Region376	chr2L	7218463	7220001	.	1539	Toll10b	Up	-0.497052303061134	0.518586324209826	-0.128402486999656
Region377	chr2L	7222549	7223059	.	511	Toll10b	Up	-0.344765708509008	0.425532791759662	-0.162860318922628
Region378	chr2L	7387774	7388222	.	449	Toll9	Up	-0.226944137919499	-0.134903175673496	0.358035316397974
Region379	chr2L	7409400	7409711	.	312	Toll9	Up	-0.213647940346725	-0.276019818574858	0.504114092771596
Region380	chr2L	7412443	7412973	.	531	Toll9	Up	0.000110657400561668	-0.979589232224633	1.09804190830224
Region381	chr2L	7427036	7427491	.	456	Toll9	Down	0.605295542243945	0.143258759497063	-0.712179531625331
Region382	chr2L	7495476	7496355	.	880	Toll9	Down	0.179438764053213	0.235431583094668	-0.427440182831621
Region383	chr2L	7518853	7519722	.	870	Toll9	Down	2.60671672637314	1.42593852708345	-3.97391381770237
Region384	chr2L	7519950	7521137	.	1188	Gd7	Up	4.34137729067349	0.077410537984228	-4.04291292526452
Region385	chr2L	7525827	7526119	.	293	Toll9	Down	0.200271429765811	0.853108316507591	-1.13885446522813
Region386	chr2L	7530002	7530476	.	475	Toll10b	Up	-0.166875330640255	0.87523671278088	-0.829093884857548
Region387	chr2L	7532193	7532580	.	388	Toll9	Down	0.553868228022957	0.874194784640986	-1.48471236182783
Region388	chr2L	7542738	7544392	.	1655	Toll9	Up	0.0629238790965219	-0.751172904055145	0.784742463819962
Region389	chr2L	7544891	7545348	.	458	Toll10b	Down	1.16183410427428	-1.39937863539329	0.510000885329957
Region390	chr2L	7782167	7782578	.	412	Toll10b	Up	-0.606741247368536	0.766549286230881	-0.30641943396165
Region391	chr2L	7782867	7783393	.	527	Toll9	Up	-0.65113414595942	-0.19345017185835	0.810216290362387
Region392	chr2L	7799160	7800856	.	1697	Toll9	Up	-0.139746415518768	-0.296584446109269	0.459823846953537
Region393	chr2L	7811497	7811943	.	447	Toll9	Down	0.122364601449748	0.468019954651711	-0.63616772160484
Region394	chr2L	7821523	7822107	.	585	Toll10b	Up	-0.313327188073602	0.574774342865657	-0.358812376334153
Region395	chr2L	7826645	7827243	.	599	Toll10b	Up	-0.128543233052185	0.612132608348652	-0.569078547192117
Region396	chr2L	7827788	7828274	.	487	Gd7	Down	-0.68502175498295	0.198516909022131	0.401692406657826
Region397	chr2L	7884848	7886084	.	1237	Gd7	Down	-0.197423413742032	0.147388037189946	0.0146790504082186
Region398	chr2L	7886993	7887348	.	356	Toll10b	Down	0.101541700049655	-0.665237400835702	0.653215759883085
Region399	chr2L	7993591	7994291	.	701	Toll9	Down	0.850078208096267	0.434270692907546	-1.26147204505421
Region400	chr2L	8003602	8004262	.	661	Toll10b	Down	0.166668242345982	-0.956434010381817	0.920306691672565
Region401	chr2L	8029293	8031945	.	2653	Toll9	Down	0.0134584651585881	0.346882036550706	-0.401127177528098
Region402	chr2L	8042187	8042876	.	690	Gd7	Up	0.372027589305759	-0.308626097311555	0.00696241683153826
Region403	chr2L	8043425	8044066	.	642	Toll9	Down	0.0609730911034954	0.239252805076672	-0.323770550108405
Region404	chr2L	8071218	8071549	.	332	Toll10b	Down	0.151180749311969	-0.377454343696345	0.285369933153156
Region405	chr2L	8072254	8073478	.	1225	Toll10b	Down	0.10110483038869	-0.353386846546266	0.304022000357826
Region406	chr2L	8082332	8082942	.	611	Toll9	Up	-0.051973146950361	-0.70037181648894	0.832494580038044
Region407	chr2L	8083431	8084448	.	1018	Gd7	Down	-0.0724311066112538	0.00639029775478836	0.0588400686126789
Region408	chr2L	8123603	8123965	.	363	Toll9	Up	-0.0798978668388478	-0.227514969595783	0.327857594845034
Region409	chr2L	8126379	8127614	.	1236	Gd7	Up	0.236577048387715	-0.102647513825548	-0.100513472449688
Region410	chr2L	8143400	8146333	.	2934	Toll10b	Up	-0.184676278251841	0.186100183233646	-0.0403341680554201
Region411	chr2L	8156371	8157586	.	1216	Toll9	Up	-0.638208665629158	-0.183347945918603	0.787112951462526
Region412	chr2L	8159827	8160334	.	508	Gd7	Down	-1.4358747461785	0.0744621236680328	1.2249848579994
Region413	chr2L	8161953	8162397	.	445	Gd7	Down	-0.284393368922637	0.196373522970395	0.0390176097117651
Region414	chr2L	8163147	8163687	.	541	Toll9	Up	-0.260800376353424	-0.279579069360721	0.551072339133339
Region415	chr2L	8165339	8165928	.	590	Toll10b	Down	0.0886811711988094	-0.591638677854134	0.582429163434282
Region416	chr2L	8166258	8166852	.	595	Gd7	Up	0.611706135866285	-0.349068119895531	-0.166111164270792
Region417	chr2L	8197261	8197609	.	349	Toll9	Up	-0.601278572991835	-0.548040698596247	1.16228916592068
Region418	chr2L	8198981	8199476	.	496	Gd7	Down	-1.11017342203982	1.10184789743805	-0.223538313549133
Region419	chr2L	8208524	8211766	.	3243	Toll10b	Up	-1.80888877081934	3.2399536467074	-1.98369250921715
Region420	chr2L	8213090	8213581	.	492	Toll9	Up	-0.343995178438337	-0.0515705736055524	0.371281706233062
Region421	chr2L	8220289	8220660	.	372	Toll10b	Down	0.399066482906822	-0.641089642609048	0.355022403709368
Region422	chr2L	8274261	8274687	.	427	Gd7	Up	1.19078107129238	-1.1246210414352	0.175612828009291
Region423	chr2L	8275216	8276451	.	1236	Gd7	Up	2.36640081631513	-0.7841094679418	-1.27740678339137
Region424	chr2L	8276700	8277635	.	936	Gd7	Up	2.38883260556189	-1.17266661156155	-0.862266262380952
Region425	chr2L	8300705	8301033	.	329	Toll10b	Down	0.450866409037607	-0.933854552033344	0.636015481026992
Region426	chr2L	8301942	8302935	.	994	Toll10b	Down	1.10009306506889	-1.34064643645925	0.500422985731898
Region427	chr2L	8305638	8305903	.	266	Gd7	Up	0.667207639388194	-0.441496908036923	-0.113072735295185
Region428	chr2L	8307702	8308998	.	1297	Toll9	Up	-0.285425667574375	-0.415063807618864	0.725394043709641
Region429	chr2L	8310688	8311925	.	1238	Toll9	Up	-0.219217263137979	-0.135292884394352	0.351430978673323
Region430	chr2L	8320356	8320749	.	394	Toll10b	Down	0.0411672650735639	-0.159135153923725	0.14088009849393
Region431	chr2L	8364115	8366907	.	2793	Toll10b	Up	-0.111381008271346	0.309460486331743	-0.245415214981497
Region432	chr2L	8374481	8374928	.	448	Toll10b	Down	0.110805522504045	-0.488669078818992	0.446836713060058
Region433	chr2L	8376360	8376787	.	428	Gd7	Down	-0.040840331735726	0.0347756160493889	-0.00176803119191591
Region434	chr2L	8381192	8384119	.	2928	Toll9	Down	0.0586605355554526	0.298086361948242	-0.387617016842468
Region435	chr2L	8384511	8385436	.	926	Gd7	Down	-0.175240413761245	0.15284149146873	-0.01164893483063
Region436	chr2L	8386142	8388145	.	2004	Toll10b	Up	-0.578567344768901	0.987475178073385	-0.579756412829084
Region437	chr2L	8400429	8400860	.	432	Gd7	Down	-0.685593725805762	0.49151772514946	0.0737527629719979
Region438	chr2L	8402493	8404530	.	2038	Toll10b	Up	-0.0853316861872682	0.420036681222661	-0.393111517872596
