Geneid	Chr	Start	End	Strand	Length	factor	direction	PC1	PC2	distance	Gd7	Toll10b	Toll9
Region4714	chr3L	19636542	19636862	.	321	Toll10b	Down	-1.02406344888895	-1.83461495548049	2.10107543468172	0.671642520382114	-1.7885925153042	1.353843885424
Region4715	chr3L	19637096	19637490	.	395	Toll10b	Down	-1.00753266979249	-2.55774964328261	2.74903716206448	0.523273102454637	-2.12673621364274	2.03608603837578
Region4765	chr3L	20405305	20405919	.	615	Gd7	Down	2.05863808591151	-0.240051038500159	2.07258661335309	-2.067845840787	1.6803264927775	0.95263789851327
Region4784	chr3L	20628964	20629759	.	796	Toll10b	Up	2.6430894462468	1.46058630824084	3.01980697805039	-2.33175327043894	3.01977695502867	-0.431370594202957
Region4787	chr3L	20678507	20678935	.	429	Toll10b	Down	-0.866369125327988	-1.96715553443381	2.14948746401907	0.492387208363492	-1.71553425034874	1.53359139760674
Region4800	chr3L	20789397	20789708	.	312	Toll10b	Up	2.71642318028081	3.13083731089966	4.14500870465773	-2.09869745730331	3.89816256792092	-1.96772962038481
Region4809	chr3L	20981211	20981821	.	611	Gd7	Up	-2.45493689419883	1.31976564076853	2.78720227128419	2.65473851782387	-1.49989628203431	-2.10272969248998
Region4826	chr3L	21068705	21069095	.	391	Toll9	Up	1.23137175602605	-1.67997577601114	2.08292942979902	-1.51757808771497	0.255992579222988	2.00690553032992
Region4831	chr3L	21145712	21146550	.	839	Gd7	Up	-2.09675693597185	0.545279517112516	2.16649934233282	2.16108841304448	-1.5647882339735	-1.25162014080739
Region4835	chr3L	21202103	21202381	.	279	Toll9	Up	1.42836364112329	-1.80373166290829	2.30079781881435	-1.73386456562772	0.36764410650928	2.19233496436968
Region4848	chr3L	21449227	21449787	.	561	Toll10b	Up	1.99877868137903	1.84050736580539	2.71709101443423	-1.62887545056489	2.64247536245718	-1.01461663375103
Region4871	chr3L	21635254	21635749	.	496	Gd7	Up	-2.34921573292476	-0.0342873545535378	2.34946593559121	2.30341099083354	-2.06778397249342	-0.798803080920236
Region4873	chr3L	21642846	21643476	.	631	Toll10b	Down	-3.14687217488178	-1.36804888931169	3.43137905929848	2.84396327146601	-3.41450426132636	0.16663558380898
Region4878	chr3L	21727464	21727922	.	459	Toll10b	Up	2.51038134230586	2.52512888156332	3.56065869640754	-2.00678664775764	3.42294705489525	-1.47404381632227
Region4903	chr3L	22147770	22148143	.	374	Toll9	Up	1.07310049298948	-2.3935367708504	2.62308271723696	-1.49233849914807	-0.23010046237	2.61836851717417
Region4906	chr3L	22181405	22182056	.	652	Toll10b	Down	-2.47259108495364	-1.19346947406617	2.74555569219056	2.2129269310847	-2.74067997167122	0.241820746461497
Region4907	chr3L	22182556	22183225	.	670	Gd7	Up	-4.10604213510657	0.666166462240783	4.15973073295434	4.1586407346882	-3.26012588726773	-2.07534080467145
Region4915	chr3L	22319763	22320166	.	404	Toll9	Up	0.522251899480582	-3.4377207475914	3.4771642159857	-1.14153407514742	-1.22014794416543	3.40023759824019
Region4919	chr3L	22375718	22376174	.	457	Gd7	Up	-1.74133651287855	1.33712055039694	2.19548268437213	1.95631972881231	-0.868400335666089	-1.86657558154533
Region4923	chr3L	22431441	22431685	.	245	Toll10b	Up	2.06840212709058	1.01536123072716	2.30418006853123	-1.84808142960112	2.30094871301285	-0.218178555041671
Region4927	chr3L	22556557	22557126	.	570	Gd7	Up	-3.20426333650868	1.51950035883852	3.54629170686848	3.42794437550651	-2.0567384395582	-2.55457768558119
Region4932	chr3L	22623344	22624548	.	1205	Gd7	Up	-1.96764958464028	0.390176639746216	2.00596178880325	2.00581677926613	-1.52768947309609	-1.06087930943002
Region4933	chr3L	22669392	22670253	.	862	Toll9	Down	-0.380049840201306	2.06126580747685	2.09600921040682	0.750246831859513	0.673188757915738	-2.06245435044372
Region4953	chr3L	22943433	22943860	.	428	Toll10b	Up	2.4794981962736	3.8063734701987	4.54272938880983	-1.74233962504125	4.02067578037596	-2.68339910120754
Region4969	chr3L	23393776	23394154	.	379	Toll9	Down	-1.38359291274609	1.58520002799631	2.10408851452612	1.6499216083365	-0.43510420073391	-1.97209334572269
Region4975	chr3L	24210227	24210505	.	279	Toll10b	Up	1.04693022344156	1.70685554033118	2.00235329757628	-0.717466091168095	1.74626591594893	-1.22625452965642
Region4981	chr3L	25078173	25078389	.	217	Toll9	Up	1.35881947366817	-1.94149714265806	2.36976824119349	-1.69066070413704	0.239756212629591	2.29659960483669
Region5027	chr3L	27945450	27946132	.	683	Gd7	Up	-2.00836429610639	0.108938784659462	2.01131668433343	1.99446398697423	-1.700359152735	-0.81221905568269
Region5038	chr3R	306905	307115	.	211	Toll9	Down	-1.34612938093312	1.95544825894196	2.3739928819629	1.68073307474667	-0.221874573002	-2.30516075125038
Region5049	chr3R	1153515	1153723	.	209	Toll9	Down	-1.56135401021312	1.5221214268273	2.18052286922549	1.8131662744572	-0.621059901274006	-1.97596259737349
Region5052	chr3R	1588912	1589276	.	365	Toll9	Down	-1.32607174532596	1.69866513633574	2.15497784655768	1.61409870030261	-0.329561470880167	-2.05788056114851
Region5053	chr3R	1593743	1594118	.	376	Toll9	Down	-1.70353776454637	2.32669904955149	2.88367289795834	2.09995340338814	-0.352913141902082	-2.77882483490423
Region5075	chr3R	2088274	2088717	.	444	Gd7	Up	-3.96749795866315	0.64739342237228	4.01996993711733	4.01899860284073	-3.1483180634034	-2.00878062202667
Region5076	chr3R	2110845	2111230	.	386	Gd7	Down	2.76062360555717	-1.57064411369079	3.17615579331855	-3.00111566880289	1.64446694888606	2.44550861392115
Region5079	chr3R	2143865	2144435	.	571	Gd7	Up	-2.83984036507984	0.743213482549879	2.93548285291887	2.92782733784487	-2.1170576933694	-1.69957573261388
Region5089	chr3R	2568619	2568878	.	260	Toll10b	Down	-1.58262238732247	-2.96220407779712	3.35847385271527	1.01478937462432	-2.82603737090029	2.21100028786098
Region5100	chr3R	3574317	3574834	.	518	Toll9	Down	-3.08696083823643	2.96182331405855	4.27805149110037	3.57612897063235	-1.25109448332359	-3.86218964928069
Region5102	chr3R	3600581	3600968	.	388	Gd7	Up	-2.70121292137596	1.54151605442357	3.110116234589	2.93738324255528	-1.60679820720178	-2.39725075692287
Region5112	chr3R	4219472	4219924	.	453	Toll10b	Up	1.9601815285929	3.21111275666667	3.76212131131683	-1.34051801898489	3.27703846190615	-2.31028526697195
Region5123	chr3R	4352381	4353044	.	664	Toll9	Up	1.53194238132958	-3.37118983374835	3.70294050112636	-2.12207490603811	-0.306163385226538	3.69511576309859
Region5137	chr3R	4458153	4458966	.	814	Toll10b	Down	-2.29418446449431	-0.450229107507871	2.33794538139247	2.17331331806397	-2.22253636094526	-0.390281807559704
Region5140	chr3R	4472397	4473105	.	709	Gd7	Up	-2.46944119687313	0.461271090112186	2.51215263138756	2.51215154174447	-1.9311332443211	-1.3048530772723
Region5144	chr3R	4598265	4598564	.	300	Toll10b	Down	-2.12147470365884	-2.3044881641505	3.1323027658536	1.66473693647417	-2.97582114677464	1.40521312480671
Region5145	chr3R	4602153	4602489	.	337	Gd7	Down	2.09132221288087	-0.839083769224292	2.25337306495498	-2.20942326807409	1.41679404836289	1.52451245528659
Region5146	chr3R	4603326	4603735	.	410	Toll9	Down	0.431851900394544	2.2366984934907	2.27800707080947	-0.0159379272939272	1.46758369230198	-1.93939342071322
Region5147	chr3R	4609517	4609848	.	332	Gd7	Down	2.6943502072054	0.0694393907143296	2.69524486235491	-2.6363141064227	2.38625490346231	0.887990767184815
Region5148	chr3R	4613631	4614061	.	431	Gd7	Up	-2.65589888613654	0.658351424577566	2.73627949808214	2.73147752183807	-1.99783694797344	-1.55514194760014
Region5150	chr3R	4634465	4634856	.	392	Gd7	Up	-4.16111156660011	1.24361134212836	4.34297347907669	4.31828258664704	-3.02666325140567	-2.63494009171989
Region5155	chr3R	4662709	4663291	.	583	Toll10b	Down	-0.902607562224537	-2.3059599114146	2.47631813877703	0.46611606637489	-1.91236328517902	1.83768058816539
Region5157	chr3R	4738853	4739259	.	407	Toll9	Down	-1.65000362223215	2.31910119355662	2.84618029986418	2.04593218206202	-0.309877711841552	-2.75278402019796
Region5158	chr3R	4739476	4739885	.	410	Toll9	Down	-0.463367793272127	2.06794914784766	2.11922707370535	0.833383480462071	0.603703621958331	-2.09817374330388
Region5169	chr3R	4833197	4833535	.	339	Gd7	Down	2.5187822224519	-0.146593225428841	2.52304448194663	-2.50317037374195	2.12763867456018	1.02796514747301
Region5183	chr3R	4867533	4868739	.	1207	Toll9	Up	1.15406616295112	-1.91592027110227	2.23665357033433	-1.48468076445028	0.0734594649259577	2.20025839971467
Region5192	chr3R	4964743	4965180	.	438	Gd7	Up	-2.62544081256199	0.544652841182528	2.68134036960517	2.68075934091678	-2.02668009781067	-1.43801971170773
Region5197	chr3R	4979956	4980751	.	796	Toll9	Down	-1.77369628134034	2.35952996775238	2.95184352010097	2.17492927506796	-0.398160271062561	-2.83434753013161
Region5199	chr3R	4988948	4989604	.	657	Toll9	Down	-1.69124461720941	1.73171055689732	2.42056394423065	1.97916263157185	-0.632276822142589	-2.2179450341134
Region5204	chr3R	5024182	5024516	.	335	Toll9	Up	1.24898130769401	-1.57830606170384	2.01271069241959	-1.51631616693436	0.320938006401143	1.91803532132376
Region5224	chr3R	5104195	5104693	.	499	Toll9	Down	-0.677258668941067	2.41319112927493	2.50642588780659	1.10675007683954	0.585287100315951	-2.49675057682555
Region5235	chr3R	5209285	5210038	.	754	Gd7	Up	-3.20253599281554	1.41834702493289	3.50256264303938	3.40776536792642	-2.10454933051026	-2.45935137772709
Region5241	chr3R	5240744	5241239	.	496	Gd7	Up	-2.82865451993996	0.956933636586115	2.98613602804806	2.95587648673122	-2.00308863503694	-1.89552604753371
Region5248	chr3R	5319586	5320029	.	444	Gd7	Up	-2.21445321031312	1.3468427334607	2.59186966673519	2.42324948619811	-1.27673153123753	-2.04300203512648
Region5288	chr3R	5701068	5701399	.	332	Toll10b	Up	1.79792568001456	3.88547667146073	4.28129252858542	-1.05778671033835	3.46417267908001	-2.9984491734065
Region5307	chr3R	6324734	6325133	.	400	Toll9	Down	-1.55158559580516	1.62007832809828	2.24322795325927	1.82145902390178	-0.564770703155097	-2.06413323342547
Region5320	chr3R	6427969	6428315	.	347	Gd7	Down	1.69257044250974	-1.36432129637838	2.17397500045636	-1.91334403901054	0.812561196977406	1.87477057131873
Region5338	chr3R	6752027	6752294	.	268	Toll10b	Up	1.25343777427262	2.69981064119274	2.97658928175707	-0.73908471898688	2.41069666682096	-2.08199294735681
Region5339	chr3R	6753060	6754978	.	1919	Gd7	Up	-2.25077441477156	0.798864523754852	2.38834042663611	2.35884361130167	-1.5756190510036	-1.54328804964702
Region5340	chr3R	6755414	6755828	.	415	Toll9	Down	-1.59027783249834	1.68680812464169	2.31825478191954	1.87169156782455	-0.566017105493797	-2.14023473990533
Region5377	chr3R	6923796	6924131	.	336	Toll9	Up	1.11474467680457	-1.94775036955567	2.24418965254017	-1.45183647768178	0.0236091387032478	2.21612390323689
Region5394	chr3R	7006750	7007410	.	661	Toll10b	Down	-1.99263531902273	-0.656736072537274	2.09807001398631	1.83911077692287	-2.05994406830367	-0.0904698619027951
Region5398	chr3R	7035585	7036318	.	734	Toll10b	Down	-2.24973812091272	-0.687218268612522	2.35235851038966	2.08631709145603	-2.29927894835385	-0.152890377415084
Region5400	chr3R	7043885	7044347	.	463	Toll10b	Down	-1.18484360669856	-1.90053790298934	2.23962021178448	0.817672395980645	-1.96110920965731	1.35864098367561
Region5417	chr3R	7155386	7156195	.	810	Gd7	Up	-3.47755636161403	1.45044898892305	3.76791726523687	3.68402181326386	-2.32901382119896	-2.58664809499003
Region5424	chr3R	7266271	7266958	.	688	Toll10b	Up	3.90186690815455	4.16904908319604	5.71012571026674	-3.07450705616543	5.43935412001369	-2.51956790326699
Region5425	chr3R	7267666	7268006	.	341	Toll10b	Up	2.42961125703205	1.95053604780717	3.11570244633407	-2.03235427373491	3.07227544639084	-0.965156169162879
Region5426	chr3R	7290299	7290704	.	406	Toll9	Down	-1.69486803865043	1.90643565125871	2.55089681501016	2.01464738095022	-0.550250219754852	-2.38265846493977
Region5427	chr3R	7290910	7291211	.	302	Toll9	Down	-2.00845538934673	1.93100732653814	2.78615906691271	2.32744588895311	-0.812058508702066	-2.51655203761006
Region5432	chr3R	7533522	7533896	.	375	Gd7	Up	-2.98162399589606	1.82646755078358	3.49657909491099	3.26513532860466	-1.71268820179072	-2.76296089540156
Region5434	chr3R	7642212	7642526	.	315	Gd7	Up	-1.86359140327426	1.23989974935972	2.2383753721885	2.05875464359532	-1.0225409661609	-1.81887786169488
Region5463	chr3R	8150898	8151448	.	551	Gd7	Up	-2.52050323059493	0.834782700411424	2.65514570077532	2.63059479049171	-1.79360290391116	-1.6722827973176
Region5467	chr3R	8193115	8193569	.	455	Gd7	Up	-2.47758033704129	1.41946085395507	2.85539374559876	2.69521517971259	-1.47105786884608	-2.20398976269278
Region5469	chr3R	8202897	8203955	.	1059	Gd7	Up	-4.56180948027809	0.514675019789806	4.59075114881548	4.57905938606706	-3.73191202771318	-2.09483738578506
Region5470	chr3R	8205129	8206043	.	915	Gd7	Up	-3.72379202875714	-0.564089238729476	3.76627451770123	3.55805640781471	-3.5262206640965	-0.789406768798181
Region5479	chr3R	8281946	8282492	.	547	Gd7	Up	-2.91472095854546	0.955669313598491	3.06739337274142	3.04026332026579	-2.07884845133326	-1.9247835558527
Region5480	chr3R	8284143	8284655	.	513	Toll9	Up	1.08507026051773	-3.74079411743048	3.89498627715971	-1.75025102681985	-0.876527818508975	3.88278057081172
Region5481	chr3R	8286023	8286363	.	341	Toll10b	Up	1.70061322305192	1.98923936931184	2.61708972005914	-1.30855514336738	2.45466816395009	-1.25919110331068
Region5493	chr3R	8463911	8464282	.	372	Toll9	Up	-0.615593048482561	-2.17655230740241	2.26193164092083	0.207575188799199	-1.59868017091197	1.81814887254062
Region5495	chr3R	8466502	8467256	.	755	Gd7	Up	-2.2682485446571	1.08644374396533	2.51501719062524	2.42856441799184	-1.45066137572661	-1.81846012065007
Region5496	chr3R	8467583	8469109	.	1527	Gd7	Up	-2.20762259885421	0.480558738546232	2.25932163273956	2.25826355779134	-1.6931391603058	-1.23029367357175
Region5500	chr3R	8640096	8640545	.	450	Gd7	Up	-3.66765326335629	1.48486631692212	3.9568306053378	3.87720718431667	-2.47820395493899	-2.68607465982382
Region5503	chr3R	8658756	8659107	.	352	Toll9	Down	-0.383974165289886	2.23172435253589	2.26451534446376	0.785247920736159	0.752872417737747	-2.22328342065697
Region5532	chr3R	8849955	8850199	.	245	Toll10b	Up	2.25076101078242	2.607953644103	3.44490164408919	-1.73640396955591	3.23665887000213	-1.64333819988767
Region5542	chr3R	8965437	8965946	.	510	Toll10b	Down	-1.34782119463507	-2.28081330916526	2.64928883362553	0.908430449477533	-2.2888122793754	1.65669545877584
Region5548	chr3R	9022876	9023573	.	698	Toll10b	Up	2.24125850617474	0.593623448109982	2.31854016347499	-2.09507999519261	2.2462417886366	0.237436696592862
Region5551	chr3R	9027143	9027580	.	438	Gd7	Down	2.53496927448338	0.38955039710971	2.56472585951464	-2.42113141286112	2.40317720222746	0.532199752565194
Region5591	chr3R	9493713	9494360	.	648	Gd7	Up	-2.60235838541445	1.32111332637614	2.9184944041861	2.79992493116004	-1.62795078690217	-2.15613053573601
Region5606	chr3R	9604387	9605203	.	817	Gd7	Up	-2.5612575549932	1.01883002274928	2.7564569429369	2.70428865339663	-1.73944955175961	-1.85884843817606
Region5629	chr3R	9926196	9926668	.	473	Gd7	Up	-3.04742384917544	1.18185166510826	3.26857239094416	3.21205621190518	-2.08443043243161	-2.18328137882198
Region5634	chr3R	9995822	9996281	.	460	Toll9	Down	-1.73669854575592	1.8397662630306	2.52999243900378	2.04359331224773	-0.619277618171989	-2.33509287258444
Region5636	chr3R	10079251	10079673	.	423	Gd7	Down	2.03476079647224	-0.825386664409747	2.19579476378048	-2.15131139155167	1.37408934005631	1.49169592023073
Region5639	chr3R	10111106	10111648	.	543	Gd7	Up	-2.88606700713513	2.11697930888427	3.57924351838738	3.22426325650059	-1.48761486818946	-3.00089893909898
Region5642	chr3R	10129750	10130071	.	322	Gd7	Up	-1.83932617225721	0.880922970638593	2.03939845252199	1.96931268869229	-1.17638050935324	-1.47452106251439
Region5648	chr3R	10222365	10223072	.	708	Gd7	Up	-2.74628379798903	1.03201383296491	2.93379059418493	2.88860934306769	-1.89456532487921	-1.93662049620963
Region5667	chr3R	10387128	10387380	.	253	Toll9	Down	0.583051150028893	2.04274994933213	2.12432954106618	-0.200026735520502	1.50503071457261	-1.70450418041002
Region5670	chr3R	10432080	10432487	.	408	Toll9	Up	0.632064451691319	-4.24202464050129	4.2888551528015	-1.39644484196908	-1.51642407470531	4.19139470073061
Region5672	chr3R	10434120	10434321	.	202	Toll9	Up	0.199866753013246	-2.27495207173523	2.28371487879999	-0.612136996045121	-0.934690363284512	2.19860175654888
Region5674	chr3R	10494392	10494790	.	399	Toll9	Up	2.10016088739389	-2.49308035644728	3.25977382906274	-2.52029873306581	0.618077101718898	3.07473052196339
Region5675	chr3R	10495256	10495565	.	310	Toll9	Up	2.61438944038816	-3.34196876170334	4.24308700714634	-3.18096424057383	0.653152857632215	4.05062494162283
Region5677	chr3R	10553673	10554162	.	490	Toll9	Down	-1.20674013737883	2.73432074531244	2.98876758838941	1.68599012062099	0.279576564576368	-2.98439210176813
Region5683	chr3R	10602056	10602889	.	834	Toll10b	Up	2.44772759350791	0.617368316609348	2.52438388728281	-2.29373573942656	2.43808420058486	0.288250866978349
Region5690	chr3R	10618731	10619180	.	450	Toll10b	Up	2.02252361738223	1.41314795376941	2.46730397845737	-1.73029939055843	2.45484045364499	-0.606481070632544
Region5696	chr3R	10656845	10657175	.	331	Toll9	Up	-0.062908409595744	-2.09236950118496	2.09331497808784	-0.320426812290122	-1.07509438814588	1.93488151647213
Region5702	chr3R	10681517	10681909	.	393	Toll10b	Up	1.74410905666538	4.29158730205289	4.63245485382036	-0.930679386871323	3.61519222761942	-3.39734515266943
Region5703	chr3R	10751035	10751285	.	251	Toll9	Up	0.526831967774705	-2.1682083490913	2.2312954459996	-0.914096847392056	-0.597177021098025	2.21439888905828
Region5719	chr3R	10920306	10920746	.	441	Toll10b	Up	2.17508586282087	3.00163143993574	3.70685713399558	-1.59007751137594	3.36253221611536	-2.0383358868448
Region5737	chr3R	11339915	11340475	.	561	Toll10b	Up	2.55222204839346	3.41277057495079	4.26155375204346	-1.88575077727134	3.89226221919121	-2.28951529264211
Region5742	chr3R	11355502	11355805	.	304	Toll9	Up	0.42909566544521	-2.43644310166636	2.47393978862895	-0.867012128437184	-0.813291553266614	2.43072899860917
Region5758	chr3R	11571300	11571831	.	532	Gd7	Up	-3.52771002245884	0.637064441793564	3.5847718345181	3.58472577712912	-2.76938158605196	-1.84357435926277
Region5763	chr3R	11615489	11615985	.	497	Gd7	Up	-1.94022636293465	0.968538320487588	2.16853517787458	2.08452193914728	-1.22175668203312	-1.59216000983381
Region5794	chr3R	11977041	11977420	.	380	Toll10b	Down	-1.99839348138102	-0.586758226509932	2.08275339942184	1.8575569903025	-2.03085256105554	-0.157961308044815
Region5807	chr3R	12313515	12314142	.	628	Toll9	Up	1.77684595147358	-2.58927670302599	3.14030816642271	-2.22000071346319	0.288893316359613	3.05035876999243
Region5808	chr3R	12318972	12319591	.	620	Toll9	Up	1.04677022496987	-2.57838227110947	2.78276535838994	-1.50022272010294	-0.343213576020813	2.78195416263245
Region5812	chr3R	12401547	12402125	.	579	Gd7	Up	-2.5599133691079	2.10823909356065	3.31629741322379	2.90200237992297	-1.20711623914263	-2.87736910986458
Region5827	chr3R	12481169	12481619	.	451	Toll9	Down	-1.45619323411348	1.41111847019406	2.02774605707932	1.68949522877383	-0.583366893723653	-1.83494078988086
Region5841	chr3R	12645170	12646988	.	1819	Gd7	Up	-2.47096175362454	0.900982904607083	2.63009927232214	2.59398195520747	-1.71807192676068	-1.71668230302385
Region5848	chr3R	12974339	12974733	.	395	Gd7	Up	-2.92886009997763	0.875559178917819	3.05693070922915	3.03952834104284	-2.13025217724549	-1.85485202210715
Region5853	chr3R	13013858	13014199	.	342	Toll9	Up	1.60923780454967	-2.65229629149643	3.10230912861332	-2.06672732855082	0.11183078409705	3.05002523133922
Region5860	chr3R	13069986	13070632	.	647	Toll10b	Up	3.69616716626172	4.67818102847531	5.96213296196399	-2.7792509917402	5.50799646944031	-3.06854476571059
Region5891	chr3R	13719088	13719430	.	343	Toll10b	Up	2.17237989447877	3.07217414483951	3.76264380218962	-1.57452891966899	3.39456395667557	-2.10527617794868
Region5897	chr3R	13802969	13803189	.	221	Toll10b	Up	2.19266976392131	1.90884472226945	2.90714445243966	-1.80701783679269	2.84507791647858	-1.0099613640235
Region5898	chr3R	13811530	13812234	.	705	Toll10b	Down	-2.16879196976157	-0.475289524730872	2.22026096223421	2.04545280229055	-2.12527659856199	-0.322492134000688
Region5905	chr3R	13879302	13880033	.	732	Gd7	Up	-1.71540433351033	1.03535910584608	2.00364181067486	1.87569213724378	-0.992888191241577	-1.57514648544608
Region5908	chr3R	13899683	13900191	.	509	Toll9	Up	1.1076795586015	-3.6869217078461	3.84972020857756	-1.76263727862711	-0.830521564542369	3.84038664844285
Region5910	chr3R	13909626	13910330	.	705	Toll10b	Down	-1.26334620318858	-1.60714175134397	2.04424759704493	0.948457233485327	-1.88659847133238	1.05644330969054
Region5913	chr3R	13936245	13936698	.	454	Toll9	Up	0.357779065681981	-2.11940465113983	2.14939106146681	-0.73897288430163	-0.720979623532005	2.10895867926799
Region5920	chr3R	13973206	13973646	.	441	Toll9	Up	1.48711551286831	-1.75678707091864	2.30169793004218	-1.78305077723813	0.44182814963558	2.16920404837974
Region5934	chr3R	14061074	14061625	.	552	Toll9	Down	-2.00010497321779	2.94307997371439	3.55839003421059	2.50414192703928	-0.311314831475539	-3.46025688205482
Region5943	chr3R	14307954	14308435	.	482	Toll9	Up	-0.671093328074705	-2.02797125489482	2.13612585436019	0.289287117140983	-1.57469347757513	1.65954179819144
Region5948	chr3R	14369341	14370579	.	1239	Toll9	Down	-0.842160050723813	3.016021798557	3.13139282754593	1.37901325041887	0.735234302867292	-3.11894040171379
Region5949	chr3R	14373419	14373841	.	423	Toll9	Down	-1.38354864192131	2.11163791992276	2.52452402432974	1.74605840666599	-0.178391896308847	-2.4644897354363
Region5952	chr3R	14445147	14445561	.	415	Toll10b	Down	-0.94704397111255	-2.19429932578782	2.38994598566025	0.530204965918587	-1.89671807972027	1.71752074632517
Region5955	chr3R	14469973	14470606	.	634	Gd7	Up	-2.31391667793734	1.11623641861845	2.56908429886735	2.478907024186	-1.47600764871397	-1.86247914926628
Region5962	chr3R	14569174	14569814	.	641	Toll9	Up	0.810170194070271	-1.95834425083018	2.11931308402499	-1.15432389432631	-0.247475703170133	2.11831067795039
Region5966	chr3R	14586868	14587635	.	768	Toll10b	Up	1.28614605122741	2.19791170936613	2.54656387064149	-0.862939522368529	2.19454452546598	-1.60096549146627
Region5967	chr3R	14589446	14590182	.	737	Toll10b	Up	3.28047886741814	2.41529988104695	4.07372251325031	-2.78398818792224	4.04175919256942	-1.09894421565246
Region5968	chr3R	14590715	14591902	.	1188	Toll10b	Up	1.67337274018267	2.04105614700397	2.6393344848293	-1.27230621695203	2.45614903051781	-1.31729320639194
Region5978	chr3R	14679233	14680585	.	1353	Toll9	Up	1.30903048208184	-2.32839274888528	2.67113713539402	-1.71239564399881	0.00764869464210502	2.64087910943346
Region5979	chr3R	14681531	14682099	.	569	Toll9	Up	4.09637702095063	-4.17302536483791	5.84760167875283	-4.78984222592166	1.54185934921871	5.35211863165666
Region5983	chr3R	14716126	14716557	.	432	Toll9	Down	0.257122931661374	2.18743447381559	2.20249444476553	0.146849572082715	1.29101083156921	-1.9551119526392
Region5984	chr3R	14717127	14717633	.	507	Toll10b	Up	2.64101758022802	2.04291331296823	3.33893226396947	-2.2233249988999	3.3018913680487	-0.976792192267598
Region5992	chr3R	14853562	14854361	.	800	Toll10b	Down	-2.09408042685594	-0.369713647311194	2.12646679145227	1.99128749141692	-2.00857172546426	-0.3948201129754
Region6007	chr3R	15233555	15234170	.	616	Gd7	Down	2.68405053736681	-1.12939538201484	2.91198578568913	-2.8452151826621	1.79275034392574	2.0056971183709
Region6035	chr3R	15577769	15578376	.	608	Toll9	Down	-1.25793763582357	1.56639563871248	2.00898043609161	1.52294571109243	-0.334564775298552	-1.91006240609015
Region6037	chr3R	15583299	15583880	.	582	Toll10b	Down	-2.22445309798616	-0.655356223637784	2.31898326104373	2.06727885214439	-2.261668080984	-0.17375020093762
Region6040	chr3R	15618902	15619154	.	253	Toll9	Down	-1.10992720915157	1.83260542211799	2.14251745448929	1.42606308603761	-0.0755439333069115	-2.10671739744823
Region6048	chr3R	15655899	15656886	.	988	Toll9	Up	1.42519030162992	-1.98939283697809	2.44721295674891	-1.76466497690448	0.274351279861176	2.36487374206803
Region6051	chr3R	15668862	15669529	.	668	Gd7	Up	-2.26082050625647	0.251727795376885	2.27479147274538	2.26875860746503	-1.85115586773309	-1.03506813395603
Region6067	chr3R	15988106	15988714	.	609	Gd7	Up	-2.12603418721296	0.39445365010314	2.16231705521599	2.16231696847686	-1.66388747183448	-1.12089759353782
Region6071	chr3R	16013203	16014054	.	852	Gd7	Up	-4.7146553717141	2.08637804711732	5.15567150132024	5.01648318208927	-3.09904932858972	-3.61901356175537
Region6072	chr3R	16021980	16022619	.	640	Gd7	Up	-2.3955125705899	0.779276526185755	2.51907768441514	2.49756689921989	-1.71153831878661	-1.5761573226892
Region6074	chr3R	16028508	16030074	.	1567	Gd7	Up	-3.1320145764715	0.766530183786142	3.22445093463758	3.21934383419516	-2.36078236091763	-1.82472201269637
Region6075	chr3R	16032827	16033255	.	429	Toll10b	Down	-2.13345683077828	-0.579407807068537	2.21073550106892	1.99168996668525	-2.14519061549014	-0.212606056797893
Region6076	chr3R	16034004	16034647	.	644	Gd7	Up	-2.44495636857028	-0.321569960203907	2.46601275007205	2.34505358569603	-2.29144321794646	-0.563950428797563
Region6089	chr3R	16231455	16232594	.	1140	Gd7	Up	-2.1167690115815	0.502477986705018	2.17559076471538	2.17294380927006	-1.60312909678762	-1.21866295148079
Region6096	chr3R	16246971	16247620	.	650	Gd7	Up	-2.09834076232407	1.22166176227947	2.42806330565052	2.28622077335115	-1.23638950543693	-1.88484519195227
Region6126	chr3R	16506221	16506862	.	642	Gd7	Up	-3.22573175691001	1.6109740468681	3.60563208705774	3.46576371761079	-2.03088267404084	-2.64773203780678
Region6127	chr3R	16517931	16518416	.	486	Gd7	Up	-2.04964547778384	0.792269070283127	2.19743870547669	2.15989495175227	-1.40323198229789	-1.46598328973288
Region6128	chr3R	16526276	16527348	.	1073	Gd7	Up	-2.00251900403237	-0.25623898430431	2.01884639796793	1.92199901652599	-1.87330427782217	-0.468576854621736
Region6136	chr3R	16570027	16571149	.	1123	Gd7	Up	-2.6355630123222	0.0506413948531862	2.63604949551285	2.60045516560898	-2.27638123842093	-0.97951829085362
Region6141	chr3R	16632585	16633085	.	501	Gd7	Up	-2.72093108343222	0.675713810868262	2.80357898319019	2.79858725247487	-2.04615030404277	-1.59438282098943
Region6158	chr3R	16731404	16731932	.	529	Toll10b	Down	-1.8434828350104	-1.68093193520948	2.49478679124792	1.50534790834457	-2.42908509788926	0.920280497407369
Region6162	chr3R	16744860	16745654	.	795	Gd7	Up	-1.77339728632288	1.32649328317349	2.2146156247624	1.98589927250444	-0.901573640532117	-1.8679745028844
Region6165	chr3R	16755938	16756378	.	441	Gd7	Down	2.65710652838503	0.0321845558252045	2.65730144109019	-2.60650375530673	2.33557375951692	0.909665266285184
