Geneid	Chr	Start	End	Strand	Length	factor	direction	PC1	PC2	PC3	distance	Gd7	Time	Toll10B	Toll9
Region622	chr2L	7519655	7520238	.	584	Toll9	Down	-1.9179952447807	-1.32164855347151	0.115456441280418	2.33212153365296	0.209185859487582	-1.51644953921718	1.85071020774832	-1.90201296330598
Region625	chr2L	7532355	7533377	.	1023	Toll10B	Up	-0.815287297176373	-1.91883834541796	2.12856493774362	2.97950040560074	-1.54755307744959	-0.285287969284695	2.86882409343597	-1.63545364922694
Region626	chr2L	7534924	7535270	.	347	Toll10B	Up	0.0697458415049916	-1.62829771116582	1.72619113511542	2.37401637600632	-1.22190782714268	0.49376273811479	2.07818565024594	-1.11398793351971
Region627	chr2L	7539059	7539329	.	271	Toll10B	Up	0.93883587467389	-2.53232095672885	1.1146103568678	2.92171498868383	-0.373211027705592	1.56093810369003	2.08917623251396	-1.71968954943652
Region629	chr2L	7577049	7577350	.	302	Toll10B	Up	0.750741038391684	-1.05972384502243	1.67486139294929	2.11938373590688	-1.31299261191968	1.00677744532827	1.34087384138845	-0.350804076473078
Region630	chr2L	7633003	7633307	.	305	Toll9	Down	-0.2933006969726	-3.07191614069067	0.284214257910224	3.09894688865104	0.548717758719082	0.502133565334059	2.5843205375659	-2.83594750726716
Region638	chr2L	7855127	7855565	.	439	Gd7	Down	0.213865422524709	0.637208894431499	2.1187033057574	2.22276343588823	-2.20766183033348	0.0574140517411617	0.508542192991788	1.06613628807332
Region641	chr2L	7887370	7887648	.	279	Toll9	Down	0.220724224007025	-1.78087444407614	-1.18361208379339	2.14969079951716	1.62365404300326	0.660482515794755	0.650254390038	-1.75556228377799
Region659	chr2L	8145316	8145630	.	315	Time	Down	-3.0990752264269	0.765754104476473	-0.825805277031133	3.2973627284768	0.530868971721786	-3.19698089075516	0.285846929314967	-0.643461565549993
Region660	chr2L	8148769	8149040	.	272	Toll10B	Up	-1.37510450917154	-1.3525295766049	0.562523452578877	2.00914939749044	-0.202800130517873	-0.980869225599937	1.87657448803815	-1.637575880611
Region664	chr2L	8167268	8168098	.	831	Toll9	Down	-1.83084048821846	-0.966765708019599	0.0607086449642933	2.07130354295937	0.167889376109085	-1.52308919194787	1.51893751387942	-1.55838067581521
Region665	chr2L	8208955	8209313	.	359	Toll9	Up	-1.05831741663283	2.13714076345421	0.236361792456891	2.39651273606035	-0.823270909696121	-1.56716588826581	-1.05407459449661	1.57717155943179
Region668	chr2L	8266813	8267050	.	238	Toll9	Down	-1.06512880434909	-1.66500988505179	-0.807854051582859	2.13527175222104	1.20662878882154	-0.609987886047792	1.28671224144589	-2.06670266988874
Region669	chr2L	8274634	8275039	.	406	Toll9	Down	-1.3202119746774	-1.7453507529782	-0.494897247456386	2.24368718731981	0.922194123272562	-0.834160539804208	1.61225166767618	-2.17595456654986
Region671	chr2L	8277400	8278575	.	1176	Gd7	Down	0.586243808058813	-0.632240824142399	3.14300698179831	3.25912613285103	-2.84482991227605	0.747817851782984	1.83342581989689	0.256473259930168
Region672	chr2L	8287369	8287845	.	477	Toll9	Down	-0.893937063199563	-2.60603531414714	-0.736627469714432	2.85187018650599	1.39484174140291	-0.203876836616345	1.96216964825465	-2.83934717020657
Region675	chr2L	8304578	8305021	.	444	Time	Down	-1.51166438244212	0.793091504239531	-1.21455098302588	2.09505547172626	0.927439390755868	-1.67156926260639	-0.590215675134903	-0.0907231275691229
Region682	chr2L	8386988	8387433	.	446	Time	Down	-2.72806733283185	0.712108067192428	-1.01387497077938	2.99622958536186	0.733332124932741	-2.82575045031402	0.0769375331308802	-0.587331390373361
Region689	chr2L	8478012	8479677	.	1666	Toll9	Down	-0.535347751898512	-2.19388736305833	-0.754123880429709	2.38084896713004	1.30731547863429	0.0375443222408826	1.493685345489	-2.33362631506536
Region690	chr2L	8510398	8510984	.	587	Time	Down	-2.93680493431332	0.19989163208728	-1.34835007928851	3.23771954052584	1.18951021944543	-2.89894825276597	0.379771785978102	-1.19451609493774
Region698	chr2L	8545456	8545957	.	502	Gd7	Down	1.11623987055421	-0.285187647784244	1.71466763268476	2.0657706875741	-1.55322124315826	1.16275755256488	0.625209052702183	0.496458661035949
Region702	chr2L	8789180	8789458	.	279	Gd7	Up	0.0442916149093501	-0.79095518347581	-3.18973006029341	3.28663197011134	3.2851244949568	0.224728854508457	-1.0444130763858	-1.31362888361762
Region703	chr2L	8809571	8810598	.	1028	Gd7	Up	-0.213122283109394	-1.85547654012196	-2.77895929717348	3.34825761760466	3.17169313394427	0.250072945393875	0.0745655751181493	-2.29535319974133
Region704	chr2L	8811195	8812007	.	813	Gd7	Up	-0.508084556260069	-0.20001121645804	-4.42957044026293	4.46309855238153	4.3093036606482	-0.46790511875235	-1.89236317024932	-1.22775958252928
Region705	chr2L	8817878	8818440	.	563	Toll10B	Up	0.573259374158943	-1.99844259953017	0.858272963313239	2.24922911532651	-0.277104082757739	1.0696272163625	1.70731445388594	-1.42492576662971
Region706	chr2L	8822172	8822626	.	455	Gd7	Up	0.211230888579939	-0.327784120475918	-2.39204564783509	2.42362193818534	2.39539446828858	0.272925521160618	-1.0572356912705	-0.677408901996605
Region708	chr2L	8826446	8828846	.	2401	Gd7	Up	-0.2520138141851	0.828162134903417	-3.76899634146802	3.86713031927128	3.40099001109499	-0.478573441272281	-2.43824917538341	-0.0729257976985981
Region709	chr2L	8832257	8832992	.	736	Time	Down	-2.23365838819514	0.994849529037039	-1.15603618003487	2.70469499761606	0.803245782575911	-2.42076495146001	-0.413588877997728	-0.17113358131226
Region710	chr2L	8841302	8842999	.	1698	Gd7	Up	-0.258989452730642	-0.212456202183062	-3.1984264142169	3.21592050611208	3.13193564289666	-0.216189119260018	-1.35975424216026	-0.907099392603558
Region711	chr2L	8846024	8846273	.	250	Time	Down	-1.49712602097685	1.85447382726061	-1.2344501862734	2.6840876962333	0.660841026285964	-1.92849724096697	-1.40732869182946	0.871253061344161
Region712	chr2L	8846571	8847608	.	1038	Gd7	Up	0.0754319086532308	0.00467475716802879	-2.08093254080866	2.08230450837384	2.0037181703413	0.0587288101050612	-1.09356832063204	-0.36822697599551
Region713	chr2L	8849109	8850100	.	992	Time	Down	-2.1555218832372	0.550291975141418	-0.874589268114176	2.39039792396998	0.653524151231409	-2.23000823298321	0.0327247765144954	-0.489420717866121
Region715	chr2L	8872212	8872905	.	694	Toll9	Down	-1.56865400894438	-1.23209802359872	-0.946422096766405	2.20781695907539	1.21397779034481	-1.20817455444364	1.09811562334612	-1.89298449677656
Region716	chr2L	8875692	8876394	.	703	Toll9	Down	-1.16010301862629	-1.35055061741619	-1.36429648059385	2.24301825025786	1.65586779852492	-0.785543343343173	0.805632674854022	-1.92552422525999
Region720	chr2L	9121001	9121263	.	263	Toll9	Down	-0.728278390761393	-2.17955851329261	-0.0989757199489989	2.30014367387251	0.669059541534521	-0.148554726175932	1.89614311038525	-2.26765974894762
Region722	chr2L	9138254	9138429	.	176	Gd7	Up	-0.227670820695318	0.760002342587869	-2.39503637377251	2.52302136238053	2.09693283454212	-0.429052197065168	-1.69781899235395	0.139488217970902
Region724	chr2L	9149711	9150526	.	816	Gd7	Down	-1.44741512061406	2.1127869047683	2.9357019700347	3.89579582283367	-3.42296036725679	-1.92027988532056	0.498940043816454	1.92765627646154
Region725	chr2L	9150838	9151197	.	360	Toll9	Up	-0.517005439429687	3.11465232190509	1.289007869451	3.41026318606867	-2.09010091095905	-1.28666314937391	-1.48041099506687	2.87008370261805
Region729	chr2L	9179230	9179541	.	312	Toll10B	Up	0.238390847012003	-1.05995838604804	1.87494048186393	2.16696649411679	-1.51513805441523	0.512712674257315	1.6551099549196	-0.507053278972228
Region730	chr2L	9205189	9205532	.	344	Gd7	Down	1.04714261389675	-0.604936724667015	1.76710167835956	2.14128569704058	-1.51882792262827	1.17787599073365	0.921810122669059	0.191026478855353
Region735	chr2L	9421309	9421758	.	450	Time	Down	-1.74223263398684	1.32172622077454	0.812705638446965	2.33298632837296	-1.17121572820943	-2.01672853990143	0.137853813475746	0.69074692406779
Region746	chr2L	9508725	9509077	.	353	Toll9	Down	1.10156887176638	-3.8902573724372	0.350198639959424	4.05834886258883	0.731767868265616	2.06003974760456	2.65757952261838	-3.03382106404307
Region755	chr2L	9584196	9584541	.	346	Toll9	Down	0.598926745312422	-2.64769377100586	-0.674120270543473	2.79704016603826	1.37376346635523	1.25054907682654	1.40694356716977	-2.297963606611
Region769	chr2L	9782130	9782489	.	360	Time	Up	1.61740573388569	-0.107326851352009	1.71326999631352	2.35856194349344	-1.59044775184559	1.6019213296963	0.282652187619127	0.847464410704215
Region770	chr2L	9874610	9874866	.	257	Toll9	Up	0.124587322553081	3.04990247028669	0.33481609446116	3.07075379936458	-1.14195254378041	-0.655769056358252	-2.18284686605513	2.87126949850037
Region771	chr2L	9879651	9880032	.	382	Gd7	Up	0.431039636754235	0.75838642264999	-2.58514142898217	2.72835139642111	2.29270694683144	0.2070583987462	-2.06621832222225	0.351576903487521
Region787	chr2L	9992292	9992923	.	632	Gd7	Up	-0.884812239736875	-1.22400302045132	-1.71437936351934	2.28476972487888	1.96397353252908	-0.553856466298165	0.417962022952922	-1.7739474590578
Region795	chr2L	10058291	10059460	.	1170	Gd7	Up	-1.33150812198998	0.515221513145251	-2.16583121781495	2.59406860946173	1.92160052802514	-1.43241835072335	-0.939175346648197	-0.457062128517018
Region796	chr2L	10156385	10156713	.	329	Toll10B	Up	-0.649547602840121	-1.0125400684616	1.81665443374291	2.17884896452997	-1.48837946568273	-0.358273044546988	1.95752713755285	-0.812646684539811
Region797	chr2L	10162498	10163692	.	1195	Toll10B	Up	-1.81426777633447	-1.47338498864352	1.49916382863539	2.77667482325432	-1.0802510203395	-1.36878454245724	2.62628289795376	-1.73318425116383
Region819	chr2L	10398110	10398399	.	290	Time	Down	-2.04262540019047	0.114276265069967	-0.432534098111637	2.0910435998063	0.347512435845678	-2.00681880391055	0.539910337144789	-0.755819080838104
Region827	chr2L	10547264	10547629	.	366	Gd7	Up	-1.53097573239659	-0.9557426977459	-1.80442346442852	2.55211183854903	1.96631039146314	-1.24763393393381	0.437400418293993	-1.79402270921541
Region828	chr2L	10548119	10548484	.	366	Gd7	Up	0.401053168831697	-0.656049073059983	-2.6536208568707	2.76277897822319	2.73925320217501	0.538595160210723	-1.02124372210018	-0.952728393219503
Region829	chr2L	10548735	10549317	.	583	Gd7	Up	-1.00497293618057	-0.601126401119011	-2.89777407076638	3.12544686689498	2.9332715219067	-0.836390763166321	-0.604425271842145	-1.48414098173525
Region830	chr2L	10608699	10609218	.	520	Toll9	Up	2.07178544220987	1.02263112216828	0.23928267605121	2.32278400408607	-0.467283338056023	1.74367052077872	-1.50827795842708	1.75826626185589
Region831	chr2L	10611501	10611867	.	367	Toll10B	Down	-0.339778829564079	1.56142257614571	-1.3373640677849	2.08375448748637	0.860515513559774	-0.735351930113263	-1.71801137718544	1.02586517974737
Region847	chr2L	11045032	11045743	.	712	Gd7	Down	0.817769452603339	-1.40936774669141	4.25323556664289	4.55467639996315	-3.70003366520503	1.17693403718851	2.88885319814204	-0.144695723662258
Region848	chr2L	11061024	11061414	.	391	Gd7	Down	-1.61957728543512	1.00141824547109	1.63903146939838	2.51242775886949	-1.87821154292864	-1.81122903926397	0.749197483219636	0.606811812157281
Region851	chr2L	11070892	11072223	.	1332	Toll10B	Up	-3.23287612184831	-0.896642394793299	2.37223788296688	4.10888892241453	-2.10278350319862	-2.88211662306312	3.22297762250503	-1.58190762801099
Region852	chr2L	11074778	11075785	.	1008	Time	Down	-3.73371338652038	1.46749645927502	1.07496290664131	4.15327662952047	-1.50019638763054	-3.97779011465245	0.986322933137329	0.116771682636259
Region853	chr2L	11078349	11078722	.	374	Time	Down	-1.67436810366909	0.328570291348146	1.08339007030929	2.02118802375875	-1.16292641847553	-1.69597079833517	0.996943116733528	-0.129862791905405
Region858	chr2L	11190756	11191229	.	474	Toll10B	Up	0.479534535386961	-2.64802211377109	2.33510458591033	3.5629605544812	-1.52572795724482	1.1540113534181	2.98776433921164	-1.76356964764919
Region860	chr2L	11224518	11225773	.	1256	Toll9	Down	0.597162873049638	-3.11857331896332	-1.89109706480757	3.69572065384041	2.6723596849007	1.36140097042515	1.14381568647383	-2.95924040073843
Region866	chr2L	11418702	11419184	.	483	Toll10B	Up	0.287694850680746	-4.10617732065718	1.20325548984276	4.28850606734144	-0.0465857694014494	1.33356560650924	3.59173609855171	-3.37387466860661
Region869	chr2L	11450871	11451223	.	353	Toll9	Down	0.219061214069247	-3.75223776677417	0.0127358309957923	3.75864846391719	1.00300971109204	1.1694382825796	2.74732841719912	-3.30919219297169
Region871	chr2L	11455134	11456177	.	1044	Time	Down	-3.11455070515751	-0.25048366528884	-1.5479151007863	3.48700578158625	1.49970715279345	-2.95711908077121	0.691741683517235	-1.70797393073916
Region873	chr2L	11486186	11486636	.	451	Toll9	Down	-1.49597025878901	-1.11811246756563	-0.73631765575884	2.00755228960273	0.982324101997008	-1.16567382945388	1.08888791072936	-1.72175017742989
Region878	chr2L	11581631	11582174	.	544	Toll9	Up	0.401043351482555	2.29734899731172	1.13300615664809	2.5927497249484	-1.70250167245317	-0.191433122521375	-1.32334454499497	2.44925252062231
Region879	chr2L	11713679	11714898	.	1220	Toll10B	Up	-1.6138842956071	-1.21190056988161	1.64312590527433	2.60253496642604	-1.2855856894497	-1.24086951824785	2.41918875616708	-1.39274549897764
Region881	chr2L	11756702	11757043	.	342	Time	Down	-1.3908908253123	2.00639611647492	0.564526367040182	2.50577187374014	-1.11021187487398	-1.85330354999986	-0.650657635155147	1.39581533579667
Region882	chr2L	11781443	11781717	.	275	Toll9	Up	0.191540767316439	4.23897643384353	1.06937913900219	4.37597769820163	-2.1683968327342	-0.8898876044852	-2.73416147005732	4.11410906506126
Region885	chr2L	11806198	11808281	.	2084	Gd7	Down	1.40635134715236	0.232979229186782	1.68242375751525	2.20514242912368	-1.65639788303255	1.31082181549456	0.0975838393474719	1.06924839160172
Region892	chr2L	11967786	11968216	.	431	Toll10B	Up	-0.566393071294547	-2.63505319899041	0.808570190393171	2.81391048640722	-0.0789730844609323	0.129881925464118	2.63457749463241	-2.44334960936045
Region894	chr2L	11970722	11971510	.	789	Toll9	Down	-0.633698600801095	-2.18409285928026	-1.06860051828118	2.51271618020959	1.60562459592398	-0.0620138600551202	1.36703150636751	-2.42273724644142
Region904	chr2L	12079643	12080464	.	822	Time	Down	-1.99580364916468	0.00762342251152046	-1.5648342125824	2.53613809471373	1.46733278945134	-1.94141063363087	0.0248769718033227	-1.05278460522621
Region905	chr2L	12080897	12081765	.	869	Time	Down	-3.54065601512729	0.4649781953915	-0.0510027068050286	3.57142142791186	-0.142319609822408	-3.54233057794724	1.0899886927048	-0.933966770953947
Region906	chr2L	12082377	12083015	.	639	Time	Down	-1.88868888677486	-0.675695073604724	-0.293726194410659	2.02730970026869	0.429627126947627	-1.65551711252486	1.14291007059284	-1.38532420722061
Region908	chr2L	12087058	12087893	.	836	Time	Down	-2.97977940403922	1.64528831164441	-0.547489305689006	3.44757936312043	0.0281043364115628	-3.30435065586016	-0.285701193234251	0.251258305170493
Region909	chr2L	12089068	12089800	.	733	Time	Down	-2.3616043789789	1.26091822720374	-0.20879469547248	2.68527191237021	-0.182871446574877	-2.60644897448083	-0.0794081797912458	0.203580391026758
Region910	chr2L	12091902	12092208	.	307	Time	Down	-2.67333651478594	1.29004201363586	0.376590984342018	2.99211585466225	-0.760164098660518	-2.91162532426547	0.325606516403885	0.224362083871954
Region911	chr2L	12092613	12093220	.	608	Time	Down	-2.33549655124259	0.938945094964651	0.2417213710161	2.52875290477937	-0.529383299479298	-2.4962231015943	0.381975874246999	0.00902893841720069
Region917	chr2L	12365969	12366450	.	482	Gd7	Down	0.887715245800496	1.55805011639018	2.11889567599105	2.77583814523536	-2.44341836596506	0.473945128264321	-0.465430912190344	2.15525250420469
Region928	chr2L	12466529	12467001	.	473	Toll10B	Up	-2.58003365301769	-2.32142711502744	1.07670056522144	3.63385217203956	-0.459257383246799	-1.89540468150348	3.36854400331615	-2.87274139294798
Region929	chr2L	12473084	12474000	.	917	Toll10B	Up	-0.043765246059744	-3.12061684491622	1.26121417296834	3.36612924285948	-0.374175827970534	0.761938595880613	3.01479719442102	-2.59690977088687
Region930	chr2L	12478514	12478910	.	397	Toll10B	Up	-1.45580925242268	-1.19600982022227	0.771521460560771	2.03594337681907	-0.447715425419513	-1.09753657449008	1.8982318329329	-1.4863324998615
Region941	chr2L	12611687	12612383	.	697	Gd7	Up	0.478169643354505	-0.982816219050123	-4.62034551609468	4.74785916138526	4.72236032872599	0.684249371699167	-1.8072798477862	-1.59817490397509
Region942	chr2L	12615996	12616904	.	909	Gd7	Up	-1.13947766494296	-0.743842293399858	-1.58614386329753	2.08987154184907	1.70635237757846	-0.921817804568463	0.226362277467871	-1.41153037898701
Region944	chr2L	12632689	12633225	.	537	Gd7	Up	-0.182984426484975	-0.0912313141788474	-4.03016740658717	4.03535076271449	3.90150560693822	-0.17883872488218	-1.90591795401242	-0.928873267803622
Region945	chr2L	12662658	12663169	.	512	Toll10B	Up	-1.64989769841699	-1.67209799213865	1.1877072983709	2.63224670902241	-0.723753353905783	-1.16109684216855	2.54967383959818	-1.9105732770157
Region946	chr2L	12665839	12666842	.	1004	Toll9	Down	-1.9050108025869	-3.17783426595815	-0.843404759752571	3.79987215161824	1.63286061428694	-1.03619985192565	2.75821525215067	-3.76129644490371
Region947	chr2L	12670465	12670691	.	227	Gd7	Up	0.219394474593605	-1.46137338234304	-1.94917871883925	2.44602611925522	2.27463267980041	0.572874816295946	0.0201712048390537	-1.61456328096137
Region957	chr2L	12822684	12822989	.	306	Toll9	Up	0.430851887518262	2.57787892596163	1.96668257857449	3.27092241894599	-2.58022698663362	-0.228989661752064	-1.12321441853983	2.8750792464052
Region958	chr2L	12854494	12854929	.	436	Toll9	Up	0.0799122221373981	1.81065939973492	1.27791874445817	2.21764508939841	-1.71686705130122	-0.376817740376763	-0.749296065932372	1.91487727416699
