seqnames	start	end	width	strand	VTID	Length	Verification.Status	Positive	stg4_6	stg7_8	stg9_10	stg11_12	stg13_14	stg15_16
chr2R	5836078	5838219	2142	*	VT12297	2141	correct	1	NA	NA	NA	NA	ventral_nerve_cord_subset;2|brain_subset;2	ventral_nerve_cord_subset;3|brain_subset;2
chr2R	5837838	5839941	2104	*	VT12298	2103	correct	1	NA	NA	brain_anlage_subset;1|ventral_nerve_cord_anlage_subset;1	brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1	lateral_epidermis_subset;1|ventral_nerve_cord_subset;1|brain_subset;1	telson_subset;2|sensory_system_head;2
chr2R	5839526	5841718	2193	*	VT12299	2192	correct	0	NA	NA	NA	ventral_nerve_cord_primordium_subset;1	ventral_nerve_cord_subset;1	ventral_nerve_cord_subset;1
chr2R	5841264	5843366	2103	*	VT12300	2102	correct	1	NA	NA	NA	ventral_nerve_cord_primordium_subset;2	ventral_nerve_cord_subset;2	NA
chr2R	5842978	5845054	2077	*	VT12301	2076	correct	0	NA	NA	NA	NA	NA	NA
chr2R	5848694	5850761	2068	*	VT12304	2067	correct	0	NA	NA	NA	NA	ventral_nerve_cord_subset;1	NA
chr2R	5850382	5852542	2161	*	VT12305	2160	not_verified	0	NA	NA	NA	NA	NA	ventral_nerve_cord_subset;1
chr2R	5852115	5854220	2106	*	VT12306	2105	correct	0	NA	NA	NA	NA	NA	NA
chr2R	5855454	5857629	2176	*	VT12308	2175	correct	0	NA	NA	NA	NA	NA	NA
chr2R	5857088	5859339	2252	*	VT12309	2251	correct	0	NA	NA	NA	NA	NA	NA
chr2R	5858991	5861097	2107	*	VT12310	2106	correct	1	NA	NA	ventral_nerve_cord_anlage_subset;3	brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;2	head_subset;3|amnioserosa;3	pharynx;3|head_epidermis_dorsal_subset;3|atrium;3|head_epidermis_lateral_broad;3
chr2R	5865640	5867748	2109	*	VT12314	2108	correct	0	NA	NA	NA	NA	NA	NA
chr2R	5874054	5876387	2334	*	VT12316	2333	correct	1	NA	NA	NA	NA	NA	anterior_ventral_nerve_cord_subset;2
chr2R	5877452	5879685	2234	*	VT12318	2233	correct	1	NA	NA	NA	NA	posterior_ventral_nerve_cord_subset;2	posterior_ventral_nerve_cord_subset;2
chr2R	5879108	5881186	2079	*	VT12319	2078	correct	0	NA	NA	NA	NA	NA	NA
chr2R	5880649	5882878	2230	*	VT12320	2229	correct	0	NA	NA	NA	ventral_nerve_cord_primordium_subset;1	ventral_nerve_cord_subset;1	ventral_nerve_cord_subset;1
chr2R	5885527	5887635	2109	*	VT12323	2108	correct	1	NA	NA	NA	hypopharynx_primordium;2	dorsal_epidermis_subset;2|hypopharynx;4|clypeolabrum;2	head_subset;2|dorsal_epidermis_subset;3
chr2R	5893070	5895159	2090	*	VT12327	2089	correct	0	NA	NA	NA	NA	NA	NA
chr2R	5894873	5896976	2104	*	VT12328	2103	correct	1	NA	NA	ventral_nerve_cord_anlage_subset;2	anterior_ventral_nerve_cord_primordium_subset;2	brain_subset;1|anterior_ventral_nerve_cord_subset;1	head_subset;2
chr2R	5898417	5900544	2128	*	VT12330	2127	correct	1	NA	NA	NA	NA	hindgut;1|anal_pad;2	pharynx;2
chr2R	6047321	6050015	2695	*	VT12398	2694	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6050073	6051015	943	*	VT12399	942	not_verified	0	NA	NA	NA	NA	NA	NA
chr2R	6050980	6053147	2168	*	VT12400	2167	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6053761	6055949	2189	*	VT12402	2188	correct	1	NA	trunk_mesoderm_anlage_broad;1	trunk_mesoderm_anlage;1	trunk_mesoderm_primordium;2	NA	NA
chr2R	6055309	6057394	2086	*	VT12403	2085	correct	1	NA	NA	head_subset;3	ventral_nerve_cord_primordium_subset;1|anterior_ventral_nerve_cord_primordium_subset;3	brain_subset;3|anterior_ventral_nerve_cord_subset;3	head_subset;3|anterior_ventral_nerve_cord_subset;3
chr2R	6060854	6063003	2150	*	VT12405	2149	correct	1	NA	NA	NA	NA	NA	amnioserosa;3
chr2R	6064197	6066327	2131	*	VT12407	2130	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6065226	6067546	2321	*	VT12408	2320	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6067623	6069737	2115	*	VT12409	2114	correct	1	dorsal_ectoderm_AISN_subset;1	A-P_stripes;1|procephalic_ectoderm_anlage;2|dorsal_ectoderm_anlage_subset;3	hindgut_anlage;2	NA	NA	NA
chr2R	6069421	6071539	2119	*	VT12410	2118	correct	1	dorsal_ectoderm_AISN_subset;2	dorsal_ectoderm_anlage_subset;2	NA	NA	NA	NA
chr2R	6071234	6073323	2090	*	VT12411	2089	correct	1	NA	NA	NA	NA	telson_subset;2	pharynx;3|amnioserosa;2|telson_subset;3
chr2R	6073012	6075168	2157	*	VT12412	2156	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6110475	6112578	2104	*	VT12429	2103	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6112226	6114328	2103	*	VT12430	2102	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6113943	6116014	2072	*	VT12431	2071	correct	1	NA	NA	yolk;3|amnioserosa_anlage;3	amnioserosa;3|yolk;3	yolk;2	amnioserosa;3|midgut_broad;3|yolk;3
chr2R	6117404	6119510	2107	*	VT12433	2106	correct	1	NA	NA	NA	NA	trunk_epidermis_subset;2|esophagus;3	head_subset;4|ventral_nerve_cord_subset;3|midgut_chamber;3|ubiquitous;2|head_epidermis_subset;3|trunk_epidermis_subset;3|proventriculus;4|atrium;4|esophagus;3|foregut;3
chr2R	6123334	6125625	2292	*	VT12436	2291	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6126905	6129002	2098	*	VT12438	2097	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6128551	6130742	2192	*	VT12439	2191	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6130298	6132424	2127	*	VT12440	2126	correct	1	ubiquitous;2	ubiquitous;3	ubiquitous;3|mesectoderm_anlage;3	ubiquitous;3	ubiquitous;3	ubiquitous;2
chr2R	6131998	6134099	2102	*	VT12441	2101	correct	1	NA	NA	ubiquitous;1|anterior_endoderm_anlage;3|mesectoderm_anlage;1|posterior_midgut_anlage;2|hindgut_anlage;3	ubiquitous;3|posterior_midgut_primordium;3|foregut_primordium;3|salivary_gland_primordium;3	brain_broad;3|hindgut;2|ubiquitous;3|ventral_nerve_cord_broad;3|salivary_gland;3	brain_broad;2|hindgut;2|ventral_nerve_cord_broad;2
chr2R	6133693	6135785	2093	*	VT12442	2092	correct	1	NA	NA	mesectoderm_anlage;4	ventral_midline;4	ventral_midline;3|brain_broad;3|ventral_nerve_cord_broad;3	brain_broad;1|ventral_nerve_cord_broad;1
chr2R	6139532	6141637	2106	*	VT12445	2105	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6141265	6143345	2081	*	VT12446	2080	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6143007	6145110	2104	*	VT12447	2103	correct	1	NA	NA	NA	NA	hindgut;3	hindgut;2
chr2R	6146377	6148621	2245	*	VT12449	2244	correct	0	procephalic_ectoderm_AISN;1	ventral_ectoderm_anlage;1|procephalic_ectoderm_anlage;1	brain_anlage_subset;1|ventral_nerve_cord_anlage_subset;1	brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1	brain_subset;1|anterior_ventral_nerve_cord_subset;1	NA
chr2R	6150035	6152183	2149	*	VT12451	2148	correct	1	NA	NA	mesectoderm_anlage;2	NA	NA	NA
chr2R	6530140	6532210	2071	*	VT12557	2070	correct	1	NA	NA	NA	hindgut_proper_primordium;3	tracheal_system_broad;3|hindgut;3	tracheal_system_broad;1
chr2R	6591530	6593714	2185	*	VT12590	2184	correct	1	NA	NA	NA	brain_primordium_broad;3|ventral_nerve_cord_primordium_broad;2	brain_broad;3|ventral_nerve_cord_broad;2|anterior_ventral_nerve_cord_broad;3	ventral_nerve_cord_subset;1|brain_subset;3|anterior_ventral_nerve_cord_subset;3
chr2R	6593091	6595309	2219	*	VT12591	2218	correct	1	procephalic_ectoderm_AISN;2	ventral_ectoderm_anlage;1|procephalic_ectoderm_anlage;2	brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;3	brain_primordium_broad;4|ventral_nerve_cord_primordium_broad;4	brain_broad;4|ventral_nerve_cord_broad;4	brain_broad;3|ventral_nerve_cord_broad;3
chr2R	6596540	6598663	2124	*	VT12593	2123	correct	1	NA	NA	ventral_nerve_cord_anlage_subset;2	brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2	ventral_nerve_cord_subset;3|brain_subset;3|dorsal_epidermis_subset;2	ventral_nerve_cord_subset;2|brain_subset;3|dorsal_epidermis_subset;2
chr2R	6599886	6601992	2107	*	VT12595	2106	correct	1	NA	procephalic_ectoderm_anlage;1	hypopharynx_anlage;3	epipharynx_primordium;1|ventral_nerve_cord_primordium_subset;1|hypopharynx_primordium;2	ventral_nerve_cord_subset;1|epipharynx;2	NA
chr2R	6603278	6605378	2101	*	VT12597	2100	correct	1	NA	NA	head_epidermis_ventral_anlage;2	head_epidermis_ventral_primordium_subset;3	head_epidermis_ventral_subset;3	ventral_nerve_cord_subset;1
chr2R	6610907	6612969	2063	*	VT12601	2062	correct	1	posterior_endoderm_AISN;1	NA	NA	brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1|malpighian_tubule_primordium;2	ventral_nerve_cord_subset;1|brain_subset;1|malpighian_tubule;1	brain_broad;1|ventral_nerve_cord_broad;1
chr2R	6612203	6614353	2151	*	VT12602	2150	correct	1	posterior_endoderm_AISN;3	ubiquitous;2|posterior_endoderm_anlage;3	ubiquitous;2	ubiquitous;3	ubiquitous;3	brain_broad;2|ventral_nerve_cord_broad;2
chr2R	6618039	6618956	918	*	VT12603	917	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6624486	6627259	2774	*	VT12606	2773	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6629329	6631427	2099	*	VT12608	2098	not_verified	1	NA	NA	NA	brain_primordium_subset;1|anterior_midgut_primordium;1|malpighian_tubule_primordium;2|posterior_midgut_primordium;3	midgut_broad;3|brain_subset;2|proventriculus;2|midgut_interstitial_cell;3|malpighian_tubule;2	midgut_broad;3|midgut_chamber;4|proventriculus;3|midgut_interstitial_cell;4
chr2R	6631052	6633163	2112	*	VT12609	2111	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6633083	6633775	693	*	VT12610	692	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6668149	6669134	986	*	VT12626	985	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6675423	6677123	1701	*	VT12630	1700	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6678887	6681147	2261	*	VT12632	2260	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6680158	6682286	2129	*	VT12633	2128	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6681206	6683373	2168	*	VT12634	2167	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6685600	6687504	1905	*	VT12636	1904	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6688247	6690349	2103	*	VT12637	2102	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6690264	6692339	2076	*	VT12639	2075	correct	0	NA	NA	NA	NA	NA	ventral_nerve_cord_subset;1
chr2R	6696070	6698123	2054	*	VT12642	2053	correct	1	ubiquitous;3	ubiquitous;3	ubiquitous;3	ubiquitous;3	ubiquitous;3	ubiquitous;3
chr2R	6696585	6696752	168	*	VT12643	167	correct	0	NA	NA	NA	NA	NA	brain_broad;1|ventral_nerve_cord_broad;1
chr2R	6816533	6818649	2117	*	VT12709	2116	correct	1	NA	procephalic_ectoderm_anlage;2	brain_anlage_broad;3	brain_primordium_broad;3	brain_subset;3	brain_subset;2
chr2R	6819636	6821738	2103	*	VT12711	2102	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6821211	6823296	2086	*	VT12712	2085	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6822764	6824910	2147	*	VT12713	2146	correct	1	procephalic_ectoderm_AISN;3	procephalic_ectoderm_anlage;3	procephalic_ectoderm_anlage;2	brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;3	ventral_nerve_cord_subset;3|brain_subset;2	ventral_nerve_cord_subset;2|brain_subset;2
chr2R	6824238	6826486	2249	*	VT12714	2248	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6828381	6830496	2116	*	VT12716	2115	correct	1	NA	NA	NA	NA	anterior_ventral_nerve_cord_subset;1|posterior_ventral_nerve_cord_subset;1	anterior_ventral_nerve_cord_subset;2|posterior_ventral_nerve_cord_subset;2
chr2R	6829365	6831570	2206	*	VT12717	2205	correct	1	NA	posterior_endoderm_anlage;3|anterior_endoderm_anlage;2	NA	NA	NA	NA
chr2R	6830600	6832832	2233	*	VT12718	2232	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6834848	6835543	696	*	VT12720	695	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6835962	6836753	792	*	VT12721	791	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6887418	6889886	2469	*	VT12752	2468	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6891789	6893935	2147	*	VT12754	2146	correct	1	NA	NA	NA	NA	anterior_ventral_nerve_cord_broad;1	ventral_nerve_cord_subset;2
chr2R	6893456	6895616	2161	*	VT12755	2160	correct	1	NA	NA	NA	NA	NA	brain_neuron;3
chr2R	6895285	6897398	2114	*	VT12756	2113	correct	0	NA	NA	ventral_nerve_cord_anlage_subset;1	ventral_nerve_cord_primordium_subset;1	ventral_nerve_cord_subset;1|brain_subset;1	ventral_nerve_cord_subset;1|brain_subset;1
chr2R	6897036	6899147	2112	*	VT12757	2111	correct	1	NA	NA	NA	NA	ventral_nerve_cord_subset;3	NA
chr2R	6900605	6902781	2177	*	VT12759	2176	correct	0	NA	NA	NA	NA	brain_broad;1|ventral_nerve_cord_broad;1|dorsal_epidermis_subset;1	brain_broad;1|ventral_nerve_cord_broad;1
chr2R	6902283	6904477	2195	*	VT12760	2194	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6904083	6906189	2107	*	VT12761	2106	correct	1	NA	NA	head_epidermis_lateral_anlage;3	NA	NA	NA
chr2R	6905854	6907975	2122	*	VT12762	2121	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6909387	6911487	2101	*	VT12764	2100	correct	1	NA	NA	NA	NA	NA	pharynx;3|atrium;3
chr2R	6911144	6913268	2125	*	VT12765	2124	correct	1	NA	NA	NA	NA	NA	pharynx;3|atrium;3
chr2R	6912932	6915021	2090	*	VT12766	2089	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6914581	6916794	2214	*	VT12767	2213	not_verified	0	NA	NA	NA	NA	NA	NA
chr2R	6916463	6918572	2110	*	VT12768	2109	correct	0	posterior_endoderm_AISN;1|anterior_endoderm_AISN;1	NA	NA	NA	NA	NA
chr2R	6918201	6920381	2181	*	VT12769	2180	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6923364	6923958	595	*	VT12771	594	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6924400	6927608	3209	*	VT12772	3208	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6928756	6931173	2418	*	VT12773	2417	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6942964	6945054	2091	*	VT12781	2090	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6948903	6950422	1520	*	VT12784	1519	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6959700	6961782	2083	*	VT12786	2082	correct	1	NA	ventral_ectoderm_anlage;3	ventral_ectoderm_anlage;3|head_epidermis_lateral_anlage;3	lateral_epidermis_primordium_subset;2|ventral_epidermis_primordium_subset;3|head_epidermis_lateral_primordium_subset;3	head_subset;2|trunk_epidermis_subset;2|visceral_muscle_subset;2	head_subset;2|ventral_epidermis_subset;2|visceral_muscle_subset;1
chr2R	6962960	6965039	2080	*	VT12788	2079	correct	1	NA	NA	NA	NA	antenno-maxillary-labial_complex;3|head_subset;3|amnioserosa;3|telson_subset;3|hindgut;3|ubiquitous;2|posterior_spiracle;3	amnioserosa;3|ubiquitous;2
chr2R	6971509	6972197	689	*	VT12793	688	correct	0	NA	NA	NA	NA	NA	NA
chr2R	6974942	6975314	373	*	VT12795	372	correct	1	NA	NA	ubiquitous;2	ubiquitous;2	ubiquitous;2	ubiquitous;2
chr2R	7317466	7319661	2196	*	VT12975	2195	correct	1	NA	NA	NA	NA	NA	head_subset;2
chr2R	7343650	7345899	2250	*	VT12989	2249	correct	0	NA	NA	NA	NA	NA	NA
chr2R	7345321	7347457	2137	*	VT12990	2136	correct	0	NA	NA	NA	NA	NA	NA
chr2R	7362867	7364971	2105	*	VT13000	2104	correct	0	NA	NA	NA	NA	NA	NA
chr2R	7411234	7413345	2112	*	VT13027	2111	correct	1	NA	NA	ventral_nerve_cord_anlage_subset;2	NA	lateral_epidermis_subset;2	midgut_chamber;2
chr2R	7412475	7414614	2140	*	VT13028	2139	correct	0	NA	NA	NA	NA	NA	NA
chr2R	7413771	7415861	2091	*	VT13029	2090	correct	0	NA	NA	NA	NA	NA	NA
chr2R	7414948	7417117	2170	*	VT13030	2169	correct	1	NA	NA	NA	NA	antenno-maxillary-labial_complex;1	antenno-maxillary-labial_complex;2
chr2R	7420666	7422767	2102	*	VT13033	2101	correct	1	NA	NA	NA	posterior_spiracle_specific_anlage;2	lateral_epidermis_subset;3|posterior_spiracle;4	posterior_spiracle;3|head_epidermis_lateral_subset;3
chr2R	7426119	7428234	2116	*	VT13036	2115	correct	1	posterior_endoderm_AISN;2|anterior_endoderm_AISN;3	posterior_endoderm_anlage;3|anterior_endoderm_anlage;3	posterior_endoderm_anlage;2|anterior_endoderm_anlage;3|clypeolabrum_anlage;3	brain_primordium_subset;1	brain_subset;1	NA
chr2R	7428418	7430551	2134	*	VT13037	2133	correct	1	NA	NA	head_subset;3|head_epidermis_lateral_anlage;3	brain_primordium_subset;3	lateral_epidermis_subset;1|brain_subset;3|head_epidermis_dorsal_subset;3|head_epidermis_lateral_subset;3	brain_subset;3
chr2R	7431695	7433949	2255	*	VT13039	2254	correct	1	NA	NA	NA	brain_primordium_subset;2|trunk_mesoderm_primordium;2	brain_subset;2	ventral_nerve_cord_subset;1|brain_subset;3
chr2R	7599948	7602077	2130	*	VT13120	2129	correct	0	NA	NA	NA	NA	NA	NA
chr2R	7604785	7606883	2099	*	VT13123	2098	correct	1	NA	NA	head_subset;3|mesectoderm_anlage;2	head_subset;3	NA	NA
chr2R	7616426	7618526	2101	*	VT13127	2100	correct	0	NA	NA	NA	NA	NA	NA
chr2R	7912279	7914548	2270	*	VT13280	2269	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8012673	8013812	1140	*	VT13330	1139	correct	1	NA	NA	NA	NA	NA	brain_broad;1|ventral_nerve_cord_broad;2
chr2R	8017543	8019754	2212	*	VT13332	2211	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8019257	8021372	2116	*	VT13333	2115	correct	1	NA	NA	NA	NA	ventral_nerve_cord_subset;3|brain_subset;3	ventral_nerve_cord_subset;3|brain_subset;3
chr2R	8020931	8023058	2128	*	VT13334	2127	correct	1	procephalic_ectoderm_AISN;2	procephalic_ectoderm_anlage;2	brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;1	brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;1	ventral_nerve_cord_subset;1|brain_subset;3	ventral_nerve_cord_subset;1|brain_subset;3
chr2R	8022644	8024761	2118	*	VT13335	2117	correct	1	NA	NA	ventral_nerve_cord_anlage_subset;1|head_epidermis_dorsal_anlage;3	ventral_nerve_cord_primordium_subset;1|head_epidermis_dorsal_primordium_subset;3|atrium_primordium;3	antenno-maxillary-labial_complex;3|amnioserosa;3	antenno-maxillary-labial_complex;3|amnioserosa;3|posterior_spiracle;3|sensory_system_head;3
chr2R	8024202	8026399	2198	*	VT13336	2197	correct	1	NA	NA	NA	NA	amnioserosa;3	amnioserosa;3
chr2R	8027619	8029707	2089	*	VT13338	2088	not_verified	1	NA	NA	NA	brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3|posterior_midgut_primordium;3	midgut_broad;3|brain_broad;4|ventral_nerve_cord_broad;4	brain_broad;4|ventral_nerve_cord_broad;4
chr2R	8033114	8035327	2214	*	VT13341	2213	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8036121	8038304	2184	*	VT13343	2183	correct	1	NA	NA	NA	NA	epipharynx;3|clypeolabrum;3	pharynx;3
chr2R	8037633	8039763	2131	*	VT13344	2130	correct	1	NA	NA	head_epidermis_dorsal_anlage;2	epipharynx_primordium;2|head_epidermis_dorsal_primordium_broad;3	ventral_epidermis_subset;1|epipharynx;3|head_epidermis_dorsal_subset;3	pharynx;4
chr2R	8039081	8041274	2194	*	VT13345	2193	correct	1	NA	NA	head_epidermis_ventral_anlage;3	head_epidermis_lateral_primordium_subset;3	ventral_epidermis_subset;2|head_epidermis_lateral_subset;3	head_subset;2
chr2R	8044029	8046150	2122	*	VT13347	2121	correct	1	NA	NA	NA	epipharynx_primordium;2|yolk;2	epipharynx;2|yolk;2|brain_subset;3|clypeolabrum;2	brain_subset;3|clypeolabrum;2
chr2R	8045608	8047676	2069	*	VT13348	2068	correct	1	procephalic_ectoderm_AISN;3|anterior_endoderm_AISN;3	procephalic_ectoderm_anlage;3|anterior_endoderm_anlage;3	head_epidermis_dorsal_anlage;3	head_epidermis_dorsal_primordium_subset;3	head_epidermis_dorsal_subset;3	sensory_system_head;2
chr2R	8048594	8050875	2282	*	VT13350	2281	correct	1	anterior_endoderm_AISN;3	anterior_endoderm_anlage;3	brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;1	ventral_nerve_cord_primordium_subset;1|head_epidermis_dorsal_primordium_subset;3	head_epidermis_dorsal_subset;3	head_epidermis_dorsal_subset;3
chr2R	8230328	8232366	2039	*	VT13448	2038	correct	1	NA	NA	dorsal_epidermis_anlage_subset;2	NA	NA	NA
chr2R	8234145	8235355	1211	*	VT13450	1210	correct	0	NA	NA	NA	NA	trunk_epidermis_subset;1	NA
chr2R	8234788	8237319	2532	*	VT13451	2531	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8240105	8242401	2297	*	VT13452	2296	correct	1	NA	NA	salivary_gland_anlage;2	anterior_midgut_primordium;2|posterior_midgut_primordium;2|salivary_common_duct_primordium;3	head_subset;3|lateral_epidermis_subset;3|midgut_broad;2|proventriculus;2|salivary_gland;3|muscle_system;2	head_subset;3|lateral_epidermis_subset;3|leading_edge_cell;2|dorsal_epidermis_subset;2
chr2R	8243604	8245733	2130	*	VT13454	2129	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8246947	8249037	2091	*	VT13456	2090	correct	1	A-P_stripes;3|hindgut_AISN;4	posterior_endoderm_anlage;4	brain_anlage_subset;1|ventral_nerve_cord_anlage_subset;2	brain_primordium_broad;4|ventral_nerve_cord_primordium_broad;4	brain_broad;4|ventral_nerve_cord_broad;4	brain_broad;3|ventral_nerve_cord_broad;3
chr2R	8248586	8250687	2102	*	VT13457	2101	correct	1	anterior;2|A-P_semi-stripe_dorsal;2	posterior_endoderm_anlage;1|procephalic_ectoderm_anlage;2	ventral_epidermis_anlage_broad;2|head_epidermis_dorsal_anlage;3	brain_primordium_subset;3|ventral_epidermis_primordium_subset;3|head_epidermis_dorsal_primordium_subset;4	brain_subset;3|head_epidermis_dorsal_subset;3	brain_subset;2
chr2R	8250208	8252493	2286	*	VT13458	2285	correct	1	procephalic_ectoderm_AISN;2	procephalic_ectoderm_anlage;3	head_subset;3|ventral_epidermis_anlage_subset;3|head_epidermis_ventral_anlage;3	head_subset;3|ventral_epidermis_primordium_subset;3	ventral_nerve_cord_subset;1|brain_subset;2|head_epidermis_dorsal_subset;3	ventral_nerve_cord_subset;1|brain_subset;2
chr2R	8318400	8320565	2166	*	VT13497	2165	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8320070	8322262	2193	*	VT13498	2192	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8323506	8325897	2392	*	VT13500	2391	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8327010	8329196	2187	*	VT13502	2186	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8331185	8333455	2271	*	VT13504	2270	correct	1	dorsal_ectoderm_AISN_subset;2	NA	NA	head_subset;3	head_subset;3	head_subset;3|ventral_epidermis_subset;3
chr2R	8332994	8335161	2168	*	VT13505	2167	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8334783	8336874	2092	*	VT13506	2091	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8340054	8342125	2072	*	VT13509	2071	correct	1	NA	NA	mesectoderm_anlage;2	ventral_midline;2|brain_primordium_subset;1	ventral_nerve_cord_subset;1|brain_subset;2	brain_broad;2|ventral_nerve_cord_broad;2
chr2R	8348353	8350455	2103	*	VT13513	2102	correct	1	NA	NA	NA	NA	gonad;2	gonad;2
chr2R	8349788	8351942	2155	*	VT13514	2154	correct	1	NA	NA	NA	NA	NA	head_subset;2
chr2R	8351257	8353397	2141	*	VT13515	2140	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8352658	8354827	2170	*	VT13516	2169	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8373509	8375873	2365	*	VT13528	2364	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8375302	8377404	2103	*	VT13529	2102	not_verified	0	NA	NA	NA	NA	NA	NA
chr2R	8378551	8380718	2168	*	VT13531	2167	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8380169	8382271	2103	*	VT13532	2102	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8381754	8383856	2103	*	VT13533	2102	correct	0	NA	NA	ventral_nerve_cord_anlage_subset;1	ventral_nerve_cord_primordium_subset;1	brain_subset;1|anterior_ventral_nerve_cord_subset;1	NA
chr2R	8387367	8388109	743	*	VT13536	742	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8393391	8395637	2247	*	VT13541	2246	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8482229	8484369	2141	*	VT13582	2140	correct	1	NA	NA	NA	antenno-maxillary-labial_complex;2	antenno-maxillary-labial_complex;2	head_subset;3
chr2R	8497679	8499787	2109	*	VT13590	2108	correct	0	NA	NA	NA	head_subset;1	NA	ventral_nerve_cord_subset;1|brain_subset;1
chr2R	8499439	8501645	2207	*	VT13591	2206	correct	0	NA	NA	NA	NA	NA	brain_subset;1
chr2R	8501261	8503347	2087	*	VT13592	2086	correct	1	NA	NA	NA	NA	head_subset;3|pharynx;3|telson_subset;3	head_subset;3|ventral_nerve_cord_subset;2|pharynx;3|telson_subset;3|brain_subset;3
chr2R	8503055	8505131	2077	*	VT13593	2076	correct	0	NA	NA	NA	NA	NA	ventral_nerve_cord_subset;1|brain_subset;1
chr2R	8504833	8506945	2113	*	VT13594	2112	correct	0	NA	NA	NA	NA	NA	NA
chr2R	8506611	8508680	2070	*	VT13595	2069	correct	1	NA	NA	brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;3	brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;2	ventral_nerve_cord_subset;1|visceral_muscle_subset;2	ventral_nerve_cord_subset;2|visceral_muscle_subset;2
chr2R	8508386	8510474	2089	*	VT13596	2088	correct	1	NA	NA	NA	brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;2	head_epidermis_ventral_subset;3|ventral_nerve_cord_subset;2|brain_subset;2|midgut_subset;1	ventral_nerve_cord_subset;2|brain_subset;2
