Geneid	Chr	Start	End	Strand	Length	factor	direction	Gd7	Toll10b	Toll9
Region307	chr2L	3080236	3080836	.	601	Toll9	Down	1.2365727137565	-0.313061219842844	-1.49548056059342
Region308	chr2L	3082765	3084011	.	1247	Gd7	Down	-0.657796491095421	0.399029704434476	0.484372787628657
Region309	chr2L	3094828	3095162	.	335	Toll9	Up	-1.53605044403629	0.517206717584364	1.68592118378649
Region310	chr2L	3144734	3145033	.	300	Toll9	Up	-0.0966740749278529	-0.267071576165048	0.507092017728325
Region311	chr2L	3145504	3145837	.	334	Toll10b	Up	-0.139261016086361	0.22612924296134	-0.0870262996869206
Region312	chr2L	3152676	3152924	.	249	Toll9	Down	0.396264704038897	0.0113587697551545	-0.628694861341553
Region313	chr2L	3158564	3159664	.	1101	Toll9	Up	-0.575254686032896	0.20752572298698	0.612872240116939
Region314	chr2L	3162319	3162541	.	223	Toll9	Up	0.013133447141824	-0.422201164947984	0.544699057656303
Region315	chr2L	3163431	3163914	.	484	Toll9	Up	-0.106431968306916	-0.495917138323835	0.828463289907536
Region316	chr2L	3301857	3303813	.	1957	Toll9	Up	-0.433859315586711	-0.204450710257673	0.945313588305257
Region317	chr2L	3376512	3377270	.	759	Toll10b	Up	-0.628102576671686	0.894072125162819	-0.2241147098968
Region318	chr2L	3426010	3426348	.	339	Gd7	Down	-1.66015561672646	1.64145983195246	0.373470883034427
Region319	chr2L	3456780	3457658	.	879	Gd7	Down	-0.255910071479095	0.202210899878235	0.125578643843412
Region320	chr2L	3465357	3466513	.	1157	Toll10b	Up	-0.0870775975330756	0.141650585983221	-0.0547583426588635
Region321	chr2L	3469611	3470184	.	574	Gd7	Down	-0.467471090515072	0.466419627658438	0.0995247476399242
Region322	chr2L	3472249	3472653	.	405	Gd7	Down	-0.723980940730718	0.428178693774284	0.547828835997803
Region323	chr2L	3476356	3476963	.	608	Toll10b	Down	0.460525052097257	-0.907976136805358	0.502164458859261
Region324	chr2L	3477999	3478720	.	722	Toll9	Up	-0.29175455516992	-0.11730177564783	0.60867680488453
Region325	chr2L	3532217	3533691	.	1475	Toll9	Down	0.0676360874456834	0.29277309124533	-0.496532026819178
Region326	chr2L	3538553	3540284	.	1732	Toll9	Down	0.0162004592201833	-0.00495437081930109	-0.0184509653893393
Region327	chr2L	3541076	3542320	.	1245	Toll10b	Down	0.384576404271536	-0.632265963847359	0.250764329969099
Region328	chr2L	3548870	3550286	.	1417	Toll9	Down	-0.0232196903821824	0.127066811801759	-0.134105097667547
Region329	chr2L	3579618	3580174	.	557	Gd7	Down	-0.924340582699748	0.581198547441628	0.653237224720558
Region330	chr2L	3580617	3581263	.	647	Toll10b	Down	0.486580734064694	-0.527896661423828	-0.0468353628181789
Region331	chr2L	3594182	3594571	.	390	Toll10b	Up	-0.160757403725815	0.593350954319077	-0.545198884242909
Region332	chr2L	3600629	3600997	.	369	Gd7	Up	2.80242303414744	-1.71643894986652	-2.04157430007346
Region333	chr2L	3601208	3601519	.	312	Gd7	Up	1.25111536567887	-1.13394779553065	-0.419402231672251
Region334	chr2L	3602347	3603352	.	1006	Toll10b	Down	0.202539955930081	-0.496350270455563	0.350695427693951
Region335	chr2L	3604838	3607508	.	2671	Gd7	Down	-0.188923293749038	0.11262572859365	0.141762226808866
Region336	chr2L	3608451	3609569	.	1119	Toll10b	Up	-1.34234580694331	3.01917649185421	-1.96235863107196
Region337	chr2L	3610286	3611416	.	1131	Gd7	Up	0.607506953668571	-0.506312885128309	-0.262937820570641
Region338	chr2L	3611773	3612238	.	466	Toll9	Down	0.0215451578468388	0.66557580769798	-0.924096628554821
Region339	chr2L	3614124	3615802	.	1679	Gd7	Up	0.796360107684006	-0.536558791994148	-0.51484043593539
Region340	chr2L	3618707	3619440	.	734	Toll9	Up	-1.50725469058671	-0.292046644629596	2.72436425207734
Region341	chr2L	3624569	3624876	.	308	Toll9	Down	1.69530648554792	-0.62049306060425	-1.79425174731593
Region342	chr2L	3631866	3633260	.	1395	Toll10b	Up	-0.444425285484046	0.531077021096166	-0.0226855970829628
Region343	chr2L	3655901	3656164	.	264	Toll9	Down	0.883611774271275	0.0159321525985712	-1.38932172523014
Region344	chr2L	3657964	3658365	.	402	Toll9	Up	-0.4914913263297	-0.252940895057922	1.09943339452921
Region345	chr2L	3662289	3662759	.	471	Gd7	Down	-0.567165566474715	0.351095494969391	0.40820920342839
Region346	chr2L	3711407	3711865	.	459	Toll9	Up	-0.159872179606078	-0.6443596255953	1.1098596329892
Region347	chr2L	3770068	3770494	.	427	Toll10b	Down	0.809831221056246	-1.54737353365885	0.817077848619084
Region348	chr2L	3771014	3772160	.	1147	Toll10b	Down	0.251107098808287	-0.675227385103712	0.514895597737602
Region349	chr2L	3775513	3776696	.	1184	Toll10b	Up	-0.961285103149738	1.16271567612948	-0.0678104215721909
Region350	chr2L	3778505	3779014	.	510	Gd7	Up	2.38314625605833	-2.12767782589143	-0.842092503732538
Region351	chr2L	3786247	3786566	.	320	Toll9	Up	-0.0814220770478206	-0.224308652475162	0.426249359922336
Region352	chr2L	3789688	3789906	.	219	Toll9	Up	-0.854165136976117	-0.210600107539472	1.60425698174132
Region353	chr2L	3803401	3804141	.	741	Toll9	Down	-0.052342442095882	0.297400787344464	-0.316975607701364
Region354	chr2L	3806191	3806793	.	603	Toll10b	Down	0.251052311569067	-0.439616726264337	0.199662494406205
Region355	chr2L	3813145	3813647	.	503	Toll9	Up	-0.0271149447911916	0.00563860472358051	0.0344329619367427
Region356	chr2L	3817752	3818584	.	833	Toll9	Up	-0.590134089252142	-0.354580653434909	1.38817578917829
Region357	chr2L	3820000	3820723	.	724	Toll9	Up	-2.89404425941679	1.11535615084986	2.98785101622132
Region358	chr2L	3821222	3822001	.	780	Toll10b	Up	-1.44234908399463	1.48388542796904	0.247146734858814
Region359	chr2L	3822312	3823129	.	818	Toll9	Up	-0.445729532057666	-0.0240063349265616	0.722202104356697
Region360	chr2L	3823439	3824061	.	623	Toll9	Up	-2.64779788460126	0.92892708760022	2.85611277567196
Region361	chr2L	3824684	3824980	.	297	Toll10b	Down	0.590215164965121	-0.958044138855045	0.368385450867224
Region362	chr2L	3825335	3827757	.	2423	Toll9	Up	-0.265675520777304	-0.249262594175559	0.744904745092612
Region363	chr2L	3829272	3829764	.	493	Gd7	Up	2.29316986063676	-1.78819182619846	-1.15712623892929
Region364	chr2L	3833708	3834374	.	667	Toll10b	Down	0.514082169342912	-0.697108104316645	0.137042968275039
Region365	chr2L	3836458	3836937	.	480	Toll10b	Down	0.315587385440369	-0.509835908969551	0.193724265702498
Region366	chr2L	3845281	3845587	.	307	Toll10b	Down	0.210457174665706	-0.222549879210086	-0.0279892107976491
Region367	chr2L	3853226	3853697	.	472	Toll9	Up	-1.22396401170345	-0.842662617174239	3.02266597534899
Region368	chr2L	3854314	3854920	.	607	Toll9	Up	-1.57477100264198	-0.272144533650491	2.80225738209616
Region369	chr2L	3861122	3862131	.	1010	Gd7	Up	2.36693850992449	-2.2752752416538	-0.619470084468505
Region370	chr2L	3867529	3867848	.	320	Toll9	Up	-0.00685550458957384	-0.257870831506685	0.355722360357347
Region371	chr2L	3872177	3872705	.	529	Gd7	Up	0.695699896202649	-0.573222945978039	-0.309931546693784
Region372	chr2L	4028259	4029034	.	776	Toll9	Up	-0.0644820842604586	-0.0899916767671071	0.220266506102832
Region373	chr2L	4030236	4030579	.	344	Gd7	Up	0.671570954532738	-0.570636347449282	-0.276036985415891
Region374	chr2L	4031255	4032063	.	809	Toll10b	Down	0.214868775520599	-0.447974812425373	0.266867148943463
Region375	chr2L	4034333	4034940	.	608	Toll10b	Down	0.0304632582101029	-0.0719835440717956	0.0491726926124318
Region376	chr2L	4050730	4051064	.	335	Gd7	Up	0.953752369857817	-0.943030105494749	-0.214532835994605
Region377	chr2L	4053757	4054346	.	590	Toll9	Up	-0.256272923483351	-0.620230766208218	1.22681471705799
Region378	chr2L	4055764	4056113	.	350	Toll9	Up	-0.347328842323104	0.0619779413052248	0.454786228911845
Region379	chr2L	4197288	4197603	.	316	Toll9	Up	-0.113810800395568	-0.0670699969289353	0.265960674210969
Region380	chr2L	4208700	4209073	.	374	Toll10b	Down	0.496791468999715	-1.09873543983413	0.701310442767217
Region381	chr2L	4221161	4222104	.	944	Toll10b	Up	-0.0639732320982781	0.0666151242281812	0.0098917045889845
Region382	chr2L	4222421	4222982	.	562	Gd7	Down	-0.981918870349264	0.575727316173476	0.749701559015013
Region383	chr2L	4226676	4227012	.	337	Toll10b	Down	0.0659657592927946	-0.180729372896028	0.13974266896165
Region384	chr2L	4280451	4280899	.	449	Toll10b	Down	1.21033810683266	-1.70389593978548	0.406490785824689
Region385	chr2L	4281217	4283806	.	2590	Toll10b	Down	0.477007005601618	-0.492584449085105	-0.0792717641836137
Region386	chr2L	4286906	4287708	.	803	Toll9	Up	-0.084301303991566	-0.637745736872745	0.984010118291292
Region387	chr2L	4301408	4301745	.	338	Toll9	Down	0.146233258062484	0.183670589355109	-0.472203490098298
Region388	chr2L	4333708	4334190	.	483	Toll9	Down	0.603832800434343	-0.161990419464097	-0.718056548377193
Region389	chr2L	4334907	4335231	.	325	Gd7	Up	0.669620133949602	-0.451018588220092	-0.433101281145022
Region390	chr2L	4335763	4336363	.	601	Gd7	Up	0.990664406397977	-0.903028202048257	-0.325214293177496
Region391	chr2L	4345717	4346044	.	328	Toll10b	Up	-1.20708793159769	1.32069519243582	0.101315174898667
Region392	chr2L	4346663	4347308	.	646	Toll9	Up	-1.65794350224231	0.655812551056783	1.68913861533308
Region393	chr2L	4350944	4351524	.	581	Gd7	Down	-3.65056695685831	3.39157120965169	1.11283222711283
Region394	chr2L	4351743	4352292	.	550	Toll9	Down	-0.00359710012114968	0.675688324706388	-0.898705202641367
Region395	chr2L	4352797	4353070	.	274	Gd7	Up	1.1250165379051	-0.576117754549582	-0.970721542600993
Region396	chr2L	4363587	4364379	.	793	Gd7	Down	-0.22286563421655	0.125241138762941	0.177428236592961
Region397	chr2L	4366565	4367038	.	474	Toll9	Down	0.0159996462441914	0.0175814648336777	-0.0482997946097364
Region398	chr2L	4367830	4369436	.	1607	Toll10b	Down	0.609428574859473	-0.734468841676283	0.039428433651305
Region399	chr2L	4369964	4371076	.	1113	Toll10b	Up	-1.86028410390259	1.87261996585583	0.373946203367537
Region400	chr2L	4371661	4372540	.	880	Toll9	Up	-0.195322378972085	0.00278541159997455	0.298668612370619
Region401	chr2L	4372816	4373462	.	647	Toll10b	Up	-2.51091583648668	2.5532772299217	0.470324199159834
Region402	chr2L	4375063	4375631	.	569	Toll9	Up	-1.02435382190351	0.141827115829432	1.39608793418086
Region403	chr2L	4378233	4378781	.	549	Toll9	Down	0.111714990873699	0.244323767423129	-0.499934817221579
Region404	chr2L	4379057	4379997	.	941	Gd7	Down	-2.05504694195096	1.29463448465993	1.44899466838061
Region405	chr2L	4386832	4387350	.	519	Gd7	Down	-0.282637477558723	0.247274273592237	0.10664942346008
Region406	chr2L	4394138	4394479	.	342	Toll9	Up	0.0440954129105083	-0.28727768525493	0.316195828038854
Region407	chr2L	4444438	4444976	.	539	Gd7	Down	-0.464427221661844	0.214787746036188	0.431571396670103
Region408	chr2L	4452711	4453117	.	407	Toll9	Up	-0.205237448937075	-0.303037141336527	0.723301589382765
Region409	chr2L	4454140	4454681	.	542	Toll9	Up	-0.772831167534518	0.0834433262961373	1.08481791812873
Region410	chr2L	4458013	4458521	.	509	Gd7	Down	-0.455723596530505	0.297290063572001	0.307683608906702
Region411	chr2L	4459397	4460160	.	764	Gd7	Down	-0.222081788024472	0.155833567091875	0.135272822879773
Region412	chr2L	4574485	4575152	.	668	Toll10b	Down	2.32164485931438	-2.57108386882129	-0.153465955133385
Region413	chr2L	4591864	4592201	.	338	Toll10b	Down	0.748680771956617	-0.989650481594692	0.165349231824516
Region414	chr2L	4594801	4595338	.	538	Toll10b	Down	0.382264288050542	-0.876532074614486	0.581245449629552
Region415	chr2L	4596936	4598066	.	1131	Toll10b	Down	0.238258419742935	-0.903240826021263	0.839938367716507
Region416	chr2L	4614160	4614716	.	557	Toll9	Down	0.201937539730482	0.0531747550389861	-0.383801677794214
Region417	chr2L	4810047	4810525	.	479	Gd7	Down	-0.357045830172892	0.174329476807109	0.319469835475055
Region418	chr2L	4811376	4812078	.	703	Toll9	Up	-0.13272001756299	-0.428649681685526	0.779138120171769
Region419	chr2L	4820232	4822674	.	2443	Toll10b	Down	0.162280930419552	-0.443534497522041	0.342340695666721
Region420	chr2L	4823272	4823506	.	235	Toll9	Up	0.143134932015338	-0.919839126655986	1.00942120475175
Region421	chr2L	4823736	4824287	.	552	Toll10b	Down	1.10783504634368	-1.47577080010807	0.25988504346569
Region422	chr2L	4830347	4830822	.	476	Gd7	Down	-0.579028544926904	0.252403262087697	0.55865524932785
Region423	chr2L	4837692	4838211	.	520	Toll9	Up	-0.142202442273649	-0.176328964420591	0.456137715501039
Region424	chr2L	4838741	4839087	.	347	Toll10b	Down	0.22854684298301	-0.8944170837577	0.843164921536334
Region425	chr2L	4852636	4852950	.	315	Gd7	Down	-0.464394252571733	0.463128535473232	0.0991656862989217
Region426	chr2L	4889347	4889920	.	574	Toll9	Down	-0.348282435941784	1.79165924897373	-1.8585712394881
Region427	chr2L	4891837	4892457	.	621	Toll10b	Up	-0.725827061608425	0.762356769205302	0.103456210307953
Region428	chr2L	4901985	4902849	.	865	Toll9	Down	0.71829766351669	-0.207675296010753	-0.834129903315484
Region429	chr2L	4949528	4949901	.	374	Toll9	Down	0.224698870299491	0.115627846305018	-0.50262158246433
Region430	chr2L	4955474	4955769	.	296	Gd7	Down	-0.825469227280892	0.478353221265453	0.637803469876005
Region431	chr2L	4971106	4971763	.	658	Toll10b	Up	-0.426841191572879	0.455215440474024	0.0516164798457154
Region432	chr2L	4973877	4974295	.	419	Toll9	Down	0.520442505531768	-0.0836104353006346	-0.693848444760749
Region433	chr2L	4976608	4977612	.	1005	Toll10b	Down	0.210090477245476	-0.454987439845885	0.283649871504346
Region434	chr2L	4980983	4981838	.	856	Toll9	Up	-0.137551238945559	-0.0163201448802048	0.234796839569336
Region435	chr2L	4997500	4998290	.	791	Gd7	Down	-1.48675987570753	1.40590318594841	0.420266812688858
Region436	chr2L	4999972	5001680	.	1709	Toll10b	Down	0.0978944958849644	-0.12914742982742	0.0212787355805463
Region437	chr2L	5003815	5004360	.	546	Gd7	Down	-1.23757574635445	0.826762330613562	0.809546858169558
Region438	chr2L	5009353	5010104	.	752	Toll9	Up	-0.182147914664635	-0.0478075314305967	0.34598060078752
Region439	chr2L	5042934	5043422	.	489	Gd7	Down	-0.320749001281779	0.243158445528002	0.171161553735048
Region440	chr2L	5052496	5054048	.	1553	Toll9	Up	0.153747530682445	-0.740985106915391	0.753630404967711
Region441	chr2L	5054812	5055901	.	1090	Toll9	Up	-0.300581802225899	0.0137579429016068	0.446945747199949
Region442	chr2L	5059553	5059842	.	290	Toll10b	Up	-0.631539954014603	0.63584286720187	0.126795419339252
Region443	chr2L	5070793	5071182	.	390	Toll10b	Down	0.26497672489069	-0.849048531764364	0.726047741927014
Region444	chr2L	5092714	5094305	.	1592	Gd7	Down	-0.111129356826475	0.080631945392395	0.0641396655942963
Region445	chr2L	5202675	5203003	.	329	Toll10b	Down	0.218431568585384	-0.626208148356215	0.499881074544864
Region446	chr2L	5233594	5234242	.	649	Toll9	Up	-0.895851638258191	-0.381745464011619	1.89783960503207
Region447	chr2L	5237166	5238893	.	1728	Gd7	Up	0.256337145250588	-0.133012060193349	-0.218848695504319
Region448	chr2L	5239352	5240344	.	993	Gd7	Down	-3.60790649040244	2.04500843343644	2.84889167140577
Region449	chr2L	5276995	5277644	.	650	Toll9	Down	0.158311455271397	0.281884662906258	-0.622342814722901
Region450	chr2L	5278282	5278720	.	439	Gd7	Down	-0.645885985705125	0.428257597679386	0.426817339675713
Region451	chr2L	5297005	5297220	.	216	Toll10b	Down	0.217000369106096	-0.683750685050147	0.579106065311296
Region452	chr2L	5305525	5305878	.	354	Toll10b	Up	-0.0782141606708555	0.277535124807434	-0.250335016958252
Region453	chr2L	5306417	5307027	.	611	Gd7	Down	-0.772913289084521	0.770163650618085	0.16590672412919
Region454	chr2L	5324773	5325788	.	1016	Toll10b	Up	-0.216323310387116	0.235310390859734	0.0199937063003808
Region455	chr2L	5326133	5326925	.	793	Toll9	Up	-0.230275526919626	-0.0508996402747175	0.424629504026986
Region456	chr2L	5361938	5362246	.	309	Gd7	Up	1.5827649502156	-1.31648789029877	-0.688565554330031
Region457	chr2L	5362452	5362773	.	322	Gd7	Up	1.84487216349927	-1.67808552502998	-0.610431167931664
Region458	chr2L	5381337	5381832	.	496	Gd7	Down	-2.61134268344083	1.66866843377459	1.80967675694002
Region459	chr2L	5391803	5392449	.	647	Toll9	Up	-2.78747102776663	0.516659325256931	3.6240917265177
Region460	chr2L	5400610	5401197	.	588	Gd7	Down	-1.75699918150836	1.09763002891351	1.2512110495363
Region461	chr2L	5403498	5404119	.	622	Toll9	Up	-0.254010163344747	-0.0218634559611201	0.42251610468049
Region462	chr2L	5410212	5410846	.	635	Toll10b	Down	0.339310005089039	-0.408861716287512	0.0218632826142792
Region463	chr2L	5412541	5412766	.	226	Toll10b	Down	0.840402246919638	-2.21050704575121	1.65722014943269
Region464	chr2L	5421763	5422019	.	257	Toll9	Up	-0.251430480382233	-0.23919767307421	0.709380811512116
Region465	chr2L	5455577	5455882	.	306	Gd7	Down	-1.36133211979482	0.835747256516399	0.989120816885566
Region466	chr2L	5456779	5457261	.	483	Toll9	Up	-1.33719647291376	-0.159620010263411	2.28385500022523
Region467	chr2L	5461035	5461806	.	772	Toll9	Up	-0.434077989395381	0.0704262450518769	0.577784098153865
Region468	chr2L	5464561	5465070	.	510	Toll9	Up	-1.33478066464043	0.016356447702913	2.04460543990391
Region469	chr2L	5473909	5474529	.	621	Gd7	Up	1.14477340801004	-1.07906936687235	-0.328208422827877
Region470	chr2L	5475273	5475546	.	274	Gd7	Up	1.39319272441973	-1.09525378564555	-0.691149329349366
Region471	chr2L	5524285	5524561	.	277	Gd7	Down	-0.48962157719182	0.213527033902146	0.472264280791706
Region472	chr2L	5525761	5526187	.	427	Toll10b	Up	-0.16473276405792	0.558928007472896	-0.492976011508781
Region473	chr2L	5526820	5527201	.	382	Toll10b	Down	0.23664928338992	-0.817903853943466	0.72822308316201
Region474	chr2L	5527949	5528289	.	341	Gd7	Down	-0.546136292085019	0.255571586066188	0.503491592207093
Region475	chr2L	5541698	5543239	.	1542	Gd7	Down	-0.203327358205187	0.189170137235581	0.061623027937787
Region476	chr2L	5547000	5547409	.	410	Toll9	Up	-0.457918695677322	0.151027110242715	0.506825863446052
Region477	chr2L	5614968	5615404	.	437	Toll9	Up	-2.03354287538619	-0.507108742324295	3.82697660303939
Region478	chr2L	5658520	5658812	.	293	Toll10b	Up	-0.460420641446093	1.1686104448831	-0.851133199779293
Region479	chr2L	5724370	5725051	.	682	Toll10b	Up	-0.781798967492068	1.00704658743315	-0.137357164389891
Region480	chr2L	5789331	5789617	.	287	Toll10b	Up	-0.719033750037385	1.9218318879788	-1.4587875687321
Region481	chr2L	5799342	5800526	.	1185	Toll10b	Up	-0.321045904142103	0.362016845645436	0.0125529285068606
Region482	chr2L	5801562	5802620	.	1059	Gd7	Down	-0.161235629220578	0.131131688811301	0.0741298957061404
Region483	chr2L	5805122	5805731	.	610	Gd7	Up	0.826454627676351	-0.506579911889178	-0.601553256215241
Region484	chr2L	5870688	5871700	.	1013	Toll10b	Up	-1.02282064318932	1.25170581583523	-0.0916372299400175
Region485	chr2L	5877524	5878050	.	527	Toll10b	Down	0.551392475573656	-1.58289125658761	1.26472375978891
Region486	chr2L	5879202	5880055	.	854	Toll10b	Down	0.326148389745634	-0.414529496689355	0.049825170630519
Region487	chr2L	5890650	5891009	.	360	Gd7	Down	-0.419039707427651	0.176173716497801	0.412980045076343
Region488	chr2L	5891805	5892165	.	361	Gd7	Up	3.37647727244812	-2.49841868126907	-1.88379578030067
Region489	chr2L	5902868	5903261	.	394	Toll9	Down	2.38603684049505	-0.397562584166502	-3.16198222791709
Region490	chr2L	5906959	5907781	.	823	Toll9	Up	-0.0892975497635823	0.00987387043321294	0.125035446129255
Region491	chr2L	5925206	5925686	.	481	Toll10b	Up	-1.42872148887518	2.12725411225653	-0.634972184885934
