seqnames	start	end	width	strand	geneID	Chr	ATAC_Start	ATAC_End	Strand	Length	ATAC_factor	ATAC_direction	ATAC_Gd7	ATAC_Time	ATAC_Toll10b	ATAC_Toll9	PRO_Gd7	PRO_Toll10b	PRO_Toll9	PRO_Time	CBP_Gd7	CBP_Toll10b	CBP_Toll9	K27ac_geneID	K27ac_Chr	K27ac_Start	K27ac_End	K27ac_Strand	K27ac_Length	K27ac_factor	K27ac_direction	K27ac_Gd7	K27ac_Toll10b	K27ac_Toll9	enhancerID	enhancerGenotype	insituID	inSituLocation	inSituScore	geneID_unique	enhancer	inSitu	PC1	PC2	PC3	PC4	PC5	distance5	distance4	distance3	distance2	distance1
chr2L	2456350	2458314	1965	*	Region253	chr2L	2456350	2458314	.	1965	Time	Down	2.22973286468078	-3.20040467006755	-2.35489534961102	0.342350182481149	6.84380718445087	-5.73507020952396	-1.74585088407244	-1.32279768039095	1.91176241740891	-1.7326172580418	-0.640980506976009	Region136	chr2L	2456765	2459022	.	2258	Gd7	Up	6.42723755412818	-3.68625840764806	-1.71798125200529	region 13	Gd7	None	None	-1	Region253.1	1	0	11.2671441122571	-4.51428971641321	0.537448433266061	-0.219526142007053	-2.0384612475815	12.3215143100765	12.1517237721868	12.1497406930561	12.1378477536211	11.2671441122571
chr2L	2460885	2462662	1778	*	Region254	chr2L	2460885	2462662	.	1778	Gd7	Up	3.94504084160436	1.27349860400895	-3.65279287362407	-0.126668969981431	-2.3425602538485	0.264636832951463	2.98655435955144	-0.872667660783858	2.98494417172565	-2.43252565286589	-1.36572685526086	Region137	chr2L	2461123	2461377	.	255	Gd7	Up	3.67623686930591	-1.87607952716859	-1.24316994991283	region 14	Gd7	None	None	-1	Region254	1	0	5.67405898212713	-0.542987670252543	1.29902411542128	2.0999104929361	1.66519662322743	6.43115452057413	6.21183295601975	5.84613073709012	5.69998078441532	5.67405898212713
chr2L	2493904	2494103	200	*	Region256	chr2L	2493904	2494103	.	200	Toll9	Up	0.131953405499314	-0.547648073142093	-0.904447971100695	1.11105736601125	1.87726972100147	-3.17178030314415	1.76973533158486	-1.97811632291457	0.713196358907432	-1.39356081202572	0.760742825086349	Region139	chr2L	2492959	2494018	.	1060	Gd7	Down	-0.85553188846248	0.188133567506766	0.567869709275551	None	None	None	None	-1	Region256	0	0	3.18194885271683	1.39338572067427	-2.41502249896972	0.436961454019187	0.795663827639456	4.3269703231392	4.2531860117697	4.23068031626296	3.47366121950384	3.18194885271683
chr2L	2577620	2579055	1436	*	Region259	chr2L	2577620	2579055	.	1436	Time	Down	0.010007501855782	-3.32649663064028	-0.627629103208266	0.881288492471763	0.805702213367305	-1.32368189218439	0.706649193611944	-4.60557425956092	0.256068595197538	-0.49694999563103	0.268591309780026	Region141	chr2L	2575307	2580858	.	5552	Toll10b	Up	-0.229584945063507	0.298628029330753	-0.125805776067533	None	None	None	None	-1	Region259	0	0	2.63842817838543	-0.0531143272629702	-5.13299557144736	-0.875190820857812	-1.43877246708501	6.01230347751282	5.83761311613495	5.7716347702152	2.63896274779673	2.63842817838543
chr2L	2579324	2579662	339	*	Region260	chr2L	2579324	2579662	.	339	Time	Down	-0.176688364258834	-1.06866857832022	0.0567951739284096	0.157945536551815	0.891438296102444	-1.45602031459155	0.769865373374168	-4.73247735812672	-0.747965091712705	0.421307194364538	0.594108442447838	Region141	chr2L	2575307	2580858	.	5552	Toll10b	Up	-0.229584945063507	0.298628029330753	-0.125805776067533	None	None	None	None	-1	Region260	0	0	1.41854944810878	-0.125568289462252	-3.82436365679733	-0.627521013871289	-1.8644881257162	4.53033176547449	4.12887271956045	4.08090765779875	1.42409618075754	1.41854944810878
chr2L	2814805	2815303	499	*	Region275	chr2L	2814805	2815303	.	499	Time	Down	1.38749699343919	-3.26263032692958	-0.93305653637845	-0.545910268161686	0.478640394887821	-0.313916760825557	-0.244728653607047	-2.64227423455958	0.900953443577269	-0.880929619797582	-0.215894433489637	Region150	chr2L	2814475	2814895	.	421	Toll10b	Down	1.37527388469711	-1.47672176400275	0.403666429530581	None	None	None	None	-1	Region275	0	0	3.68350234636728	-0.850743632614365	-2.26768071997517	-2.09076040964873	-1.1164813191731	5.005211258128	4.87909922039189	4.40843851174928	3.78047011152411	3.68350234636728
chr2L	3071281	3072922	1642	*	Region304	chr2L	3071281	3072922	.	1642	Time	Down	0.449872374403552	-3.23077163296791	-1.18314324029358	1.0785052275803	1.17002830566018	-0.817490815665593	-0.527727550693986	-2.0641225301956	0.173073267498405	0.0346107515327573	-0.31423978707229	Region171	chr2L	3070874	3072272	.	1399	Gd7	Up	0.872746765898879	-0.55054623578266	-0.177233873056811	None	None	None	None	-1	Region304	0	0	2.83402800986325	-0.7349240335025	-2.72966997037812	-0.872106379187725	-1.00714909025031	4.21874923045979	4.09676650292802	4.00286475450934	2.92776844981106	2.83402800986325
chr2L	3071281	3072922	1642	*	Region304	chr2L	3071281	3072922	.	1642	Time	Down	0.449872374403552	-3.23077163296791	-1.18314324029358	1.0785052275803	1.17002830566018	-0.817490815665593	-0.527727550693986	-2.0641225301956	0.173073267498405	0.0346107515327573	-0.31423978707229	Region172	chr2L	3072556	3073038	.	483	Gd7	Up	1.36714196244635	-1.01297036430466	-0.108850041415873	None	None	None	None	-1	Region304.1	0	0	3.19088532664515	-0.727841642354878	-2.39389964330583	-0.906142200730158	-1.42578864913568	4.39274687255175	4.15491899010186	4.05490543987958	3.2728432018881	3.19088532664515
chr2L	3301857	3303813	1957	*	Region316	chr2L	3301857	3303813	.	1957	Time	Up	-0.440863353716293	2.60572873409396	-0.201116966884056	0.882874315835127	-1.50389496463692	1.00818461098194	0.738201849773572	1.81915014384466	-0.431285773782195	-0.202907184271419	0.939171325232233	Region178	chr2L	3302479	3303142	.	664	Toll9	Up	-0.220560220814187	-0.538888343652226	0.80493173470308	None	None	None	None	-1	Region316	0	0	-1.38635638072447	2.0362762101589	2.64149166938621	1.01808954592034	0.57580390995547	3.7965694414963	3.75265098049146	3.61190850629847	2.46341324556692	1.38635638072447
chr2L	3301857	3303813	1957	*	Region316	chr2L	3301857	3303813	.	1957	Time	Up	-0.440863353716293	2.60572873409396	-0.201116966884056	0.882874315835127	-1.50389496463692	1.00818461098194	0.738201849773572	1.81915014384466	-0.431285773782195	-0.202907184271419	0.939171325232233	Region179	chr2L	3303394	3303660	.	267	Gd7	Down	-0.101635758290104	0.0621277271469961	0.0228664880486237	None	None	None	None	-1	Region316.1	0	0	-1.58596807193563	1.38794788621689	2.36633063875432	1.65114029565168	0.715493437251554	3.64409246406225	3.57316092946921	3.1687875839129	2.10753269489542	1.58596807193563
chr2L	3376512	3377270	759	*	Region317	chr2L	3376512	3377270	.	759	Toll9	Down	0.606137893569065	0.746137506657625	0.957415472511911	-2.18462647647114	-0.730886308166306	1.00993721625881	-0.372611819479189	0.606560438737645	-0.611545659958302	0.904012861675991	-0.263010785606813	Region182	chr2L	3376258	3377553	.	1296	Toll9	Up	-0.14574126109154	-0.878594476320527	1.11767402264938	None	None	None	None	-1	Region317	0	0	-1.32375103044348	-0.285139793584496	1.60950861847378	-2.0244269126362	0.0460216248661029	2.91968522275741	2.91932249161217	2.10336384998577	1.35411280641075	1.32375103044348
chr2L	3476356	3476963	608	*	Region323	chr2L	3476356	3476963	.	608	Time	Up	0.657743721561518	1.37064772685563	-1.03640111075535	0.588207487716474	0.907066793552672	-1.61987803763008	0.977937240893768	0.312555652097435	0.456528550053454	-0.910366557818928	0.51148646271302	Region188	chr2L	3475786	3476490	.	705	Toll10b	Down	1.62059122822294	-1.6362353652556	0.35918766999238	None	None	region 7124	procephalic_ectoderm_AISN	2	Region323	0	0	3.0108972415442	0.716555630008034	1.78650498648764	0.847342050136761	0.0279430710723865	3.67278145305854	3.67267515398651	3.57359122407416	3.09498855733501	3.0108972415442
chr2L	3476356	3476963	608	*	Region323	chr2L	3476356	3476963	.	608	Time	Up	0.657743721561518	1.37064772685563	-1.03640111075535	0.588207487716474	0.907066793552672	-1.61987803763008	0.977937240893768	0.312555652097435	0.456528550053454	-0.910366557818928	0.51148646271302	Region189	chr2L	3476767	3477402	.	636	Gd7	Up	3.96244109288	-2.4881557001506	-0.817492989742112	None	None	region 7124	procephalic_ectoderm_AISN	2	Region323.1	0	0	4.16482499932485	-0.471462844146034	2.70810479171544	1.89116144827526	-1.50331459908007	5.54421522477019	5.33651268852293	4.99017795788123	4.19142511425548	4.16482499932485
chr2L	3477999	3478720	722	*	Region324	chr2L	3477999	3478720	.	722	Time	Up	0.12614607643737	1.41782358292101	-0.483534004056036	0.518806398468024	-0.546984507259851	-0.395131788553578	1.34005984997069	1.01954101765474	-0.297520573647264	-0.120771525749303	0.622186415139401	Region190	chr2L	3477723	3478268	.	546	Gd7	Up	3.20876916218698	-2.14612373268235	-0.51488412591101	None	None	region 7124	procephalic_ectoderm_AISN	2	Region324	0	0	1.93024146599622	0.352140302300177	2.80177923979173	1.98827467407168	-1.61320623630987	4.27264231576985	3.95639204296517	3.42049730566817	1.96209961764312	1.93024146599622
chr2L	3872177	3872705	529	*	Region371	chr2L	3872177	3872705	.	529	Toll9	Down	0.9731697733704	0.751177757265155	-0.211316909261697	-1.01464950823641	0.856158415417916	-0.428134240485241	-0.625361373956032	0.515428215915841	0.690163137742297	-0.576539066036477	-0.296903854324323	Region199	chr2L	3872098	3872413	.	316	Toll9	Up	-0.123575559150205	-0.816961575350715	1.02839901363223	None	None	None	None	-1	Region371	0	0	1.14003721870058	-0.298975413572531	1.381477454211	-1.65402810798296	1.22161948100492	2.74330352910594	2.45628990480244	1.81591605379674	1.17858862965133	1.14003721870058
chr2L	4053757	4054346	590	*	Region377	chr2L	4053757	4054346	.	590	Toll9	Up	0.462437517296116	-0.0349583515669401	-1.57272449290979	1.61694668423695	0.509469690086127	-1.19744082418191	0.953821630860491	-0.18801602669194	-0.2551947194966	-0.619581006123363	1.22414935266787	Region205	chr2L	4053897	4055874	.	1978	Toll10b	Down	0.549146076936342	-0.649619922772749	0.22841233225165	None	None	None	None	-1	Region377	0	0	2.24724557159119	1.44699001477108	-0.124534153856442	1.20712672969244	0.146488549936145	2.93905007683784	2.93539715522417	2.67570579798306	2.67280615868107	2.24724557159119
chr2L	4221161	4222104	944	*	Region381	chr2L	4221161	4222104	.	944	Toll10b	Down	0.462273387634284	0.637392105133176	-0.961508535603177	0.745748392105796	0.124304553888825	-0.746978289406288	0.872460867426143	1.1430364169795	-0.0695432508379697	0.0632646905407379	0.022997999410516	Region208	chr2L	4222084	4222601	.	518	Gd7	Up	2.21839165690073	-1.78159048387512	-0.0220291266063113	None	None	None	None	-1	Region381.1	0	0	2.13953517676857	0.394800837477904	2.02627106921974	1.17468922485862	-0.547930948467193	3.24335875584977	3.19674016692931	2.97308811168796	2.17565587212302	2.13953517676857
chr2L	4222421	4222982	562	*	Region382	chr2L	4222421	4222982	.	562	Time	Up	0.12904727503246	2.85483954783861	-0.92671643682148	1.14673555986349	-0.264250188335689	-0.150246602654267	0.590219836373766	1.02260677804286	-0.981192744138977	0.576147307470878	0.747954966947226	Region208	chr2L	4222084	4222601	.	518	Gd7	Up	2.21839165690073	-1.78159048387512	-0.0220291266063113	None	None	None	None	-1	Region382	0	0	0.927621418425754	0.894314023216365	3.32766152044952	1.78392948203538	-1.0099640326316	4.11534227091849	3.98948801973375	3.56841845398267	1.28851816752565	0.927621418425754
chr2L	4367830	4369436	1607	*	Region398	chr2L	4367830	4369436	.	1607	Toll10b	Down	1.15302338541768	-0.659773112130246	-1.94745124999344	1.21738521778226	0.00847896315248347	-0.840605805507512	1.17022816725887	-1.29180752012334	0.607572636027487	-0.735571630466437	0.0437604395867595	Region218	chr2L	4367073	4368464	.	1392	Toll9	Up	-0.805609809951902	-0.558999635176742	1.36004844392532	None	None	None	None	-1	Region398	0	0	2.37422501513003	1.94162892286532	-1.49699685776623	-0.508638800138161	1.23109989526537	3.66363034023176	3.45059129972593	3.4128971400759	3.06706167146608	2.37422501513003
chr2L	4367830	4369436	1607	*	Region398	chr2L	4367830	4369436	.	1607	Toll10b	Down	1.15302338541768	-0.659773112130246	-1.94745124999344	1.21738521778226	0.00847896315248347	-0.840605805507512	1.17022816725887	-1.29180752012334	0.607572636027487	-0.735571630466437	0.0437604395867595	Region219	chr2L	4369153	4369698	.	546	Gd7	Down	-1.82436324892251	1.0679287162919	0.463443117361681	None	None	None	None	-1	Region398.1	0	0	1.36873857707735	1.31186179217162	-2.52572886957514	0.168346257167912	2.32125086795897	3.92304461242126	3.16260548267519	3.15812174824606	1.89589732162358	1.36873857707735
chr2L	4369964	4371076	1113	*	Region399	chr2L	4369964	4371076	.	1113	Toll9	Up	-1.69102504193276	0.0682761406995277	-0.192818206455622	2.56152051450317	-0.454807357937375	-0.0504633155776199	0.723088943943496	0.361603472623499	-1.8626142359884	1.87118155331568	0.37947617606456	Region220	chr2L	4370410	4371292	.	883	Gd7	Down	-2.82691386173197	2.41049329882929	-0.129106945932165	None	None	None	None	-1	Region399	0	0	-3.36899051078136	1.79886244491637	-2.1365198175248	1.67641496974627	0.928744433965193	4.77741074877932	4.68626580967521	4.37615357227572	3.81916262516606	3.36899051078136
chr2L	4371661	4372540	880	*	Region400	chr2L	4371661	4372540	.	880	Gd7	Down	-0.662292140758994	0.643832929630517	0.658102109767546	-0.0427102300217007	0.203322976587575	-0.418390229933923	0.29697559558454	0.550613781233706	-0.195730413091526	0.00253760526836852	0.299603740997257	Region221	chr2L	4372116	4373323	.	1208	Gd7	Down	-3.29579813038626	2.33585550184509	0.381395191498036	None	None	None	None	-1	Region400	0	0	-2.50293966841563	0.690644436856594	-1.23460255379508	-0.18633388112412	2.46318369944185	3.79050582906525	2.88108668786304	2.87505481473429	2.59647775301263	2.50293966841563
chr2L	4372816	4373462	647	*	Region401	chr2L	4372816	4373462	.	647	Toll10b	Up	-1.68733934728359	0.268862598555711	2.0159499332836	-0.59253887909233	-2.6840692554144	1.89765740665703	1.17922789309233	0.677717431725127	-2.51099923970266	2.55317646914094	0.470589152017166	Region221	chr2L	4372116	4373323	.	1208	Gd7	Down	-3.29579813038626	2.33585550184509	0.381395191498036	None	None	None	None	-1	Region401	0	0	-6.4274874459363	1.50126794736432	-1.43429606030532	0.165811162268874	0.293806588891544	6.76294471064703	6.75655969022642	6.75452481719177	6.60048485472485	6.4274874459363
chr2L	4375063	4375631	569	*	Region402	chr2L	4375063	4375631	.	569	Toll9	Up	-0.0912893690712988	1.27147908707661	-1.38390392394981	2.09649580853792	-2.25166201308079	1.3205547017043	1.37098284257614	0.699034285528036	-1.0251572238466	0.141330167399423	1.39786742979665	Region223	chr2L	4374738	4375194	.	457	Toll9	Up	-0.157338090907208	-0.26541120170324	0.440781239480163	None	None	None	None	-1	Region402	0	0	-0.92803989994031	2.76743004402335	0.803121860775428	1.88922983115934	0.133136449977008	3.57097276620174	3.56849004239076	3.0273638413147	2.91889141703563	0.92803989994031
chr2L	4820232	4822674	2443	*	Region419	chr2L	4820232	4822674	.	2443	Toll9	Up	-0.509807961463384	-1.14242225177638	-0.434524168604547	1.30887405229004	0.212054800392782	-0.566273879781851	0.492467063571167	-1.05583246067454	0.158609166283452	-0.445736884450442	0.350931706289606	Region242	chr2L	4821860	4823692	.	1833	Toll9	Up	-0.15746860294684	-1.36573371902699	1.67448882375335	None	None	None	None	-1	Region419.1	0	0	1.5635313369134	1.95902350847484	-0.918349441266968	-1.06373173018009	-0.840048424860588	2.99382290632651	2.87355080663881	2.66941361436227	2.50647229154189	1.5635313369134
chr2L	4823272	4823506	235	*	Region420	chr2L	4823272	4823506	.	235	Time	Down	0.518070739631107	-1.30300959213252	-1.057395345509	0.807006137506788	-0.354016409692518	-0.817923712611675	1.65807375396038	-2.09805993838994	0.14095051651959	-0.921143859952198	1.01443712600842	Region242	chr2L	4821860	4823692	.	1833	Toll9	Up	-0.15746860294684	-1.36573371902699	1.67448882375335	None	None	None	None	-1	Region420	0	0	2.49111717186329	2.50689467917843	-1.77399390571982	-0.737613868988973	-0.586265702265398	4.06509800218322	4.02260043923098	3.95439503261578	3.53414568127084	2.49111717186329
chr2L	4823736	4824287	552	*	Region421	chr2L	4823736	4824287	.	552	Toll10b	Down	1.42020344982492	-2.81149514908766	-3.21214901779007	2.65920191286949	-0.249880249785408	-0.46411443599488	1.01109854673492	-2.83190854346697	1.10123260276591	-1.47971575014196	0.275334132242588	Region243	chr2L	4824219	4825703	.	1485	Toll9	Up	0.013956362373518	-1.68423562288822	1.87551843995721	None	None	None	None	-1	Region421	0	0	4.58724919404643	2.78226990582616	-3.00562445657837	-1.05312829463723	0.0820775219416042	6.23966948609469	6.23912963289697	6.14960644034458	5.36506113638471	4.58724919404643
chr2L	4838741	4839087	347	*	Region424	chr2L	4838741	4839087	.	347	Time	Down	0.4370790476442	-1.0614241541977	-0.569388180308627	0.220764190350655	0.849193928760093	-1.01432824294218	0.209157388951758	-2.68461185635038	0.228674922716558	-0.894330486229672	0.842755316129609	Region247	chr2L	4838387	4839254	.	868	Gd7	Up	2.19159543714119	-0.527357643138101	-1.40377662384649	None	None	region 7237	None	0	Region424	0	0	3.09373424228471	-1.4382026027482	-1.49721609542039	0.646559743697704	-1.81500009532501	4.19446530239824	3.78144335234484	3.72575822146614	3.41168848056745	3.09373424228471
chr2L	4889347	4889920	574	*	Region426	chr2L	4889347	4889920	.	574	Time	Down	-0.151255771919693	-2.94025098582026	-0.214880831697984	0.510888162938619	-0.167280772623841	0.0288774143056991	0.199230444517721	-1.2404891116859	-0.353878541535999	1.78827659904338	-1.84517449769297	Region251	chr2L	4888867	4889496	.	630	Toll10b	Up	-1.75374816244056	3.71895922900549	-2.57294943403537	None	None	None	None	-1	Region426	0	0	-1.96231350276446	-2.58328705567631	-4.96742403109571	1.00268877706791	1.40552330382202	6.179015159482	6.01703686074147	5.93290382526665	3.24407865119767	1.96231350276446
chr2L	4889347	4889920	574	*	Region426	chr2L	4889347	4889920	.	574	Time	Down	-0.151255771919693	-2.94025098582026	-0.214880831697984	0.510888162938619	-0.167280772623841	0.0288774143056991	0.199230444517721	-1.2404891116859	-0.353878541535999	1.78827659904338	-1.84517449769297	Region252	chr2L	4889832	4891755	.	1924	Toll10b	Up	-1.43605054694491	3.18761165810612	-2.26644695199349	None	None	None	None	-1	Region426.1	0	0	-1.63913820105524	-2.36499929639693	-4.63462570913531	0.769972350699938	1.05746321865044	5.60988743715375	5.50932015758178	5.45524987309422	2.87749816926381	1.63913820105524
chr2L	4891837	4892457	621	*	Region427	chr2L	4891837	4892457	.	621	Gd7	Down	-1.11091506320748	0.53582046110596	0.772854422324945	0.400316818893635	0.00431831293669025	-0.0819516100274701	0.109080443443881	0.105233711478755	-0.725925222693919	0.76228293400201	0.103710760325644	Region253	chr2L	4892175	4892903	.	729	Toll10b	Up	-1.0125701343855	2.06744071775328	-1.39609927992174	None	None	region 7246	None	0	Region427	0	0	-2.2402938816309	-0.904460553627731	-0.974916667895188	1.30681156500713	0.43863678573835	2.94747125087261	2.91464998669097	2.60526929097191	2.41598128493195	2.2402938816309
chr2L	4891837	4892457	621	*	Region427	chr2L	4891837	4892457	.	621	Gd7	Down	-1.11091506320748	0.53582046110596	0.772854422324945	0.400316818893635	0.00431831293669025	-0.0819516100274701	0.109080443443881	0.105233711478755	-0.725925222693919	0.76228293400201	0.103710760325644	Region253	chr2L	4892175	4892903	.	729	Toll10b	Up	-1.0125701343855	2.06744071775328	-1.39609927992174	None	None	region 7247	None	0	Region427.1	0	0	-2.2402938816309	-0.904460553627731	-0.974916667895188	1.30681156500713	0.43863678573835	2.94747125087261	2.91464998669097	2.60526929097191	2.41598128493195	2.2402938816309
