# Program:featureCounts v2.0.0; Command:"featureCounts" "-s" "2" "-t" "ppc" "-O" "-g" "transcript_id" "-a" "references/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "counts.ppc.txt" "bam_dmel/PRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/PRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/qPRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/qPRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	bam_dmel/PRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/PRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/qPRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/qPRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam
FBtr0077778	2L	2492905	2493055	+	151	1783	2857	113	153
FBtr0077750	2L	2552725	2552875	-	151	1	1	0	0
FBtr0335167	2L	2564730	2564880	-	151	14	29	11	0
FBtr0335166	2L	2564730	2564880	-	151	14	29	11	0
FBtr0077748	2L	2572937	2573087	-	151	27	59	27	39
FBtr0077747	2L	2574952	2575102	-	151	40	34	38	26
FBtr0344854	2L	2576578	2576728	-	151	1436	3032	198	273
FBtr0077746	2L	2576897	2577047	-	151	6	11	1	4
FBtr0077693	2L	2577637	2577787	+	151	15	40	6	0
FBtr0335170	2L	2580242	2580392	+	151	107	225	44	35
FBtr0335173	2L	2585330	2585480	-	151	77	182	46	64
FBtr0077744	2L	2585330	2585480	-	151	77	182	46	64
FBtr0114513	2L	2609944	2610094	+	151	3	2	2	1
FBtr0077743	2L	2647620	2647770	-	151	3	0	0	0
FBtr0302456	2L	2652314	2652464	-	151	3	1	0	0
FBtr0077698	2L	2653999	2654149	+	151	3	2	0	0
FBtr0332513	2L	2655344	2655494	+	151	3	1	0	0
FBtr0077700	2L	2665012	2665162	+	151	2	0	0	0
FBtr0273435	2L	2669773	2669923	+	151	1	3	0	0
FBtr0077702	2L	2670873	2671023	+	151	4	1	0	0
FBtr0301682	2L	2677684	2677834	+	151	278	602	46	58
FBtr0300986	2L	2696337	2696487	-	151	3	2	0	0
FBtr0334161	2L	2725624	2725774	+	151	5	0	0	0
FBtr0334159	2L	2730054	2730204	+	151	120	232	26	16
FBtr0077708	2L	2730786	2730936	+	151	2	6	0	0
FBtr0334160	2L	2735764	2735914	+	151	87	122	3	9
FBtr0089751	2L	2739936	2740086	+	151	11	9	3	5
FBtr0089750	2L	2739992	2740142	+	151	11	12	5	7
FBtr0089749	2L	2740945	2741095	+	151	3	5	4	2
FBtr0077740	2L	2744834	2744984	-	151	2	8	0	0
FBtr0077712	2L	2745048	2745198	+	151	103	163	14	12
FBtr0077739	2L	2748387	2748537	-	151	83	167	41	26
FBtr0334162	2L	2749213	2749363	-	151	14	33	16	4
FBtr0330716	2L	2750047	2750197	-	151	112	165	40	27
FBtr0330717	2L	2750889	2751039	-	151	48	97	18	1
FBtr0335125	2L	2752395	2752545	+	151	14	25	4	11
FBtr0307080	2L	2752750	2752900	+	151	1281	3051	69	70
FBtr0077713	2L	2752750	2752900	+	151	1281	3051	69	70
FBtr0330718	2L	2752968	2753118	-	151	135	343	40	36
FBtr0077714	2L	2753183	2753333	+	151	8260	13264	297	365
FBtr0100383	2L	2759577	2759727	-	151	107	206	125	120
FBtr0335126	2L	2759874	2760024	+	151	52	86	11	25
FBtr0077715	2L	2759874	2760024	+	151	52	86	11	25
FBtr0335129	2L	2765565	2765715	-	151	51	80	8	6
FBtr0077736	2L	2765565	2765715	-	151	51	80	8	6
FBtr0335127	2L	2766183	2766333	+	151	77	184	35	27
FBtr0077734	2L	2769966	2770116	-	151	31	33	12	6
FBtr0077731	2L	2769969	2770119	-	151	31	33	10	6
FBtr0332218	2L	2795444	2795594	-	151	3	2	0	0
FBtr0345331	2L	2799879	2800029	-	151	23	41	4	1
FBtr0077728	2L	2799879	2800029	-	151	23	41	4	1
FBtr0332219	2L	2799879	2800029	-	151	23	41	4	1
FBtr0077720	2L	2805211	2805361	+	151	10	14	0	3
FBtr0335151	2L	2805211	2805361	+	151	10	14	0	3
FBtr0077721	2L	2808272	2808422	+	151	548	834	29	8
FBtr0077722	2L	2812387	2812537	+	151	1	6	0	0
FBtr0113017	2L	2815660	2815810	-	151	6	5	1	0
FBtr0077723	2L	2825406	2825556	-	151	3	2	0	0
FBtr0300382	2L	2830148	2830298	-	151	901	1954	12	19
FBtr0077691	2L	2837733	2837883	-	151	66	190	0	0
FBtr0077692	2L	2837733	2837883	-	151	66	190	0	0
FBtr0077618	2L	2838361	2838511	+	151	1	10	0	0
FBtr0077619	2L	2840074	2840224	+	151	30	67	0	0
FBtr0273251	2L	2844413	2844563	-	151	0	3	0	0
FBtr0077689	2L	2845634	2845784	-	151	9	20	0	1
FBtr0300356	2L	2847112	2847262	-	151	4	3	1	0
FBtr0335130	2L	2847582	2847732	+	151	2	5	0	0
FBtr0077687	2L	2855209	2855359	-	151	508	791	16	3
FBtr0077686	2L	2855678	2855828	-	151	14	17	1	0
FBtr0077626	2L	2857114	2857264	+	151	209	553	157	326
FBtr0077627	2L	2862487	2862637	+	151	1830	2224	544	936
FBtr0077685	2L	2874389	2874539	-	151	169	291	187	186
FBtr0077629	2L	2874840	2874990	+	151	507	1319	94	61
FBtr0077684	2L	2878132	2878282	-	151	7	9	12	0
FBtr0077631	2L	2879062	2879212	+	151	84	118	21	29
FBtr0077682	2L	2883026	2883176	-	151	19	32	1	6
FBtr0077683	2L	2883026	2883176	-	151	19	32	1	6
FBtr0332459	2L	2885114	2885264	-	151	3016	4149	256	295
FBtr0077680	2L	2885750	2885900	-	151	18	24	0	0
FBtr0290040	2L	2885879	2886029	+	151	178	400	21	32
FBtr0332458	2L	2885879	2886029	+	151	178	400	21	32
FBtr0077633	2L	2885879	2886029	+	151	178	400	21	32
FBtr0290039	2L	2888234	2888384	+	151	369	828	63	137
FBtr0290041	2L	2890121	2890271	+	151	1	3	3	2
FBtr0290038	2L	2946513	2946663	+	151	1	4	0	0
FBtr0290238	2L	2954712	2954862	+	151	3	8	1	1
FBtr0077638	2L	2956861	2957011	+	151	6	13	0	0
FBtr0100468	2L	2956861	2957011	+	151	6	13	0	0
FBtr0077640	2L	2959097	2959247	+	151	34	69	0	0
FBtr0077679	2L	2969538	2969688	-	151	64	125	26	23
FBtr0343784	2L	2969538	2969688	-	151	64	125	26	23
FBtr0077678	2L	2972408	2972558	-	151	384	669	71	87
FBtr0077641	2L	2972841	2972991	+	151	33	45	40	46
FBtr0077677	2L	2976762	2976912	-	151	151	285	8	7
FBtr0077642	2L	2977072	2977222	+	151	149	189	52	64
FBtr0343781	2L	2977072	2977222	+	151	149	189	52	64
FBtr0305980	2L	2987382	2987532	-	151	103	186	18	46
FBtr0331654	2L	2987623	2987773	-	151	297	560	54	94
FBtr0077674	2L	2987623	2987773	-	151	297	560	54	94
FBtr0077643	2L	2988066	2988216	+	151	208	255	55	65
FBtr0077673	2L	2992659	2992809	-	151	19	54	8	22
FBtr0331653	2L	2992820	2992970	+	151	9	18	1	1
FBtr0077645	2L	2992923	2993073	+	151	91	188	68	52
FBtr0077646	2L	2999236	2999386	+	151	635	1032	1441	1681
FBtr0331629	2L	3017993	3018143	-	151	3	2	2	0
FBtr0300815	2L	3018208	3018358	-	151	786	1076	0	8
FBtr0077672	2L	3018208	3018358	-	151	786	1076	0	8
FBtr0077647	2L	3018458	3018608	+	151	17	18	22	8
FBtr0331628	2L	3018617	3018767	+	151	3	8	0	5
FBtr0077670	2L	3023041	3023191	-	151	397	594	82	42
FBtr0077648	2L	3023176	3023326	+	151	196	429	24	22
FBtr0335484	2L	3029068	3029218	-	151	113	189	8	13
FBtr0077669	2L	3029068	3029218	-	151	113	189	8	13
FBtr0077650	2L	3029203	3029353	+	151	78	101	21	27
FBtr0077652	2L	3030489	3030639	+	151	100	161	9	18
FBtr0335481	2L	3035248	3035398	-	151	5	12	4	1
FBtr0335480	2L	3037163	3037313	-	151	128	308	62	128
FBtr0344088	2L	3037180	3037330	+	151	6	4	0	0
FBtr0077667	2L	3037303	3037453	-	151	1	5	0	0
FBtr0077653	2L	3037361	3037511	+	151	3	4	0	2
FBtr0335478	2L	3037456	3037606	+	151	20	34	1	4
FBtr0077654	2L	3039926	3040076	+	151	4	6	0	0
FBtr0077655	2L	3040062	3040212	+	151	17	20	6	7
FBtr0335479	2L	3040062	3040212	+	151	17	20	6	7
FBtr0335385	2L	3042501	3042651	+	151	1	2	0	0
FBtr0077657	2L	3043897	3044047	+	151	8	3	0	0
FBtr0335386	2L	3043897	3044047	+	151	8	3	0	0
FBtr0077659	2L	3056548	3056698	+	151	415	885	12	0
FBtr0335387	2L	3056939	3057089	+	151	5	12	0	0
FBtr0112883	2L	3072271	3072421	-	151	595	1211	169	206
FBtr0329906	2L	3086391	3086541	-	151	9	21	3	0
FBtr0077665	2L	3090811	3090961	-	151	2	4	0	0
FBtr0077664	2L	3094595	3094745	-	151	3	1	0	0
FBtr0110903	2L	3108042	3108192	-	151	680	1568	8	17
FBtr0077660	2L	3109622	3109772	+	151	1	1	0	0
FBtr0335388	2L	3112236	3112386	-	151	4	4	0	0
FBtr0077662	2L	3144686	3144836	-	151	34	95	14	16
FBtr0332372	2L	3152653	3152803	-	151	610	1185	32	26
FBtr0077616	2L	3159543	3159693	-	151	119	231	20	30
FBtr0077574	2L	3159900	3160050	+	151	26	28	0	1
FBtr0308315	2L	3163595	3163745	+	151	652	1376	55	84
FBtr0332371	2L	3163595	3163745	+	151	652	1376	55	84
FBtr0334134	2L	3170992	3171142	-	151	30	36	16	8
FBtr0112637	2L	3199601	3199751	-	151	191	217	21	8
FBtr0340590	2L	3200396	3200546	-	151	1	1	0	0
FBtr0301033	2L	3269387	3269537	+	151	1	6	0	0
FBtr0340587	2L	3269671	3269821	+	151	3	1	0	0
FBtr0340589	2L	3279370	3279520	-	151	6	18	0	3
FBtr0077608	2L	3280434	3280584	-	151	3	3	3	1
FBtr0077606	2L	3294606	3294756	-	151	87	190	25	17
FBtr0077604	2L	3303030	3303180	-	151	2140	5196	445	556
FBtr0114460	2L	3304050	3304200	+	151	50	74	0	0
FBtr0077580	2L	3309172	3309322	+	151	1	8	2	0
FBtr0331372	2L	3319772	3319922	-	151	44	79	23	46
FBtr0077603	2L	3319772	3319922	-	151	44	79	23	46
FBtr0339546	2L	3320195	3320345	+	151	3	1	0	0
FBtr0077584	2L	3324187	3324337	+	151	27	39	3	0
FBtr0113458	2L	3327853	3328003	+	151	3	2	0	0
FBtr0077586	2L	3330878	3331028	+	151	15	36	0	0
FBtr0339547	2L	3330878	3331028	+	151	15	36	0	0
FBtr0077587	2L	3332764	3332914	+	151	8	16	1	0
FBtr0089979	2L	3354729	3354879	-	151	852	1665	160	101
FBtr0306335	2L	3365119	3365269	-	151	3	5	0	0
FBtr0112641	2L	3369134	3369284	-	151	32	38	2	0
FBtr0306333	2L	3371262	3371412	-	151	45	109	26	31
FBtr0112638	2L	3373272	3373422	-	151	70	111	10	15
FBtr0113018	2L	3375611	3375761	-	151	100	251	17	29
FBtr0077589	2L	3376952	3377102	+	151	36	43	0	5
FBtr0077591	2L	3416643	3416793	+	151	4	5	0	0
FBtr0343237	2L	3416643	3416793	+	151	4	5	0	0
FBtr0077592	2L	3422857	3423007	-	151	223	365	17	19
FBtr0303992	2L	3426619	3426769	-	151	50	42	3	2
FBtr0077516	2L	3445942	3446092	+	151	2	10	0	0
FBtr0343238	2L	3449633	3449783	+	151	50	115	1	3
FBtr0113019	2L	3452416	3452566	+	151	148	299	14	29
FBtr0077573	2L	3456964	3457114	-	151	151	234	38	71
FBtr0077519	2L	3457252	3457402	+	151	53	119	8	12
FBtr0077572	2L	3461852	3462002	-	151	81	187	30	27
FBtr0077571	2L	3466012	3466162	-	151	280	433	120	188
FBtr0077520	2L	3466107	3466257	+	151	68	135	9	18
FBtr0343239	2L	3469904	3470054	-	151	236	421	31	18
FBtr0077569	2L	3469904	3470054	-	151	236	421	31	18
FBtr0077522	2L	3470132	3470282	+	151	1	1	0	0
FBtr0333248	2L	3472553	3472703	+	151	27	12	0	0
FBtr0114524	2L	3472685	3472835	+	151	8	7	2	0
FBtr0077524	2L	3478384	3478534	+	151	2239	4456	1134	1205
FBtr0345289	2L	3478472	3478622	+	151	1851	4110	1146	1208
FBtr0077568	2L	3490971	3491121	-	151	25	33	7	6
FBtr0445397	2L	3507118	3507268	-	151	100	200	3	6
FBtr0333254	2L	3507118	3507268	-	151	100	200	3	6
FBtr0333255	2L	3507504	3507654	-	151	1	1	0	0
FBtr0333256	2L	3508019	3508169	-	151	14	47	0	3
FBtr0077563	2L	3510002	3510152	-	151	5	4	10	3
FBtr0345640	2L	3514556	3514706	-	151	71	105	12	42
FBtr0077562	2L	3514556	3514706	-	151	71	105	12	42
FBtr0333250	2L	3514822	3514972	+	151	26	68	2	6
FBtr0077525	2L	3514822	3514972	+	151	26	68	2	6
FBtr0077561	2L	3519551	3519701	-	151	0	1	0	0
FBtr0333251	2L	3519627	3519777	+	151	2	6	0	0
FBtr0077526	2L	3520172	3520322	+	151	3	3	2	0
FBtr0077560	2L	3523956	3524106	-	151	0	4	2	0
FBtr0089937	2L	3525081	3525231	+	151	58	119	0	0
FBtr0301590	2L	3530217	3530367	-	151	62	84	29	10
FBtr0077529	2L	3530739	3530889	+	151	15	8	0	0
FBtr0077530	2L	3539197	3539347	+	151	7	20	2	2
FBtr0077531	2L	3539683	3539833	+	151	1652	2094	26	23
FBtr0077558	2L	3580669	3580819	-	151	1229	2133	107	98
FBtr0077557	2L	3606656	3606806	-	151	601	1311	2109	2500
FBtr0339571	2L	3619047	3619197	+	151	3	5	0	0
FBtr0077532	2L	3619228	3619378	+	151	381	595	9	6
FBtr0089306	2L	3632054	3632204	-	151	2497	6029	80	90
FBtr0301399	2L	3632054	3632204	-	151	2497	6029	80	90
FBtr0446099	2L	3639820	3639970	-	151	22	32	0	4
FBtr0473364	2L	3646038	3646188	-	151	1064	1459	43	25
FBtr0089304	2L	3656853	3657003	-	151	1072	1474	11	25
FBtr0339572	2L	3662695	3662845	+	151	60	70	8	7
FBtr0302391	2L	3662695	3662845	+	151	60	70	8	7
FBtr0077543	2L	3705388	3705538	-	151	8	29	2	2
FBtr0339574	2L	3705388	3705538	-	151	8	29	2	2
FBtr0077541	2L	3711648	3711798	-	151	11	18	6	8
FBtr0077537	2L	3713310	3713460	+	151	198	328	52	48
FBtr0077538	2L	3714333	3714483	+	151	6	12	8	6
FBtr0089275	2L	3718135	3718285	+	151	45	110	29	23
FBtr0332185	2L	3718135	3718285	+	151	45	110	29	23
FBtr0289989	2L	3721286	3721436	+	151	1	4	0	0
FBtr0321291	2L	3730416	3730566	+	151	73	167	0	2
FBtr0273188	2L	3745344	3745494	+	151	3	3	0	0
FBtr0321307	2L	3757206	3757356	+	151	39	109	7	4
FBtr0330223	2L	3757206	3757356	+	151	39	109	7	4
FBtr0321305	2L	3759928	3760078	+	151	1	1	0	0
FBtr0321309	2L	3766259	3766409	+	151	14	32	0	0
FBtr0307027	2L	3771650	3771800	+	151	2485	6257	301	238
FBtr0307029	2L	3771870	3772020	+	151	31	63	9	1
FBtr0077492	2L	3771976	3772126	+	151	48	71	3	1
FBtr0077493	2L	3778888	3779038	+	151	257	548	10	22
FBtr0307051	2L	3787117	3787267	+	151	313	705	33	41
FBtr0307052	2L	3789936	3790086	+	151	783	1275	0	0
FBtr0077497	2L	3803495	3803645	+	151	308	466	2	13
FBtr0077498	2L	3805632	3805782	+	151	286	865	3	5
FBtr0077515	2L	3813310	3813460	-	151	59	92	5	13
FBtr0077499	2L	3825625	3825775	+	151	753	1183	562	632
FBtr0077500	2L	3836790	3836940	+	151	400	824	187	320
FBtr0077501	2L	3862618	3862768	+	151	51	70	6	8
FBtr0077502	2L	3862618	3862768	+	151	51	70	6	8
FBtr0334832	2L	3863080	3863230	+	151	9	19	2	0
FBtr0077504	2L	3867647	3867797	+	151	24	41	0	1
FBtr0301082	2L	3870040	3870190	+	151	2	3	2	4
FBtr0334833	2L	3872358	3872508	-	151	18	57	4	12
FBtr0290079	2L	3879967	3880117	-	151	3	5	0	0
FBtr0077513	2L	3888724	3888874	-	151	103	209	33	43
FBtr0077512	2L	3889925	3890075	-	151	3	2	0	0
FBtr0290080	2L	3889931	3890081	-	151	3	2	0	0
FBtr0077511	2L	3896008	3896158	-	151	51	90	2	0
FBtr0290077	2L	3902760	3902910	-	151	2	4	0	0
FBtr0077509	2L	3914188	3914338	-	151	2	1	0	0
FBtr0308125	2L	3991613	3991763	-	151	92	150	11	8
FBtr0308126	2L	3991613	3991763	-	151	92	150	11	8
FBtr0077465	2L	4031327	4031477	+	151	627	1321	119	107
FBtr0334265	2L	4031327	4031477	+	151	627	1321	119	107
FBtr0077466	2L	4120293	4120443	+	151	2	4	0	0
FBtr0346582	2L	4121652	4121802	+	151	39	55	0	0
FBtr0077467	2L	4121652	4121802	+	151	39	55	0	0
FBtr0077468	2L	4149229	4149379	+	151	2	2	0	0
FBtr0289965	2L	4166034	4166184	-	151	3	4	0	0
FBtr0077485	2L	4187693	4187843	-	151	41	57	42	37
FBtr0077469	2L	4188073	4188223	+	151	5	5	0	0
FBtr0077483	2L	4197280	4197430	-	151	59	117	9	0
FBtr0113020	2L	4197280	4197430	-	151	59	117	9	0
FBtr0334791	2L	4197971	4198121	-	151	24	50	7	6
FBtr0334792	2L	4197971	4198121	-	151	24	50	7	6
FBtr0077478	2L	4221696	4221846	-	151	937	1719	77	89
FBtr0334790	2L	4226880	4227030	-	151	673	1138	194	209
FBtr0077477	2L	4226997	4227147	-	151	5	6	0	0
FBtr0077476	2L	4279215	4279365	-	151	4	2	8	13
FBtr0345748	2L	4281224	4281374	-	151	154	250	70	127
FBtr0347159	2L	4283098	4283248	+	151	1578	3439	388	385
FBtr0333485	2L	4283098	4283248	+	151	1578	3439	388	385
FBtr0089271	2L	4283098	4283248	+	151	1578	3439	388	385
FBtr0089268	2L	4283098	4283248	+	151	1578	3439	388	385
FBtr0089269	2L	4283098	4283248	+	151	1578	3439	388	385
FBtr0333484	2L	4283098	4283248	+	151	1578	3439	388	385
FBtr0301864	2L	4284200	4284350	+	151	48	99	28	27
FBtr0077425	2L	4324504	4324654	+	151	18	20	42	17
FBtr0077427	2L	4333863	4334013	+	151	1130	2285	159	181
FBtr0112899	2L	4333863	4334013	+	151	1130	2285	159	181
FBtr0112898	2L	4338674	4338824	+	151	7	13	0	0
FBtr0334400	2L	4352925	4353075	+	151	4	3	0	0
FBtr0334401	2L	4361875	4362025	+	151	1	7	0	0
FBtr0077429	2L	4371940	4372090	+	151	1456	2774	436	488
FBtr0077464	2L	4382561	4382711	-	151	121	224	17	36
FBtr0077463	2L	4382635	4382785	-	151	92	165	2	23
FBtr0077462	2L	4385962	4386112	-	151	110	179	15	25
FBtr0331450	2L	4387256	4387406	-	151	5	8	0	10
FBtr0077431	2L	4388277	4388427	+	151	85	221	1	17
FBtr0077460	2L	4393776	4393926	-	151	41	55	10	4
FBtr0077432	2L	4394146	4394296	+	151	271	492	45	68
FBtr0331447	2L	4394146	4394296	+	151	271	492	45	68
FBtr0290071	2L	4400903	4401053	+	151	6	19	4	4
FBtr0112370	2L	4433858	4434008	+	151	2	1	0	0
FBtr0331436	2L	4440046	4440196	-	151	1	3	0	0
FBtr0077459	2L	4441182	4441332	-	151	335	784	60	111
FBtr0077457	2L	4444580	4444730	-	151	765	1635	193	251
FBtr0077439	2L	4444682	4444832	+	151	211	300	76	80
FBtr0077456	2L	4448535	4448685	-	151	111	167	13	12
FBtr0077455	2L	4452938	4453088	-	151	317	562	104	79
FBtr0077454	2L	4454353	4454503	-	151	116	166	21	23
FBtr0110812	2L	4456707	4456857	-	151	61	129	38	26
FBtr0077453	2L	4456707	4456857	-	151	61	129	38	26
FBtr0077452	2L	4458217	4458367	-	151	1538	2619	37	37
FBtr0345285	2L	4458244	4458394	-	151	1480	2566	27	35
FBtr0335136	2L	4458264	4458414	-	151	1360	2376	22	27
FBtr0335135	2L	4459502	4459652	-	151	51	114	11	7
FBtr0345632	2L	4459679	4459829	+	151	3	6	0	0
FBtr0077441	2L	4459820	4459970	+	151	115	232	43	52
FBtr0077450	2L	4462894	4463044	-	151	60	101	21	25
FBtr0335134	2L	4463347	4463497	-	151	9	14	10	8
FBtr0077442	2L	4463561	4463711	+	151	31	51	5	5
FBtr0077443	2L	4465124	4465274	+	151	33	39	17	21
FBtr0077447	2L	4473092	4473242	-	151	4	5	0	0
FBtr0077446	2L	4476922	4477072	-	151	154	323	8	31
FBtr0301407	2L	4476922	4477072	-	151	154	323	8	31
FBtr0332349	2L	4591863	4592013	-	151	641	879	15	17
FBtr0305145	2L	4591863	4592013	-	151	641	879	15	17
FBtr0332352	2L	4594954	4595104	-	151	677	1138	224	259
FBtr0332353	2L	4594954	4595104	-	151	677	1138	224	259
FBtr0305142	2L	4614200	4614350	-	151	2328	4236	89	46
FBtr0110769	2L	4641246	4641396	+	151	0	2	0	0
FBtr0346457	2L	4641246	4641396	+	151	0	2	0	0
FBtr0300354	2L	4642922	4643072	+	151	1	1	0	0
FBtr0100560	2L	4651353	4651503	+	151	3	2	0	0
FBtr0077376	2L	4651405	4651555	+	151	4	2	0	0
FBtr0343222	2L	4682627	4682777	+	151	1	2	0	0
FBtr0077423	2L	4684361	4684511	-	151	113	161	42	10
FBtr0077378	2L	4687461	4687611	+	151	233	205	61	45
FBtr0077422	2L	4690602	4690752	-	151	2	1	0	0
FBtr0112561	2L	4694671	4694821	+	151	43	113	5	0
FBtr0343223	2L	4734358	4734508	-	151	5	4	0	0
FBtr0332499	2L	4762845	4762995	+	151	3	2	0	0
FBtr0077418	2L	4793944	4794094	-	151	83	131	9	8
FBtr0077382	2L	4794499	4794649	+	151	9	19	5	10
FBtr0077381	2L	4794608	4794758	+	151	48	94	5	13
FBtr0332595	2L	4801823	4801973	-	151	227	316	13	22
FBtr0077383	2L	4812959	4813109	+	151	295	491	84	98
FBtr0077416	2L	4818145	4818295	-	151	40	60	13	15
FBtr0336962	2L	4821724	4821874	+	151	2080	3753	1467	1408
FBtr0077384	2L	4821724	4821874	+	151	2080	3753	1467	1408
FBtr0336961	2L	4830593	4830743	-	151	294	587	52	83
FBtr0077415	2L	4830593	4830743	-	151	294	587	52	83
FBtr0336959	2L	4834243	4834393	-	151	2	3	4	0
FBtr0332480	2L	4835061	4835211	-	151	2	5	4	0
FBtr0289979	2L	4835200	4835350	-	151	5	7	7	1
FBtr0077412	2L	4837899	4838049	-	151	85	176	8	3
FBtr0077385	2L	4838297	4838447	+	151	427	763	20	43
FBtr0332476	2L	4838412	4838562	+	151	228	332	4	22
FBtr0332477	2L	4846250	4846400	-	151	2	5	11	16
FBtr0077411	2L	4846664	4846814	-	151	13	17	1	2
FBtr0077410	2L	4847195	4847345	-	151	23	53	18	16
FBtr0332478	2L	4847195	4847345	-	151	23	53	18	16
FBtr0300941	2L	4847195	4847345	-	151	23	53	18	16
FBtr0077386	2L	4847716	4847866	+	151	72	121	2	14
FBtr0077387	2L	4850591	4850741	+	151	21	39	7	8
FBtr0077388	2L	4852814	4852964	+	151	74	167	12	34
FBtr0336831	2L	4852814	4852964	+	151	74	167	12	34
FBtr0304887	2L	4883007	4883157	-	151	38	33	6	0
FBtr0089648	2L	4883007	4883157	-	151	38	33	6	0
FBtr0077389	2L	4883248	4883398	+	151	25	72	14	8
FBtr0077390	2L	4889945	4890095	+	151	5	11	1	0
FBtr0336832	2L	4892062	4892212	+	151	722	1997	1061	962
FBtr0077391	2L	4892062	4892212	+	151	722	1997	1061	962
FBtr0077402	2L	4906662	4906812	-	151	1221	2744	40	64
FBtr0113021	2L	4906662	4906812	-	151	1221	2744	40	64
FBtr0077397	2L	4915402	4915552	-	151	6	21	0	0
FBtr0336833	2L	4928293	4928443	-	151	23	38	5	3
FBtr0077396	2L	4932202	4932352	-	151	3	6	0	0
FBtr0345631	2L	4932284	4932434	-	151	2	2	0	0
FBtr0077394	2L	4936350	4936500	-	151	26	50	0	5
FBtr0077393	2L	4937359	4937509	+	151	1	0	0	0
FBtr0078990	2L	4942692	4942842	+	151	6	10	0	0
FBtr0079058	2L	4945261	4945411	-	151	20	48	2	0
FBtr0078991	2L	4945529	4945679	+	151	141	250	17	24
FBtr0110896	2L	4949684	4949834	-	151	101	173	0	4
FBtr0078992	2L	4955459	4955609	+	151	136	216	37	51
FBtr0110838	2L	4958361	4958511	+	151	5	11	7	2
FBtr0079053	2L	4967675	4967825	-	151	665	1092	102	123
FBtr0079052	2L	4968835	4968985	-	151	46	80	15	16
FBtr0078994	2L	4968954	4969104	+	151	64	130	11	12
FBtr0079050	2L	4971385	4971535	-	151	51	77	10	14
FBtr0078995	2L	4971652	4971802	+	151	33	96	1	7
FBtr0331229	2L	4973821	4973971	-	151	12	15	0	3
FBtr0078996	2L	4973926	4974076	+	151	58	77	16	14
FBtr0331227	2L	4973926	4974076	+	151	58	77	16	14
FBtr0079049	2L	4976923	4977073	-	151	183	315	24	32
FBtr0078997	2L	4977262	4977412	+	151	117	170	3	19
FBtr0079046	2L	4981211	4981361	-	151	192	329	32	37
FBtr0331228	2L	4981487	4981637	-	151	27	42	1	3
FBtr0306011	2L	4981487	4981637	-	151	27	42	1	3
FBtr0079045	2L	4981492	4981642	-	151	27	43	1	3
FBtr0329974	2L	4981564	4981714	+	151	253	556	34	24
FBtr0329977	2L	4981564	4981714	+	151	253	556	34	24
FBtr0079043	2L	4995382	4995532	-	151	19	52	35	45
FBtr0079042	2L	4997281	4997431	-	151	284	541	40	68
FBtr0079044	2L	4999402	4999552	-	151	20	42	42	37
FBtr0079041	2L	5000270	5000420	-	151	1292	2465	2229	3021
FBtr0332413	2L	5004828	5004978	-	151	9	16	4	1
FBtr0301540	2L	5006465	5006615	-	151	0	6	0	0
FBtr0079039	2L	5006465	5006615	-	151	0	6	0	0
FBtr0079038	2L	5009620	5009770	-	151	252	463	14	36
FBtr0301538	2L	5009620	5009770	-	151	252	463	14	36
FBtr0332412	2L	5010872	5011022	+	151	7	6	3	0
FBtr0332411	2L	5011042	5011192	+	151	105	206	22	19
FBtr0079036	2L	5027345	5027495	-	151	112	111	34	108
FBtr0333540	2L	5028091	5028241	-	151	1	2	0	1
FBtr0079002	2L	5029559	5029709	+	151	214	427	14	21
FBtr0079003	2L	5029559	5029709	+	151	214	427	14	21
FBtr0079001	2L	5029566	5029716	+	151	216	427	14	21
FBtr0079005	2L	5037659	5037809	+	151	92	206	1	8
FBtr0079004	2L	5037748	5037898	+	151	147	328	10	27
FBtr0346510	2L	5037748	5037898	+	151	147	328	10	27
FBtr0333534	2L	5039017	5039167	+	151	1	2	0	0
FBtr0079035	2L	5043058	5043208	-	151	114	261	21	44
FBtr0334121	2L	5043220	5043370	+	151	80	158	3	13
FBtr0079033	2L	5043908	5044058	-	151	2	2	1	0
FBtr0334122	2L	5044403	5044553	+	151	413	759	25	10
FBtr0301907	2L	5044612	5044762	-	151	1	6	0	0
FBtr0334120	2L	5045347	5045497	+	151	105	219	6	2
FBtr0301206	2L	5049980	5050130	-	151	52	101	20	8
FBtr0333538	2L	5050875	5051025	-	151	51	100	6	23
FBtr0345751	2L	5050962	5051112	-	151	44	96	7	22
FBtr0079031	2L	5052680	5052830	-	151	489	1051	142	162
FBtr0079009	2L	5052793	5052943	+	151	28	35	22	8
FBtr0079030	2L	5052994	5053144	-	151	13	21	6	19
FBtr0333536	2L	5055084	5055234	+	151	457	749	132	170
FBtr0079028	2L	5058148	5058298	-	151	18	25	11	13
