Chr	Start	End	Target	Score	IM_PET
chr2R	8723029	8725029	FBgn0033324	0.938	0
chr2R	8723029	8725029	FBgn0033327	0.957	0
chr2R	8723029	8725029	CG30357	0.98	0
chr2R	8723830	8725830	CSN4	0.931	0
chr2R	8723830	8725830	CG30357	0.959	0
chr2R	8723830	8725830	Smyd4-1	0.931	0
chr2R	8898726	8900726	Sep5	0.969	0
chr2R	8898726	8900726	CSN4	0.962	0
chr2R	8898726	8900726	CG34219	0.962	0
chr2R	8898726	8900726	trpl	0.962	0
chr2R	8945925	8947925	CSN4	0.963	0
chr2R	8945925	8947925	Tom7	0.967	0
chr2R	8945925	8947925	FBgn0033446	0.952	0
chr2R	8949483	8951483	CSN4	0.962	0
chr2R	8949483	8951483	FBgn0033446	0.965	0
chr2R	8949483	8951483	FBgn0054033	0.945	0
chr2R	8950512	8952512	CSN4	0.958	0
chr2R	8950512	8952512	FBgn0033446	0.965	0
chr2R	8950512	8952512	FBgn0054033	0.945	0
chr2R	9164845	9166845	CG30344	0.978	0
chr2R	9164845	9166845	FBgn0054033	0.954	0
chr2R	9164845	9166845	Orc6	0.964	0
chr2R	9175854	9177854	CG11635	0.948	0
chr2R	9175854	9177854	CG30345	0.942	0
chr2R	9175854	9177854	Orc6	0.962	0
chr2R	9176297	9178297	CG11635	0.948	0
chr2R	9176297	9178297	FBgn0250827	0.929	0
chr2R	9176297	9178297	Orc6	0.962	0
chr2R	9176297	9178297	dmpd	0.929	0
chr2R	9206040	9208040	CG11635	0.964	0
chr2R	9206040	9208040	FBgn0250827	0.95	0
chr2R	9206040	9208040	FBgn0033289	0.939	0
chr2R	9206626	9208626	CG11635	0.964	0
chr2R	9206626	9208626	FBgn0250827	0.95	0
chr2R	9206626	9208626	hig	0.973	0
chr2R	9283298	9285298	CG11635	0.96	0
chr2R	9283298	9285298	Vps25	0.96	0
chr2R	9283298	9285298	eIF3j	0.974	0
chr2R	9284974	9286974	CG11635	0.96	0
chr2R	9284974	9286974	Vps25	0.961	0
chr2R	9284974	9286974	eIF3j	0.974	0
chr2R	9290806	9292806	CG11635	0.973	0
chr2R	9290806	9292806	CG1968	0.979	0
chr2R	9290806	9292806	eIF3j	0.972	0
chr2R	9398021	9400021	FBgn0050355	0.954	0
chr2R	9398021	9400021	PGRP-SC2	0.982	0
chr2R	9398021	9400021	FBgn0033499	0.962	0
chr2R	9398778	9400778	FBgn0050355	0.954	0
chr2R	9398778	9400778	PGRP-SC2	0.984	0
chr2R	9398778	9400778	FBgn0033499	0.962	0
chr2R	9404331	9406331	PGRP-SC2	0.984	0
chr2R	9404331	9406331	CG33774	0.999	0
chr2R	9404331	9406331	FBgn0033499	0.962	0
chr2R	9578004	9580004	stmA	0.969	0
chr2R	9578004	9580004	Spt	0.971	0
chr2R	9578004	9580004	CG12209	0.977	0
chr2R	9836026	9838026	Hydr1	0.979	0
chr2R	9836026	9838026	shrb	0.974	0
chr2R	9836026	9838026	CG1667	0.983	0
chr2R	9836369	9838369	Mys45A	0.966	0
chr2R	9836369	9838369	Hydr1	0.979	0
chr2R	9836369	9838369	shrb	0.974	0
chr2R	9891428	9893428	Spt	0.967	0
chr2R	9891428	9893428	CG8243	0.967	0
chr2R	9891428	9893428	unpg	0.97	0
chr2R	9891428	9893428	VhaAC45	0.968	0
chr2R	9931033	9933033	FBgn0033358	0.96	0
chr2R	9931033	9933033	Dbp45A	0.964	0
chr2R	9931033	9933033	CG12934	0.972	0
chr2R	9931130	9933130	FBgn0033358	0.96	0
chr2R	9931130	9933130	Dbp45A	0.964	0
chr2R	9931130	9933130	CG12934	0.972	0
chr2R	9933034	9935034	Dbp45A	0.964	0
chr2R	9933034	9935034	CG2063	0.963	0
chr2R	9933034	9935034	CG12934	0.972	0
chr2R	9958276	9960276	Mys45A	0.964	0
chr2R	9958276	9960276	CG2063	0.978	0
chr2R	9958276	9960276	CG12934	0.982	0
chr2R	9958336	9960336	CG2063	0.978	0
chr2R	9958336	9960336	CG1418	0.978	0
chr2R	9958336	9960336	CG12934	0.982	0
chr2R	9959451	9961451	CG2063	0.978	0
chr2R	9959451	9961451	CG1418	0.992	0
chr2R	9959451	9961451	CG12934	0.982	0
chr2R	9960154	9962154	CG2063	0.978	0
chr2R	9960154	9962154	Myd88	0.972	0
chr2R	9960154	9962154	CG12934	0.982	0
chr2R	9963542	9965542	CG2063	0.978	0
chr2R	9963542	9965542	Myd88	0.973	0
chr2R	9963542	9965542	CG12934	0.982	0
chr2R	9968090	9970090	CG2063	0.98	0
chr2R	9968090	9970090	CG1418	0.979	0
chr2R	9968090	9970090	CG12934	0.98	0
chr2R	9970167	9972167	CG2063	0.98	0
chr2R	9970167	9972167	CG12133	0.986	0
chr2R	9970167	9972167	CG12934	0.98	0
chr2R	10077490	10079490	Mys45A	0.965	0
chr2R	10077490	10079490	Hydr1	0.963	0
chr2R	10077490	10079490	shrb	0.969	0
chr2R	10095980	10097980	Hydr1	0.965	0
chr2R	10095980	10097980	Prosbeta5	0.968	0
chr2R	10095980	10097980	LTV1	0.96	0
chr2R	10098168	10100168	Hydr1	0.965	0
chr2R	10098168	10100168	Prosbeta5	0.97	0
chr2R	10098168	10100168	LTV1	0.96	0
chr2R	10427367	10429367	Wnt2	0.975	0
chr2R	10427367	10429367	CG12391	0.969	0
chr2R	10427367	10429367	Tapdelta	0.969	0
chr2R	10427720	10429720	Wnt2	0.975	0
chr2R	10427720	10429720	CG12391	0.971	0
chr2R	10427720	10429720	Tapdelta	0.969	0
chr2R	10428058	10430058	Wnt2	0.975	0
chr2R	10428058	10430058	CG12391	0.971	0
chr2R	10428058	10430058	Tapdelta	0.969	0
chr2R	10435975	10437975	Wnt2	0.973	0
chr2R	10435975	10437975	CG1688	0.971	0
chr2R	10435975	10437975	CG12391	0.975	0
chr2R	10435975	10437975	Tapdelta	0.971	0
chr2R	10464875	10466875	Wnt2	0.967	0
chr2R	10464875	10466875	CG1688	0.975	0
chr2R	10464875	10466875	CG12391	0.979	0
chr2R	10484208	10486208	CG1688	0.965	0
chr2R	10484208	10486208	CG12391	0.972	0
chr2R	10484208	10486208	FBgn0003863	0.965	0
chr2R	10540407	10542407	CG9084	0.979	0
chr2R	10540407	10542407	FBgn0033587	0.982	0
chr2R	10540407	10542407	FBgn0033594	0.98	0
chr2R	10556612	10558612	psq	0.989	0
chr2R	10556612	10558612	FBgn0033587	0.98	0
chr2R	10556612	10558612	FBgn0033594	0.98	0
chr2R	10556894	10558894	psq	0.989	0
chr2R	10556894	10558894	FBgn0033587	0.98	0
chr2R	10556894	10558894	FBgn0033594	0.98	0
chr2R	10557850	10559850	CG9084	0.971	0
chr2R	10557850	10559850	FBgn0033587	0.98	0
chr2R	10557850	10559850	FBgn0033594	0.98	0
chr2R	10578573	10580573	FBgn0033587	0.963	0
chr2R	10578573	10580573	FBgn0033594	0.976	0
chr2R	10578573	10580573	Fpps	0.967	0
chr2R	10579155	10581155	FBgn0033587	0.963	0
chr2R	10579155	10581155	FBgn0033594	0.976	0
chr2R	10579155	10581155	Fpps	0.967	0
chr2R	10582033	10584033	FBgn0033594	0.971	0
chr2R	10582033	10584033	FBgn0050033	0.968	0
chr2R	10582033	10584033	Fpps	0.97	0
chr2R	10582683	10584683	FBgn0033594	0.971	0
chr2R	10582683	10584683	FBgn0050033	0.968	0
chr2R	10582683	10584683	Fpps	0.97	0
chr2R	10808333	10810333	RpLP0-like	0.976	0
chr2R	10808333	10810333	14-3-3zeta	0.978	0
chr2R	10808333	10810333	CG18011	0.976	0
chr2R	10810688	10812688	CG12744	0.975	0
chr2R	10810688	10812688	14-3-3zeta	0.977	0
chr2R	10810688	10812688	CG18011	0.976	0
chr2R	10874524	10876524	CG18011	0.96	0
chr2R	10874524	10876524	en	0.964	0
chr2R	10874524	10876524	CG13185	0.951	0
chr2R	10874858	10876858	CG18011	0.96	0
chr2R	10874858	10876858	en	0.964	0
chr2R	10874858	10876858	CG13185	0.951	0
chr2R	10878169	10880169	CG18011	0.956	0
chr2R	10878169	10880169	CG18004	0.943	0
chr2R	10878169	10880169	CG13185	0.952	0
chr2R	10878366	10880366	CG18011	0.956	0
chr2R	10878366	10880366	CG18004	0.947	0
chr2R	10878366	10880366	CG13185	0.952	0
chr2R	11149032	11151032	FBgn0040764	0.982	0
chr2R	11149032	11151032	FBgn0033656	0.982	0
chr2R	11149032	11151032	Mtor	0.98	0
chr2R	11237714	11239714	FBgn0033508	0.96	0
chr2R	11237714	11239714	Prx2540-2	0.956	0
chr2R	11237714	11239714	PI31	0.967	0
chr2R	11278326	11280326	PI31	0.981	0
chr2R	11278326	11280326	GalT1	0.981	0
chr2R	11278326	11280326	CG34231	0.974	0
chr2R	11789431	11791431	Prosbeta5	0.967	0
chr2R	11789431	11791431	CG8550	0.968	0
chr2R	11789431	11791431	CG34234	0.974	0
chr2R	12198896	12200896	FBgn0003863	0.965	0
chr2R	12198896	12200896	en	0.979	0
chr2R	12198896	12200896	CG3790	0.964	0
chr2R	12199811	12201811	FBgn0003863	0.965	0
chr2R	12199811	12201811	en	0.979	0
chr2R	12199811	12201811	CG3790	0.964	0
chr2R	12199994	12201994	FBgn0003863	0.965	0
chr2R	12199994	12201994	en	0.979	0
chr2R	12199994	12201994	CG3790	0.964	0
chr2R	12343938	12345938	CG13196	0.964	0
chr2R	12343938	12345938	wal	0.963	0
chr2R	12343938	12345938	CG17724	0.963	0
chr2R	12344563	12346563	CG8839	0.972	0
chr2R	12344563	12346563	CG30047	0.987	0
chr2R	12344563	12346563	FBgn0033720	0.968	0
chr2R	12423077	12425077	FBgn0261853	0.963	0
chr2R	12423077	12425077	FBgn0033733	0.965	0
chr2R	12423077	12425077	CG43691	0.959	0
chr2R	12434169	12436169	CG30047	0.975	0
chr2R	12434169	12436169	FBgn0050053	0.985	0
chr2R	12434169	12436169	CG17724	0.96	0
chr2R	12461057	12463057	en	0.974	0
chr2R	12461057	12463057	CG17724	0.974	0
chr2R	12461057	12463057	CG43691	0.957	0
chr2R	12505794	12507794	en	0.953	0
chr2R	12505794	12507794	CG13196	0.953	0
chr2R	12505794	12507794	CG17724	0.98	0
chr2R	12514099	12516099	wal	0.96	0
chr2R	12514099	12516099	CG13185	0.961	0
chr2R	12514099	12516099	CG17724	0.974	0
chr2R	12517348	12519348	wal	0.959	0
chr2R	12517348	12519348	CG13185	0.965	0
chr2R	12517348	12519348	CG17724	0.973	0
chr2R	12867814	12869814	MCPH1	0.967	0
chr2R	12867814	12869814	FBgn0026176	0.967	0
chr2R	12867814	12869814	CG3790	0.992	0
chr2R	12868831	12870831	MCPH1	0.966	0
chr2R	12868831	12870831	otk2	0.966	0
chr2R	12868831	12870831	FBgn0026176	0.963	0
chr2R	13187879	13189879	CG13151	0.979	0
chr2R	13187879	13189879	CG8569	0.967	0
chr2R	13187879	13189879	CG13018	0.966	0
chr2R	13188488	13190488	CG13151	0.98	0
chr2R	13188488	13190488	CG8569	0.967	0
chr2R	13188488	13190488	CG13018	0.966	0
chr2R	13189432	13191432	CG13151	0.98	0
chr2R	13189432	13191432	CG8818	0.965	0
chr2R	13189432	13191432	CG8569	0.967	0
chr2R	13189432	13191432	CG13018	0.965	0
chr2R	13203783	13205783	CG13151	0.982	0
chr2R	13203783	13205783	CG8818	0.968	0
chr2R	13203783	13205783	CG8569	0.971	0
chr2R	13204796	13206796	CG13151	0.982	0
chr2R	13204796	13206796	CG8818	0.968	0
chr2R	13204796	13206796	CG8569	0.971	0
chr2R	13204796	13206796	FBgn0085264	0.968	0
chr2R	13220678	13222678	CG13151	0.979	0
chr2R	13220678	13222678	CG8569	0.971	0
chr2R	13220678	13222678	CG13018	0.975	0
chr2R	13221767	13223767	CG13151	0.979	0
chr2R	13221767	13223767	CG8569	0.97	0
chr2R	13221767	13223767	CG13018	0.975	0
chr2R	13223885	13225885	CG13151	0.979	0
chr2R	13223885	13225885	FBgn0040754	0.981	0
chr2R	13223885	13225885	Fsn	0.994	0
chr2R	13224801	13226801	CG13151	0.976	0
chr2R	13224801	13226801	FBgn0050058	0.974	0
chr2R	13224801	13226801	Fsn	0.992	0
chr2R	13229230	13231230	CG13151	0.972	0
chr2R	13229230	13231230	CG8569	0.965	0
chr2R	13229230	13231230	stil	0.972	0
chr2R	13234187	13236187	CG13151	0.97	0
chr2R	13234187	13236187	stil	0.977	0
chr2R	13234187	13236187	Sin3A	0.966	0
chr2R	13235458	13237458	CG13151	0.971	0
chr2R	13235458	13237458	stil	0.977	0
chr2R	13235458	13237458	Sin3A	0.967	0
chr2R	13438035	13440035	Taz	0.977	0
chr2R	13438035	13440035	CG30062	0.974	0
chr2R	13438035	13440035	CG13018	0.973	0
chr2R	13446767	13448767	cnn	0.988	0
chr2R	13446767	13448767	cbs	0.985	0
chr2R	13446767	13448767	CG13018	0.98	0
chr2R	13447365	13449365	CG13151	0.975	0
chr2R	13447365	13449365	Taz	0.977	0
chr2R	13447365	13449365	CG13018	0.98	0
chr2R	13484977	13486977	CG13151	0.967	0
chr2R	13484977	13486977	drk	0.972	0
chr2R	13484977	13486977	CG13018	0.979	0
chr2R	13591479	13593479	CG30054	0.966	0
chr2R	13591479	13593479	nemy	0.966	0
chr2R	13591479	13593479	SmydA-1	0.966	0
chr2R	13591479	13593479	beta4GalNAcTA	0.978	0
chr2R	13591479	13593479	ttv	0.969	0
chr2R	13591881	13593881	nemy	0.974	0
chr2R	13591881	13593881	beta4GalNAcTA	0.978	0
chr2R	13591881	13593881	ttv	0.969	0
chr2R	13592589	13594589	nemy	0.974	0
chr2R	13592589	13594589	beta4GalNAcTA	0.978	0
chr2R	13592589	13594589	ttv	0.969	0
chr2R	13822264	13824264	FBgn0033792	0.97	0
chr2R	13822264	13824264	CG13326	0.97	0
chr2R	13822264	13824264	TppII	0.977	0
chr2R	14169538	14171538	NaPi-T	0.963	0
chr2R	14169538	14171538	Cyp6a23	0.978	0
chr2R	14169538	14171538	Cyp6a8	0.971	0
chr2R	14215601	14217601	FBgn0033851	0.975	0
chr2R	14215601	14217601	Cyp6a23	0.971	0
chr2R	14215601	14217601	Cyp6a8	0.977	0
chr2R	14309869	14311869	FBgn0033828	0.948	0
chr2R	14309869	14311869	CG43691	0.957	0
chr2R	14309869	14311869	Trpm	0.963	0
chr2R	14427820	14429820	drk	0.952	0
chr2R	14427820	14429820	mEFTu1	0.957	0
chr2R	14427820	14429820	CG13018	0.943	0
chr2R	14481317	14483317	FBgn0033850	0.965	0
chr2R	14481317	14483317	CG33156	0.958	0
chr2R	14481317	14483317	row	0.968	0
chr2R	14870146	14872146	CG13018	0.973	0
chr2R	14870146	14872146	Flo1	0.966	0
chr2R	14870146	14872146	CG8204	0.967	0
chr2R	14963579	14965579	CG30091	0.971	0
chr2R	14963579	14965579	CG30082	0.97	0
chr2R	14963579	14965579	Cep89	0.964	0
chr2R	14974186	14976186	CG30091	0.978	0
chr2R	14974186	14976186	CG30082	0.979	0
chr2R	14974186	14976186	Cep89	0.967	0
chr2R	14991480	14993480	CG30091	0.981	0
chr2R	14991480	14993480	CG30082	0.982	0
chr2R	14991480	14993480	Cep89	0.977	0
chr2R	14992095	14994095	CG30091	0.981	0
chr2R	14992095	14994095	CG30082	0.982	0
chr2R	14992095	14994095	Cep89	0.977	0
chr2R	14992791	14994791	CG30091	0.981	0
chr2R	14992791	14994791	CG30082	0.982	0
chr2R	14992791	14994791	Cep89	0.977	0
chr2R	15117640	15119640	CG13018	0.965	0
chr2R	15117640	15119640	FBgn0034046	0.966	0
chr2R	15117640	15119640	FBgn0050093	0.94	0
chr2R	15118326	15120326	CG13018	0.965	0
chr2R	15118326	15120326	FBgn0034046	0.966	0
chr2R	15118326	15120326	FBgn0050093	0.94	0
chr2R	15128198	15130198	CG13018	0.966	0
chr2R	15128198	15130198	FBgn0034046	0.972	0
chr2R	15128198	15130198	CG30095	0.944	0
chr2R	15211848	15213848	mRpL41	0.974	0
chr2R	15211848	15213848	CG8079	0.992	0
chr2R	15211848	15213848	CG8441	0.966	0
chr2R	15381128	15383128	CG30095	0.947	0
chr2R	15381128	15383128	CG42837	0.948	0
chr2R	15381128	15383128	FBgn0034097	0.96	0
chr2R	15470874	15472874	CG30095	0.95	0
chr2R	15470874	15472874	CG8441	0.97	0
chr2R	15470874	15472874	CG42837	0.967	0
chr2R	15567192	15569192	CG8204	0.965	0
chr2R	15567192	15569192	FBgn0034097	0.976	0
chr2R	15567192	15569192	CngA	0.964	0
chr2R	15675160	15677160	CG30091	0.97	0
chr2R	15675160	15677160	FBgn0034144	0.956	0
chr2R	15675160	15677160	FBgn0024315	0.95	0
chr2R	15677455	15679455	FBgn0050088	0.956	0
chr2R	15677455	15679455	FBgn0286939	0.985	0
chr2R	15677455	15679455	FBgn0034144	0.956	0
chr2R	15738517	15740517	ADPS	0.941	0
chr2R	15738517	15740517	FBgn0034144	0.957	0
chr2R	15738517	15740517	FBgn0024315	0.929	0
chr2R	15739056	15741056	ADPS	0.941	0
chr2R	15739056	15741056	CG30082	0.949	0
chr2R	15739056	15741056	FBgn0034144	0.957	0
chr2R	15759189	15761189	ADPS	0.959	0
chr2R	15759189	15761189	FBgn0034131	0.961	0
chr2R	15759189	15761189	FBgn0034144	0.957	0
chr2R	15788036	15790036	FBgn0034131	0.974	0
chr2R	15788036	15790036	FBgn0034151	0.963	0
chr2R	15788036	15790036	FBgn0085218	0.965	0
chr2R	15884999	15886999	FBgn0262478	0.97	0
chr2R	15884999	15886999	CG42391	0.97	0
chr2R	15884999	15886999	Ir51b	0.972	0
chr2R	15886006	15888006	FBgn0262478	0.97	0
chr2R	15886006	15888006	CG42391	0.97	0
chr2R	15886006	15888006	Ir51b	0.972	0
chr2R	15991936	15993936	CG8152	0.971	0
chr2R	15991936	15993936	FBgn0085486	0.968	0
chr2R	15991936	15993936	CG30463	0.968	0
chr2R	16000744	16002744	CG8152	0.971	0
chr2R	16000744	16002744	FBgn0085486	0.966	0
chr2R	16000744	16002744	CG30463	0.967	0
chr2R	16001365	16003365	CG8152	0.971	0
chr2R	16001365	16003365	FBgn0085486	0.966	0
chr2R	16001365	16003365	CG30463	0.967	0
chr2R	16014297	16016297	CG8152	0.968	0
chr2R	16014297	16016297	FBgn0034011	0.964	0
chr2R	16014297	16016297	FBgn0259967	0.967	0
chr2R	16014321	16016321	CG8152	0.968	0
chr2R	16014321	16016321	FBgn0034011	0.964	0
chr2R	16014321	16016321	FBgn0259967	0.967	0
chr2R	16046649	16048649	dup	0.977	0
chr2R	16046649	16048649	FBgn0259967	0.981	0
chr2R	16046649	16048649	FBgn0034152	0.97	0
chr2R	16046649	16048649	FBgn0015584	0.97	0
chr2R	16097629	16099629	dup	0.97	0
chr2R	16097629	16099629	FBgn0050472	0.98	0
chr2R	16097629	16099629	CG5522	0.981	0
chr2R	16102838	16104838	dup	0.967	0
chr2R	16102838	16104838	FBgn0050472	0.98	0
chr2R	16102838	16104838	CG5522	0.981	0
chr2R	16290050	16292050	Amy-p	0.959	0
chr2R	16290050	16292050	FBgn0034199	0.962	0
chr2R	16290050	16292050	FBgn0034206	0.963	0
chr2R	16290953	16292953	Amy-p	0.959	0
chr2R	16290953	16292953	FBgn0034199	0.962	0
chr2R	16290953	16292953	FBgn0034206	0.963	0
chr2R	16319337	16321337	dup	0.972	0
chr2R	16319337	16321337	CG8060	0.983	0
chr2R	16319337	16321337	FBgn0263033	0.964	0
chr2R	16321213	16323213	dup	0.963	0
chr2R	16321213	16323213	CG8060	0.991	0
chr2R	16321213	16323213	FBgn0263033	0.968	0
chr2R	16321213	16323213	FBgn0034206	0.963	0
chr2R	16321605	16323605	dup	0.963	0
chr2R	16321605	16323605	CG8060	0.969	0
chr2R	16321605	16323605	FBgn0263033	0.971	0
chr2R	16321605	16323605	FBgn0034206	0.963	0
chr2R	16335081	16337081	dup	0.965	0
chr2R	16335081	16337081	FBgn0263032	0.966	0
chr2R	16335081	16337081	FBgn0263033	0.974	0
chr2R	16514220	16516220	Vha36-1	0.966	0
chr2R	16514220	16516220	FBgn0262882	0.968	0
chr2R	16514220	16516220	FBgn0034206	0.965	0
chr2R	16585723	16587723	FBgn0034046	0.96	0
chr2R	16585723	16587723	Lhr	0.962	0
chr2R	16585723	16587723	CG4853	0.96	0
chr2R	16585723	16587723	Patronin	0.96	0
chr2R	16585723	16587723	Klp54D	0.966	0
chr2R	16593431	16595431	FBgn0034218	0.962	0
chr2R	16593431	16595431	CG10764	0.962	0
chr2R	16593431	16595431	robls54B	0.962	0
chr2R	16593431	16595431	Klp54D	0.965	0
chr2R	16772433	16774433	CG10764	0.98	0
chr2R	16772433	16774433	robls54B	0.98	0
chr2R	16772433	16774433	veil	0.979	0
chr2R	17143246	17145246	CG8441	0.965	0
chr2R	17143246	17145246	FBgn0262563	0.984	0
chr2R	17143246	17145246	grh	0.978	0
chr2R	17457778	17459778	FBgn0085218	0.978	0
chr2R	17457778	17459778	Sod2	0.98	0
chr2R	17457778	17459778	FBgn0011743	0.98	0
chr2R	17457778	17459778	Hsf	0.978	0
chr2R	17698030	17700030	FBgn0263033	0.97	0
chr2R	17698030	17700030	FBgn0034328	0.981	0
chr2R	17698030	17700030	SP2637	0.972	0
chr2R	17738337	17740337	FBgn0263033	0.971	0
chr2R	17738337	17740337	CG6406	0.986	0
chr2R	17738337	17740337	slim	0.98	0
chr2R	17801165	17803165	Amy-p	0.981	0
chr2R	17801165	17803165	FBgn0034199	0.97	0
chr2R	17801165	17803165	FBgn0034382	0.969	0
chr2R	18141307	18143307	EDTP	0.979	0
chr2R	18141307	18143307	Tes	0.979	0
chr2R	18141307	18143307	CG15097	0.981	0
chr2R	18146474	18148474	EDTP	0.972	0
chr2R	18146474	18148474	Tes	0.979	0
chr2R	18146474	18148474	CG15097	0.981	0
chr2R	18147018	18149018	Tes	0.979	0
chr2R	18147018	18149018	adp	0.98	0
chr2R	18147018	18149018	CG15097	0.981	0
chr2R	18438735	18440735	CG4984	0.968	0
chr2R	18438735	18440735	CG6362	0.972	0
chr2R	18438735	18440735	CG10073	0.975	0
chr2R	18439970	18441970	CG30120	0.995	0
chr2R	18439970	18441970	rswl	0.994	0
chr2R	18439970	18441970	CG10073	0.975	0
chr2R	18638432	18640432	grh	0.959	0
chr2R	18638432	18640432	CG10073	0.959	0
chr2R	18638432	18640432	Rep	0.958	0
chr2R	18798059	18800059	CG5757	0.968	0
chr2R	18798059	18800059	Hsf	0.977	0
chr2R	18798059	18800059	Rep	0.971	0
chr2R	18799656	18801656	CG5757	0.968	0
chr2R	18799656	18801656	Hsf	0.977	0
chr2R	18799656	18801656	Rep	0.971	0
chr2R	18800152	18802152	CG5757	0.968	0
chr2R	18800152	18802152	Hsf	0.977	0
chr2R	18800152	18802152	Rep	0.971	0
chr2R	18801013	18803013	CG5757	0.968	0
chr2R	18801013	18803013	Hsf	0.977	0
chr2R	18801013	18803013	Rep	0.971	0
chr2R	18801342	18803342	CG5757	0.968	0
chr2R	18801342	18803342	Hsf	0.978	0
chr2R	18801342	18803342	Rep	0.971	0
chr2R	19257485	19259485	slim	0.947	0
chr2R	19257485	19259485	CG33454	0.958	0
chr2R	19257485	19259485	FBgn0034487	0.956	0
chr2R	19423116	19425116	CG17669	0.965	0
chr2R	19423116	19425116	FBgn0034382	0.972	0
chr2R	19423116	19425116	FBgn0259682	0.978	0
chr2R	19423885	19425885	CG17669	0.965	0
chr2R	19423885	19425885	FBgn0034382	0.972	0
chr2R	19423885	19425885	FBgn0259682	0.978	0
chr2R	19424420	19426420	CG17669	0.965	0
chr2R	19424420	19426420	FBgn0034382	0.974	0
chr2R	19424420	19426420	FBgn0259682	0.978	0
chr2R	19979249	19981249	5-HT1B	0.942	0
chr2R	19979249	19981249	FBgn0034530	0.964	0
chr2R	19979249	19981249	galla-1	0.974	0
chr2R	20110709	20112709	CG11257	0.966	0
chr2R	20110709	20112709	EloC	0.967	0
chr2R	20110709	20112709	betaTub56D	0.969	0
chr2R	20274127	20276127	FBgn0034497	0.969	0
chr2R	20274127	20276127	Act57B	0.967	0
chr2R	20274127	20276127	CG30291	0.964	0
chr2R	20309389	20311389	CG11200	0.974	0
chr2R	20309389	20311389	CG30291	0.984	0
chr2R	20309389	20311389	RpL29	0.946	0
chr2R	20310670	20312670	FBgn0040732	0.94	0
chr2R	20310670	20312670	CG30291	0.984	0
chr2R	20310670	20312670	RpL29	0.946	0
chr2R	20311560	20313560	FBgn0040732	0.948	0
chr2R	20311560	20313560	CG30291	0.984	0
chr2R	20311560	20313560	RpL29	0.948	0
chr2R	20536677	20538677	CG15661	0.968	0
chr2R	20536677	20538677	FBgn0050391	0.96	0
chr2R	20536677	20538677	Sara	0.962	0
chr2R	20586215	20588215	CG15905	0.961	0
chr2R	20586215	20588215	FBgn0050391	0.972	0
chr2R	20586215	20588215	CG30287	0.957	0
chr2R	20586215	20588215	CG33226	0.957	0
chr2R	20603638	20605638	FBgn0050391	0.964	0
chr2R	20603638	20605638	CG30287	0.97	0
chr2R	20603638	20605638	CG33226	0.969	0
chr2R	20995204	20997204	FBgn0085228	0.979	0
chr2R	20995204	20997204	Fili	0.969	0
chr2R	20995204	20997204	FBgn0041238	0.953	0
chr2R	20996034	20998034	FBgn0085228	0.979	0
chr2R	20996034	20998034	Fili	0.97	0
chr2R	20996034	20998034	FBgn0041238	0.955	0
chr2R	21010518	21012518	FBgn0085228	0.969	0
chr2R	21010518	21012518	FBgn0041238	0.965	0
chr2R	21010518	21012518	CG34370	0.961	0
chr2R	21044347	21046347	CG43711	0.932	0
chr2R	21044347	21046347	FBgn0041238	0.973	0
chr2R	21044347	21046347	CG34370	0.972	0
chr2R	21046868	21048868	FBgn0034487	0.941	0
chr2R	21046868	21048868	FBgn0041238	0.965	0
chr2R	21046868	21048868	CG34370	0.974	0
chr2R	21048790	21050790	CG43711	0.949	0
chr2R	21048790	21050790	FBgn0041238	0.963	0
chr2R	21048790	21050790	CG34370	0.974	0
chr2R	21126723	21128723	FBgn0085228	0.965	0
chr2R	21126723	21128723	FBgn0041238	0.964	0
chr2R	21126723	21128723	CG44249	0.976	0
chr2R	21168431	21170431	FBgn0034487	0.965	0
chr2R	21168431	21170431	Pu	0.943	0
chr2R	21168431	21170431	CG34370	0.949	0
chr2R	21170488	21172488	FBgn0034487	0.967	0
chr2R	21170488	21172488	FBgn0041238	0.924	0
chr2R	21170488	21172488	CG34370	0.948	0
chr2R	21281289	21283289	Mgat1	0.955	0
chr2R	21281289	21283289	FBgn0041238	0.98	0
chr2R	21281289	21283289	CG34370	0.978	0
chr2R	21282661	21284661	CG30392	0.981	0
chr2R	21282661	21284661	FBgn0041238	0.98	0
chr2R	21282661	21284661	CG34370	0.979	0
chr2R	21282746	21284746	Mgat1	0.953	0
chr2R	21282746	21284746	CG30392	0.953	0
chr2R	21282746	21284746	FBgn0041238	0.98	0
chr2R	21282746	21284746	CG34370	0.979	0
chr2R	21293986	21295986	CG30392	0.99	0
chr2R	21293986	21295986	FBgn0041238	0.98	0
chr2R	21293986	21295986	CG34370	0.981	0
chr2R	21323669	21325669	CG30394	0.98	0
chr2R	21323669	21325669	FBgn0041238	0.961	0
chr2R	21323669	21325669	CG34370	0.977	0
chr2R	21363262	21365262	CG44249	0.984	0
chr2R	21363262	21365262	Synj	0.929	0
chr2R	21363262	21365262	FBgn0034718	0.959	0
chr2R	21363962	21365962	CG44249	0.984	0
chr2R	21363962	21365962	Synj	0.929	0
chr2R	21363962	21365962	FBgn0034718	0.959	0
chr2R	21368152	21370152	CG10795	0.969	0
chr2R	21368152	21370152	CG44249	0.984	0
chr2R	21368152	21370152	FBgn0034718	0.948	0
chr2R	21474254	21476254	FBgn0263849	0.981	0
chr2R	21474254	21476254	CG43711	0.984	0
chr2R	21474254	21476254	mRpS29	0.942	0
