Chr	Start	End	Target	Score	IM_PET
chr2R	7988454	7990454	Spn43Aa	0.966	0
chr2R	7988454	7990454	FBgn0050355	0.966	0
chr2R	7988454	7990454	PGRP-SC2	0.97	0
chr2R	8096859	8098859	Spn43Aa	0.964	0
chr2R	8096859	8098859	kappaB-Ras	0.963	0
chr2R	8096859	8098859	fa2h	0.963	0
chr2R	8096859	8098859	FBgn0033330	0.97	0
chr2R	8656771	8658771	FBgn0033248	0.978	0
chr2R	8656771	8658771	Wnt2	0.962	0
chr2R	8656771	8658771	GstT2	0.962	0
chr2R	8722255	8724255	FBgn0033222	0.969	0
chr2R	8722255	8724255	FBgn0033248	0.968	0
chr2R	8722255	8724255	Optix	0.974	0
chr2R	8723029	8725029	FBgn0033222	0.969	0
chr2R	8723029	8725029	FBgn0033248	0.964	0
chr2R	8723029	8725029	Optix	0.974	0
chr2R	8723830	8725830	FBgn0033222	0.969	0
chr2R	8723830	8725830	FBgn0033248	0.964	0
chr2R	8723830	8725830	Optix	0.974	0
chr2R	8898726	8900726	FBgn0033275	0.983	0
chr2R	8898726	8900726	CG1814	0.973	0
chr2R	8898726	8900726	GstT2	0.977	0
chr2R	8945925	8947925	pnut	0.978	0
chr2R	8945925	8947925	PAN2	0.968	0
chr2R	8945925	8947925	GstT2	0.97	0
chr2R	8949483	8951483	FBgn0033248	0.964	0
chr2R	8949483	8951483	pnut	0.971	0
chr2R	8949483	8951483	CG12926	0.963	0
chr2R	8949483	8951483	CG12744	0.963	0
chr2R	8950512	8952512	FBgn0033248	0.964	0
chr2R	8950512	8952512	pnut	0.971	0
chr2R	8950512	8952512	CG12744	0.963	0
chr2R	9164845	9166845	FBgn0033294	0.98	0
chr2R	9164845	9166845	FBgn0033297	0.982	0
chr2R	9164845	9166845	CG12744	0.98	0
chr2R	9175854	9177854	pnut	0.974	0
chr2R	9175854	9177854	FBgn0033297	0.98	0
chr2R	9175854	9177854	CG12744	0.983	0
chr2R	9176297	9178297	pnut	0.974	0
chr2R	9176297	9178297	FBgn0033297	0.979	0
chr2R	9176297	9178297	CG12744	0.983	0
chr2R	9206040	9208040	hubl	0.967	0
chr2R	9206040	9208040	CG12744	0.979	0
chr2R	9206040	9208040	Sec24AB	0.967	0
chr2R	9206040	9208040	CG18011	0.973	0
chr2R	9206626	9208626	hubl	0.967	0
chr2R	9206626	9208626	CG12744	0.979	0
chr2R	9206626	9208626	Sec24AB	0.967	0
chr2R	9206626	9208626	CG18011	0.973	0
chr2R	9283298	9285298	CG8736	0.97	0
chr2R	9283298	9285298	CG12134	0.982	0
chr2R	9283298	9285298	CG12209	0.965	0
chr2R	9284974	9286974	CG8736	0.97	0
chr2R	9284974	9286974	CG12134	0.982	0
chr2R	9284974	9286974	CG12209	0.965	0
chr2R	9290806	9292806	FBgn0050365	0.97	0
chr2R	9290806	9292806	CG8736	0.97	0
chr2R	9290806	9292806	CG12134	0.98	0
chr2R	9398021	9400021	FBgn0033322	0.982	0
chr2R	9398021	9400021	FBgn0033323	0.98	0
chr2R	9398021	9400021	stmA	0.98	0
chr2R	9398021	9400021	RpLP0-like	0.982	0
chr2R	9398778	9400778	FBgn0033322	0.982	0
chr2R	9398778	9400778	FBgn0033323	0.98	0
chr2R	9398778	9400778	stmA	0.98	0
chr2R	9398778	9400778	RpLP0-like	0.982	0
chr2R	9404331	9406331	FBgn0033322	0.98	0
chr2R	9404331	9406331	stmA	0.982	0
chr2R	9404331	9406331	RpLP0-like	0.982	0
chr2R	9404331	9406331	14-3-3zeta	0.98	0
chr2R	9578004	9580004	PGRP-SC2	0.965	0
chr2R	9578004	9580004	CG8272	0.98	0
chr2R	9578004	9580004	FBgn0033499	0.966	0
chr2R	9578004	9580004	Prx2540-1	0.965	0
chr2R	9836026	9838026	CG8272	0.962	0
chr2R	9836026	9838026	Rad51D	0.976	0
chr2R	9836026	9838026	CG7222	0.96	0
chr2R	9836369	9838369	CG8272	0.962	0
chr2R	9836369	9838369	Rad51D	0.977	0
chr2R	9836369	9838369	CG7222	0.96	0
chr2R	9891428	9893428	FANCI	0.964	0
chr2R	9891428	9893428	Rad51D	0.966	0
chr2R	9891428	9893428	CG12343	0.967	0
chr2R	9931033	9933033	CG30016	0.973	0
chr2R	9931033	9933033	CG30020	0.963	0
chr2R	9931033	9933033	FBgn0033573	0.962	0
chr2R	9931130	9933130	CG30016	0.973	0
chr2R	9931130	9933130	CG30020	0.963	0
chr2R	9931130	9933130	FBgn0033573	0.962	0
chr2R	9933034	9935034	CG30016	0.974	0
chr2R	9933034	9935034	CG30020	0.963	0
chr2R	9933034	9935034	FBgn0033573	0.963	0
chr2R	9958276	9960276	CG7222	0.96	0
chr2R	9958276	9960276	CG30020	0.963	0
chr2R	9958276	9960276	FBgn0033573	0.964	0
chr2R	9958336	9960336	CG7222	0.96	0
chr2R	9958336	9960336	CG30020	0.963	0
chr2R	9958336	9960336	FBgn0033573	0.964	0
chr2R	9959451	9961451	CG1418	0.991	0
chr2R	9959451	9961451	CG12343	0.965	0
chr2R	9959451	9961451	FBgn0033573	0.964	0
chr2R	9960154	9962154	CG12343	0.965	0
chr2R	9960154	9962154	CG30020	0.963	0
chr2R	9960154	9962154	FBgn0033573	0.964	0
chr2R	9963542	9965542	CG7222	0.964	0
chr2R	9963542	9965542	CG12343	0.965	0
chr2R	9963542	9965542	FBgn0033573	0.964	0
chr2R	9968090	9970090	CG1418	0.99	0
chr2R	9968090	9970090	CG12343	0.965	0
chr2R	9968090	9970090	FBgn0033573	0.975	0
chr2R	9970167	9972167	CG7222	0.964	0
chr2R	9970167	9972167	CG12343	0.965	0
chr2R	9970167	9972167	FBgn0033573	0.975	0
chr2R	10077490	10079490	CG12341	0.954	0
chr2R	10077490	10079490	CG7222	0.956	0
chr2R	10077490	10079490	FBgn0033573	0.959	0
chr2R	10095980	10097980	Rad51D	0.965	0
chr2R	10095980	10097980	FBgn0028560	0.965	0
chr2R	10095980	10097980	CG7222	0.97	0
chr2R	10095980	10097980	CG12343	0.969	0
chr2R	10098168	10100168	Rad51D	0.973	0
chr2R	10098168	10100168	CG7222	0.97	0
chr2R	10098168	10100168	CG12343	0.97	0
chr2R	10427367	10429367	trpl	0.979	0
chr2R	10427367	10429367	CG11825	0.988	0
chr2R	10427367	10429367	FBgn0033580	0.97	0
chr2R	10427720	10429720	trpl	0.979	0
chr2R	10427720	10429720	Prx2540-1	0.974	0
chr2R	10427720	10429720	FBgn0033580	0.97	0
chr2R	10428058	10430058	trpl	0.979	0
chr2R	10428058	10430058	Prx2540-1	0.977	0
chr2R	10428058	10430058	FBgn0033580	0.97	0
chr2R	10435975	10437975	trpl	0.98	0
chr2R	10435975	10437975	FBgn0033580	0.977	0
chr2R	10435975	10437975	FBgn0050033	0.958	0
chr2R	10464875	10466875	trpl	0.976	0
chr2R	10464875	10466875	FBgn0033580	0.978	0
chr2R	10464875	10466875	Fpps	0.964	0
chr2R	10484208	10486208	FBgn0033446	0.981	0
chr2R	10484208	10486208	CG17765	0.985	0
chr2R	10484208	10486208	FBgn0033580	0.971	0
chr2R	10540407	10542407	GstT2	0.974	0
chr2R	10540407	10542407	CG12744	0.979	0
chr2R	10540407	10542407	FBgn0026386	0.977	0
chr2R	10556612	10558612	CG12744	0.981	0
chr2R	10556612	10558612	Sec24AB	0.969	0
chr2R	10556612	10558612	FBgn0026386	0.98	0
chr2R	10556894	10558894	CG12744	0.981	0
chr2R	10556894	10558894	Sec24AB	0.969	0
chr2R	10556894	10558894	FBgn0026386	0.98	0
chr2R	10557850	10559850	CG12744	0.983	0
chr2R	10557850	10559850	Sec24AB	0.969	0
chr2R	10557850	10559850	FBgn0026386	0.98	0
chr2R	10578573	10580573	CG12744	0.981	0
chr2R	10578573	10580573	FBgn0026386	0.976	0
chr2R	10578573	10580573	FBgn0010423	0.974	0
chr2R	10579155	10581155	CG12744	0.981	0
chr2R	10579155	10581155	FBgn0026386	0.976	0
chr2R	10579155	10581155	FBgn0010423	0.974	0
chr2R	10582033	10584033	CG12744	0.98	0
chr2R	10582033	10584033	FBgn0026386	0.976	0
chr2R	10582033	10584033	FBgn0010423	0.974	0
chr2R	10582683	10584683	CG12744	0.98	0
chr2R	10582683	10584683	FBgn0026386	0.976	0
chr2R	10582683	10584683	FBgn0010423	0.974	0
chr2R	10582683	10584683	en	0.974	0
chr2R	10808333	10810333	FBgn0054033	0.944	0
chr2R	10808333	10810333	Orc6	0.944	0
chr2R	10808333	10810333	eIF3j	0.961	0
chr2R	10808333	10810333	FBgn0033650	0.959	0
chr2R	10810688	10812688	Orc6	0.944	0
chr2R	10810688	10812688	eIF3j	0.962	0
chr2R	10810688	10812688	FBgn0033650	0.957	0
chr2R	10874524	10876524	CG13192	0.963	0
chr2R	10874524	10876524	FBgn0033656	0.966	0
chr2R	10874524	10876524	Mtor	0.96	0
chr2R	10874858	10876858	CG13192	0.963	0
chr2R	10874858	10876858	FBgn0033656	0.966	0
chr2R	10874858	10876858	Mtor	0.96	0
chr2R	10878169	10880169	CG30016	0.995	0
chr2R	10878169	10880169	FBgn0033656	0.966	0
chr2R	10878169	10880169	Mtor	0.964	0
chr2R	10878366	10880366	CG30016	0.985	0
chr2R	10878366	10880366	FBgn0033656	0.966	0
chr2R	10878366	10880366	Mtor	0.964	0
chr2R	11149032	11151032	FBgn0053475	0.957	0
chr2R	11149032	11151032	Cyp12d1-d	0.954	0
chr2R	11149032	11151032	CG13185	0.972	0
chr2R	11237714	11239714	FBgn0053475	0.958	0
chr2R	11237714	11239714	FBgn0054054	0.966	0
chr2R	11237714	11239714	MCPH1	0.972	0
chr2R	11278326	11280326	FBgn0263271	0.961	0
chr2R	11278326	11280326	FBgn0026176	0.961	0
chr2R	11278326	11280326	FBgn0263021	0.961	0
chr2R	11789431	11791431	CG12343	0.967	0
chr2R	11789431	11791431	CG13151	0.968	0
chr2R	11789431	11791431	Taz	0.961	0
chr2R	12198896	12200896	FBgn0033587	0.966	0
chr2R	12198896	12200896	FBgn0010359	0.964	0
chr2R	12198896	12200896	TppII	0.963	0
chr2R	12199811	12201811	FBgn0033587	0.967	0
chr2R	12199811	12201811	FBgn0033594	0.962	0
chr2R	12199811	12201811	FBgn0050025	0.962	0
chr2R	12199811	12201811	TppII	0.963	0
chr2R	12199994	12201994	FBgn0033587	0.967	0
chr2R	12199994	12201994	FBgn0033594	0.962	0
chr2R	12199994	12201994	FBgn0050025	0.962	0
chr2R	12199994	12201994	TppII	0.963	0
chr2R	12343938	12345938	FBgn0050025	0.944	0
chr2R	12343938	12345938	Orc3	0.958	0
chr2R	12343938	12345938	CG4646	0.942	0
chr2R	12344563	12346563	FBgn0050025	0.944	0
chr2R	12344563	12346563	CG8839	0.944	0
chr2R	12344563	12346563	Orc3	0.958	0
chr2R	12423077	12425077	FBgn0033732	0.988	0
chr2R	12423077	12425077	FBgn0033792	0.97	0
chr2R	12423077	12425077	CG13326	0.967	0
chr2R	12423077	12425077	TppII	0.967	0
chr2R	12434169	12436169	FBgn0033792	0.97	0
chr2R	12434169	12436169	CG13326	0.97	0
chr2R	12434169	12436169	TppII	0.971	0
chr2R	12434169	12436169	CG10814	0.97	0
chr2R	12461057	12463057	FBgn0033650	0.97	0
chr2R	12461057	12463057	CG13326	0.966	0
chr2R	12461057	12463057	TppII	0.981	0
chr2R	12505794	12507794	CG13192	0.979	0
chr2R	12505794	12507794	FBgn0033656	0.978	0
chr2R	12505794	12507794	CG4646	0.972	0
chr2R	12514099	12516099	CG13192	0.981	0
chr2R	12514099	12516099	FBgn0033656	0.979	0
chr2R	12514099	12516099	CG4646	0.98	0
chr2R	12517348	12519348	CG13192	0.981	0
chr2R	12517348	12519348	CG33632	0.984	0
chr2R	12517348	12519348	CG4646	0.982	0
chr2R	12867814	12869814	otk	0.95	0
chr2R	12867814	12869814	FBgn0033850	0.961	0
chr2R	12867814	12869814	CG33156	0.964	0
chr2R	12868831	12870831	otk	0.95	0
chr2R	12868831	12870831	FBgn0033850	0.961	0
chr2R	12868831	12870831	CG33156	0.964	0
chr2R	13187879	13189879	CG8550	0.96	0
chr2R	13187879	13189879	CG34234	0.974	0
chr2R	13187879	13189879	Spt-I	0.963	0
chr2R	13188488	13190488	CG8550	0.96	0
chr2R	13188488	13190488	CG34234	0.974	0
chr2R	13188488	13190488	Spt-I	0.98	0
chr2R	13189432	13191432	FBgn0263021	0.959	0
chr2R	13189432	13191432	CG8550	0.96	0
chr2R	13189432	13191432	CG34234	0.973	0
chr2R	13203783	13205783	CG30043	0.964	0
chr2R	13203783	13205783	CG34234	0.964	0
chr2R	13203783	13205783	CG8331	0.966	0
chr2R	13204796	13206796	CG30043	0.964	0
chr2R	13204796	13206796	CG34234	0.964	0
chr2R	13204796	13206796	FBgn0085264	0.978	0
chr2R	13204796	13206796	CG8331	0.966	0
chr2R	13220678	13222678	CG30043	0.96	0
chr2R	13220678	13222678	ClC-b	0.965	0
chr2R	13220678	13222678	CG8331	0.964	0
chr2R	13221767	13223767	FBgn0033708	0.957	0
chr2R	13221767	13223767	ClC-b	0.965	0
chr2R	13221767	13223767	CG8331	0.964	0
chr2R	13221767	13223767	mRpS16	0.957	0
chr2R	13223885	13225885	FBgn0033708	0.957	0
chr2R	13223885	13225885	ClC-b	0.963	0
chr2R	13223885	13225885	CG42806	0.957	0
chr2R	13223885	13225885	CG8331	0.964	0
chr2R	13223885	13225885	mRpS16	0.957	0
chr2R	13224801	13226801	ClC-b	0.963	0
chr2R	13224801	13226801	CG4714	0.97	0
chr2R	13224801	13226801	CG8331	0.964	0
chr2R	13229230	13231230	ClC-b	0.972	0
chr2R	13229230	13231230	CG8331	0.975	0
chr2R	13229230	13231230	mRpS16	0.967	0
chr2R	13234187	13236187	FBgn0033708	0.969	0
chr2R	13234187	13236187	ClC-b	0.977	0
chr2R	13234187	13236187	CG8331	0.975	0
chr2R	13234187	13236187	mRpS16	0.969	0
chr2R	13235458	13237458	FBgn0033708	0.969	0
chr2R	13235458	13237458	ClC-b	0.978	0
chr2R	13235458	13237458	CG8331	0.975	0
chr2R	13235458	13237458	mRpS16	0.969	0
chr2R	13438035	13440035	Amph	0.965	0
chr2R	13438035	13440035	CG8331	0.962	0
chr2R	13438035	13440035	FBgn0085473	0.964	0
chr2R	13446767	13448767	Amph	0.961	0
chr2R	13446767	13448767	CG8331	0.969	0
chr2R	13446767	13448767	FBgn0085473	0.961	0
chr2R	13447365	13449365	Amph	0.961	0
chr2R	13447365	13449365	CG8331	0.971	0
chr2R	13447365	13449365	FBgn0085473	0.961	0
chr2R	13484977	13486977	Pex13	0.974	0
chr2R	13484977	13486977	CG8331	0.982	0
chr2R	13484977	13486977	mRpS16	0.97	0
chr2R	13591479	13593479	Taz	0.96	0
chr2R	13591479	13593479	FBgn0033873	0.94	0
chr2R	13591479	13593479	Usp20-33	0.931	0
chr2R	13591881	13593881	Taz	0.96	0
chr2R	13591881	13593881	FBgn0262360	0.973	0
chr2R	13591881	13593881	FBgn0033873	0.94	0
chr2R	13592589	13594589	Taz	0.963	0
chr2R	13592589	13594589	FBgn0033873	0.937	0
chr2R	13592589	13594589	Usp20-33	0.93	0
chr2R	13822264	13824264	CG3790	0.947	0
chr2R	13822264	13824264	CG17724	0.962	0
chr2R	13822264	13824264	ttv	0.968	0
chr2R	14169538	14171538	fsd	0.969	0
chr2R	14169538	14171538	CG4679	0.969	0
chr2R	14169538	14171538	GstE14	0.967	0
chr2R	14215601	14217601	mEFTu1	0.971	0
chr2R	14215601	14217601	FBgn0033850	0.98	0
chr2R	14215601	14217601	ADPS	0.972	0
chr2R	14309869	14311869	CG10814	0.97	0
chr2R	14309869	14311869	drk	0.929	0
chr2R	14309869	14311869	CG7544	0.93	0
chr2R	14427820	14429820	FBgn0050076	0.955	0
chr2R	14427820	14429820	Trpm	0.958	0
chr2R	14427820	14429820	dup	0.963	0
chr2R	14481317	14483317	CG34442	0.964	0
chr2R	14481317	14483317	FBgn0262478	0.969	0
chr2R	14481317	14483317	FBgn0050472	0.975	0
chr2R	14870146	14872146	CG8331	0.982	0
chr2R	14870146	14872146	Cyp6a23	0.986	0
chr2R	14870146	14872146	Vha36-1	0.977	0
chr2R	14963579	14965579	SmydA-1	0.971	0
chr2R	14963579	14965579	beta4GalNAcTA	0.979	0
chr2R	14963579	14965579	Mlf	0.967	0
chr2R	14974186	14976186	beta4GalNAcTA	0.972	0
chr2R	14974186	14976186	FBgn0033985	0.968	0
chr2R	14974186	14976186	Mlf	0.966	0
chr2R	14991480	14993480	beta4GalNAcTA	0.962	0
chr2R	14991480	14993480	Diap2	0.973	0
chr2R	14991480	14993480	Mlf	0.964	0
chr2R	14992095	14994095	beta4GalNAcTA	0.962	0
chr2R	14992095	14994095	Diap2	0.973	0
chr2R	14992095	14994095	Mlf	0.973	0
chr2R	14992791	14994791	CG8331	0.96	0
chr2R	14992791	14994791	Diap2	0.973	0
chr2R	14992791	14994791	Mlf	0.973	0
chr2R	15117640	15119640	CG8331	0.964	0
chr2R	15117640	15119640	beta4GalNAcTA	0.962	0
chr2R	15117640	15119640	Oaz	0.979	0
chr2R	15118326	15120326	CG8331	0.964	0
chr2R	15118326	15120326	beta4GalNAcTA	0.962	0
chr2R	15118326	15120326	Oaz	0.981	0
chr2R	15128198	15130198	CG8331	0.966	0
chr2R	15128198	15130198	mRpS16	0.957	0
chr2R	15128198	15130198	Oaz	0.981	0
chr2R	15211848	15213848	ttv	0.97	0
chr2R	15211848	15213848	Diap2	0.968	0
chr2R	15211848	15213848	Mlf	0.968	0
chr2R	15381128	15383128	Oaz	0.963	0
chr2R	15381128	15383128	ttv	0.958	0
chr2R	15381128	15383128	CG4282	0.969	0
chr2R	15470874	15472874	CG10734	0.98	0
chr2R	15470874	15472874	Lis-1	0.968	0
chr2R	15470874	15472874	FBgn0034127	0.965	0
chr2R	15567192	15569192	Cyp6a23	0.981	0
chr2R	15567192	15569192	Cyp6a8	0.979	0
chr2R	15567192	15569192	CG33017	0.972	0
chr2R	15675160	15677160	jef	0.974	0
chr2R	15675160	15677160	CG4282	0.948	0
chr2R	15675160	15677160	loopin-1	0.961	0
chr2R	15677455	15679455	jef	0.974	0
chr2R	15677455	15679455	loopin-1	0.961	0
chr2R	15677455	15679455	FBgn0085486	0.944	0
chr2R	15738517	15740517	FBgn0034127	0.981	0
chr2R	15738517	15740517	FBgn0034129	0.967	0
chr2R	15738517	15740517	CG30463	0.968	0
chr2R	15739056	15741056	FBgn0034127	0.981	0
chr2R	15739056	15741056	FBgn0034129	0.967	0
chr2R	15739056	15741056	CG30463	0.968	0
chr2R	15759189	15761189	FBgn0034127	0.979	0
chr2R	15759189	15761189	FBgn0034128	0.966	0
chr2R	15759189	15761189	FBgn0034129	0.97	0
chr2R	15788036	15790036	FBgn0034129	0.959	0
chr2R	15788036	15790036	FBgn0259967	0.964	0
chr2R	15788036	15790036	FBgn0034152	0.959	0
chr2R	15788036	15790036	FBgn0015584	0.959	0
chr2R	15884999	15886999	ADPS	0.964	0
chr2R	15884999	15886999	row	0.979	0
chr2R	15884999	15886999	FBgn0001187	0.977	0
chr2R	15886006	15888006	ADPS	0.964	0
chr2R	15886006	15888006	row	0.979	0
chr2R	15886006	15888006	FBgn0001187	0.977	0
chr2R	15991936	15993936	Hr51	0.956	0
chr2R	15991936	15993936	FBgn0024315	0.96	0
chr2R	15991936	15993936	FBgn0046999	0.939	0
chr2R	16000744	16002744	Hr51	0.962	0
chr2R	16000744	16002744	Prosbeta1	0.949	0
chr2R	16000744	16002744	FBgn0024315	0.95	0
chr2R	16001365	16003365	Hr51	0.962	0
chr2R	16001365	16003365	Ufc1	0.954	0
chr2R	16001365	16003365	FBgn0024315	0.95	0
chr2R	16014297	16016297	Hr51	0.966	0
chr2R	16014297	16016297	FBgn0034151	0.962	0
chr2R	16014297	16016297	FBgn0046999	0.959	0
chr2R	16014321	16016321	Hr51	0.966	0
chr2R	16014321	16016321	FBgn0034151	0.962	0
chr2R	16014321	16016321	FBgn0046999	0.959	0
chr2R	16046649	16048649	FBgn0034151	0.98	0
chr2R	16046649	16048649	FBgn0085218	0.977	0
chr2R	16046649	16048649	Sod2	0.966	0
chr2R	16046649	16048649	FBgn0011743	0.966	0
chr2R	16097629	16099629	FBgn0085218	0.961	0
chr2R	16097629	16099629	Sod2	0.978	0
chr2R	16097629	16099629	FBgn0011743	0.978	0
chr2R	16102838	16104838	FBgn0085218	0.963	0
chr2R	16102838	16104838	Sod2	0.976	0
chr2R	16102838	16104838	FBgn0011743	0.976	0
chr2R	16290050	16292050	ste24c	0.977	0
chr2R	16290050	16292050	ste24b	0.978	0
chr2R	16290050	16292050	ste24a	0.978	0
chr2R	16290953	16292953	ste24c	0.977	0
chr2R	16290953	16292953	ste24b	0.978	0
chr2R	16290953	16292953	ste24a	0.978	0
chr2R	16319337	16321337	ste24c	0.978	0
chr2R	16319337	16321337	ste24b	0.979	0
chr2R	16319337	16321337	ste24a	0.979	0
chr2R	16321213	16323213	Vha44	0.984	0
chr2R	16321213	16323213	ste24b	0.979	0
chr2R	16321213	16323213	ste24a	0.979	0
chr2R	16321605	16323605	ste24c	0.978	0
chr2R	16321605	16323605	ste24b	0.979	0
chr2R	16321605	16323605	ste24a	0.979	0
chr2R	16335081	16337081	ste24c	0.97	0
chr2R	16335081	16337081	ste24b	0.972	0
chr2R	16335081	16337081	ste24a	0.977	0
chr2R	16514220	16516220	FBgn0034046	0.979	0
chr2R	16514220	16516220	CG10764	0.975	0
chr2R	16514220	16516220	robls54B	0.975	0
chr2R	16585723	16587723	FBgn0034206	0.973	0
chr2R	16585723	16587723	EDTP	0.966	0
chr2R	16585723	16587723	CG4866	0.965	0
chr2R	16593431	16595431	Diap2	0.971	0
chr2R	16593431	16595431	Mlf	0.971	0
chr2R	16593431	16595431	FBgn0034206	0.966	0
chr2R	16772433	16774433	EDTP	0.972	0
chr2R	16772433	16774433	Tes	0.981	0
chr2R	16772433	16774433	Ir54a	0.966	0
chr2R	17143246	17145246	FBgn0034127	0.975	0
chr2R	17143246	17145246	FBgn0034195	0.976	0
chr2R	17143246	17145246	FBgn0034200	0.978	0
chr2R	17457778	17459778	CG5522	0.977	0
chr2R	17457778	17459778	CG14478	0.989	0
chr2R	17457778	17459778	CG5742	0.982	0
chr2R	17698030	17700030	ste24b	0.981	0
chr2R	17698030	17700030	ste24a	0.981	0
chr2R	17698030	17700030	FBgn0063498	0.981	0
chr2R	17738337	17740337	FBgn0063498	0.972	0
chr2R	17738337	17740337	CG5189	0.971	0
chr2R	17738337	17740337	CG30116	0.971	0
chr2R	17801165	17803165	Sply	0.972	0
chr2R	17801165	17803165	FBgn0083936	0.977	0
chr2R	17801165	17803165	CG30116	0.962	0
chr2R	18141307	18143307	CG10764	0.982	0
chr2R	18141307	18143307	robls54B	0.982	0
chr2R	18141307	18143307	veil	0.973	0
chr2R	18146474	18148474	CG10764	0.982	0
chr2R	18146474	18148474	robls54B	0.982	0
chr2R	18146474	18148474	veil	0.978	0
chr2R	18146474	18148474	FBgn0034405	0.978	0
chr2R	18147018	18149018	CG10764	0.982	0
chr2R	18147018	18149018	robls54B	0.982	0
chr2R	18147018	18149018	veil	0.978	0
chr2R	18147018	18149018	FBgn0034405	0.978	0
chr2R	18438735	18440735	Tes	0.965	0
chr2R	18438735	18440735	Ir54a	0.983	0
chr2R	18438735	18440735	Prp19	0.97	0
chr2R	18438735	18440735	hts	0.965	0
chr2R	18439970	18441970	Tes	0.962	0
chr2R	18439970	18441970	Ir54a	0.983	0
chr2R	18439970	18441970	hts	0.963	0
chr2R	18638432	18640432	Ubc10	0.964	0
chr2R	18638432	18640432	FBgn0003140	0.98	0
chr2R	18638432	18640432	Tab2	0.964	0
chr2R	18798059	18800059	CG5742	0.965	0
chr2R	18798059	18800059	CG15080	0.973	0
chr2R	18798059	18800059	FBgn0040732	0.981	0
chr2R	18799656	18801656	FBgn0003140	0.964	0
chr2R	18799656	18801656	CG5742	0.965	0
chr2R	18799656	18801656	FBgn0040732	0.981	0
chr2R	18800152	18802152	FBgn0003140	0.964	0
chr2R	18800152	18802152	CG5742	0.963	0
chr2R	18800152	18802152	FBgn0040732	0.981	0
chr2R	18801013	18803013	FBgn0003140	0.964	0
chr2R	18801013	18803013	CG5742	0.963	0
chr2R	18801013	18803013	FBgn0040732	0.981	0
chr2R	18801342	18803342	FBgn0003140	0.964	0
chr2R	18801342	18803342	CG5742	0.963	0
chr2R	18801342	18803342	FBgn0040732	0.981	0
chr2R	19257485	19259485	FBgn0034324	0.965	0
chr2R	19257485	19259485	FBgn0063498	0.961	0
chr2R	19257485	19259485	CG42691	0.974	0
chr2R	19423116	19425116	CG30116	0.965	0
chr2R	19423116	19425116	CG9864	0.955	0
chr2R	19423116	19425116	Hsl	0.955	0
chr2R	19423116	19425116	FBgn0034507	0.965	0
chr2R	19423885	19425885	CG30116	0.966	0
chr2R	19423885	19425885	CG9864	0.955	0
chr2R	19423885	19425885	Hsl	0.955	0
chr2R	19423885	19425885	FBgn0034507	0.965	0
chr2R	19424420	19426420	CG30116	0.966	0
chr2R	19424420	19426420	Fak	0.998	0
chr2R	19424420	19426420	FBgn0034507	0.965	0
chr2R	19979249	19981249	wbl	0.962	0
chr2R	19979249	19981249	Tab2	0.972	0
chr2R	19979249	19981249	Act57B	0.959	0
chr2R	20110709	20112709	hts	0.97	0
chr2R	20110709	20112709	FBgn0263849	0.977	0
chr2R	20110709	20112709	CG43711	0.98	0
chr2R	20274127	20276127	EloC	0.955	0
chr2R	20274127	20276127	betaTub56D	0.955	0
chr2R	20274127	20276127	CG9313	0.981	0
chr2R	20274127	20276127	CG15661	0.969	0
chr2R	20309389	20311389	CG10073	0.965	0
chr2R	20309389	20311389	CG15905	0.963	0
chr2R	20309389	20311389	CG9313	0.979	0
chr2R	20310670	20312670	CG10073	0.967	0
chr2R	20310670	20312670	CG15905	0.963	0
chr2R	20310670	20312670	CG9313	0.979	0
chr2R	20311560	20313560	CG10073	0.967	0
chr2R	20311560	20313560	CG13871	0.965	0
chr2R	20311560	20313560	CG9313	0.979	0
chr2R	20536677	20538677	FBgn0034624	0.947	0
chr2R	20536677	20538677	Sdc	0.933	0
chr2R	20536677	20538677	MESK2	0.967	0
chr2R	20586215	20588215	Hil	0.983	0
chr2R	20586215	20588215	RpL29	0.971	0
chr2R	20586215	20588215	MESK2	0.961	0
chr2R	20603638	20605638	RpL29	0.974	0
chr2R	20603638	20605638	CG30394	0.959	0
chr2R	20603638	20605638	twz	0.957	0
chr2R	20995204	20997204	dgt3	0.998	0
chr2R	20995204	20997204	CG10307	0.982	0
chr2R	20995204	20997204	Ppcdc	0.982	0
chr2R	20996034	20998034	dgt3	0.995	0
chr2R	20996034	20998034	CG10307	0.982	0
chr2R	20996034	20998034	Ppcdc	0.982	0
chr2R	21010518	21012518	tapas	0.981	0
chr2R	21010518	21012518	CG10307	0.98	0
chr2R	21010518	21012518	Ppcdc	0.98	0
chr2R	21044347	21046347	tapas	0.967	0
chr2R	21044347	21046347	FBgn0034507	0.982	0
chr2R	21044347	21046347	Gr58c	0.967	0
chr2R	21046868	21048868	tapas	0.967	0
chr2R	21046868	21048868	FBgn0034507	0.982	0
chr2R	21046868	21048868	FBgn0034658	0.971	0
chr2R	21048790	21050790	tapas	0.963	0
chr2R	21048790	21050790	FBgn0034507	0.982	0
chr2R	21048790	21050790	FBgn0034658	0.971	0
chr2R	21126723	21128723	FBgn0085233	0.976	0
chr2R	21126723	21128723	CG13492	0.974	0
chr2R	21126723	21128723	FBgn0054040	0.966	0
chr2R	21126723	21128723	Gr58c	0.966	0
chr2R	21126723	21128723	FBgn0263250	0.966	0
chr2R	21168431	21170431	FBgn0034484	0.97	0
chr2R	21168431	21170431	CG13869	0.967	0
